 Unix Timestamp;          Alaska Standard Time;   Temp_O2logger;DO_mgL;Dosat_mgL;DO_p;W_press_kPa;atm_pressure;logger_level_cm;channel_depth_cm;Discharge_L_s;Cond_uS_cm;Temp_condlogger;Light_lux;CO2_ppm
1532702220;2018-07-27 06:37;12.66;8.18;9.63;84.96;92.024;90.3;17.6;22;92.5;26.1;12.81;194;2231.472105
1532702820;2018-07-27 06:47;12.61;8.21;9.65;85.07;92.054;90.4;16.9;21.3;89.2;26;12.77;205;2223.454771
1532703420;2018-07-27 06:57;12.57;8.21;9.66;85;92.1;90.4;17.3;21.7;91.3;25.9;12.73;157;2215.316018
1532704020;2018-07-27 07:07;12.52;8.23;9.68;85.01;92.159;90.4;17.9;22.3;94.1;25.7;12.67;190;2207.055844
1532704620;2018-07-27 07:17;12.47;8.23;9.7;84.9;92.265;90.4;19;23.3;99.3;25.6;12.63;188;2198.67425
1532705220;2018-07-27 07:27;12.43;8.25;9.71;85.04;92.249;90.4;18.9;23.2;98.5;25.3;12.58;247;2190.171237
1532705820;2018-07-27 07:37;12.39;8.27;9.72;85.05;92.295;90.4;19.3;23.6;100.8;25.3;12.54;416;2181.546803
1532706420;2018-07-27 07:47;12.34;8.28;9.73;85.07;92.264;90.4;19;23.3;99.2;25.1;12.49;324;2172.80095
1532707020;2018-07-27 07:57;12.29;8.28;9.76;84.93;92.415;90.4;20.5;24.8;107.1;24.9;12.44;275;2163.933676
1532707620;2018-07-27 08:07;12.25;8.32;9.77;85.15;92.46;90.4;21;25.2;109.6;24.7;12.39;652;2154.944982
1532708220;2018-07-27 08:17;12.19;8.32;9.79;85.01;92.536;90.5;20.8;25;108.3;24.5;12.35;421;2145.834869
1532708820;2018-07-27 08:27;12.14;8.37;9.8;85.39;92.505;90.5;20.4;24.7;106.6;24.3;12.28;663;2136.603335
1532709420;2018-07-27 08:37;12.09;8.37;9.81;85.32;92.565;90.5;21.1;25.3;109.9;24.1;12.24;935;2127.250382
1532710020;2018-07-27 08:47;12.05;8.41;9.82;85.61;92.534;90.5;20.7;25;108.2;23.9;12.2;702;2117.776008
1532710620;2018-07-27 08:57;12.01;8.44;9.85;85.73;92.701;90.5;22.4;26.6;117.7;23.7;12.15;625;2108.180214
1532711220;2018-07-27 09:07;11.95;8.43;9.86;85.49;92.73;90.5;22.7;26.9;119.4;23.5;12.1;723;2098.493207
1532711820;2018-07-27 09:17;11.91;8.49;9.88;85.94;92.761;90.5;23.1;27.2;121.3;23.4;12.06;1667;2088.714985
1532712420;2018-07-27 09:27;11.87;8.51;9.9;86.03;92.866;90.5;24.1;28.2;127.9;23.1;12.02;816;2078.845548
1532713020;2018-07-27 09:37;11.82;8.53;9.91;86.07;92.896;90.5;24.4;28.5;129.9;22.9;11.97;605;2068.884898
1532713620;2018-07-27 09:47;11.78;8.56;9.92;86.27;92.895;90.5;24.4;28.4;129.8;22.7;11.92;856;2058.833033
1532714220;2018-07-27 09:57;11.73;8.57;9.94;86.23;93.001;90.5;25.5;29.5;137;22.5;11.86;1211;2048.689955
1532714820;2018-07-27 10:07;11.7;8.61;9.95;86.48;93.001;90.5;25.5;29.5;137;22.2;11.84;1216;2038.455662
1532715420;2018-07-27 10:17;11.66;8.62;9.96;86.57;93.031;90.6;24.8;28.8;132.2;22;11.78;1916;2028.130154
1532716020;2018-07-27 10:27;11.63;8.67;9.97;86.95;93.046;90.6;24.9;28.9;133.2;21.8;11.76;2064;2017.713433
1532716620;2018-07-27 10:37;11.61;8.66;9.99;86.73;93.166;90.6;26.2;30.1;141.6;21.7;11.73;1252;2007.205497
1532717220;2018-07-27 10:47;11.57;8.7;10;86.98;93.181;90.6;26.3;30.2;142.6;21.5;11.71;1481;1996.606348
1532717820;2018-07-27 10:57;11.54;8.73;10.01;87.28;93.197;90.6;26.5;30.4;143.8;21.4;11.67;2471;1986.098412
1532718420;2018-07-27 11:07;11.53;8.76;10.01;87.5;93.212;90.6;26.6;30.5;144.9;21.2;11.65;1217;1975.681691
1532719020;2018-07-27 11:17;11.5;8.77;10.03;87.46;93.302;90.6;27.6;31.4;151.6;21.1;11.63;815;1965.356183
1532719620;2018-07-27 11:27;11.47;8.79;10.03;87.56;93.302;90.6;27.6;31.4;151.6;21;11.59;1500;1955.12189
1532720220;2018-07-27 11:37;11.46;8.82;10.05;87.8;93.378;90.6;28.3;32.1;157.6;20.9;11.58;1992;1944.978812
1532720820;2018-07-27 11:47;11.45;8.83;10.05;87.89;93.378;90.7;27.3;31.2;149.8;20.7;11.56;1834;1934.926947
1532721420;2018-07-27 11:57;11.43;8.84;10.06;87.94;93.423;90.7;27.8;31.6;153.3;20.6;11.55;1781;1924.966297
1532722020;2018-07-27 12:07;11.42;8.88;10.07;88.2;93.544;90.7;29;32.8;162.9;20.6;11.54;1773;1915.09686
1532722620;2018-07-27 12:17;11.41;8.91;10.07;88.45;93.513;90.7;28.7;32.5;160.4;20.4;11.54;1336;1905.739566
1532723220;2018-07-27 12:27;11.4;8.9;10.09;88.27;93.649;90.7;30.1;33.8;171.8;20.4;11.51;1400;1896.894414
1532723820;2018-07-27 12:37;11.38;8.92;10.09;88.38;93.634;90.7;29.9;33.7;170.5;20.3;11.51;1770;1888.561404
1532724420;2018-07-27 12:47;11.38;8.93;10.07;88.68;93.468;90.7;28.2;32;156.8;20.2;11.5;1814;1880.740536
1532725020;2018-07-27 12:57;11.38;8.94;10.09;88.56;93.665;90.7;30.2;34;173.2;20.1;11.5;1646;1873.041087
1532725620;2018-07-27 13:07;11.38;8.95;10.1;88.67;93.71;90.7;30.7;34.4;177.2;20;11.48;2652;1865.463059
1532726220;2018-07-27 13:17;11.39;8.98;10.1;88.89;93.771;90.8;30.3;34;173.7;20;11.5;1667;1858.006451
1532726820;2018-07-27 13:27;11.4;8.99;10.1;89.02;93.771;90.8;30.3;34;173.7;20;11.5;2934;1850.671263
1532727420;2018-07-27 13:37;11.43;9;10.1;89.07;93.832;90.8;30.9;34.6;179.2;19.8;11.52;1512;1843.457495
1532728020;2018-07-27 13:47;11.43;9;10.11;89.1;93.878;90.8;31.4;35;183.4;19.8;11.54;1380;1836.365146
1532728620;2018-07-27 13:57;11.43;8.98;10.1;88.95;93.802;90.8;30.6;34.3;176.5;19.7;11.54;1284;1829.394218
1532729220;2018-07-27 14:07;11.43;9;10.12;88.94;93.968;90.8;32.3;35.9;191.9;19.7;11.54;1837;1822.54471
1532729820;2018-07-27 14:17;11.44;8.99;10.1;89.03;93.862;90.8;31.2;34.9;181.9;19.7;11.55;1729;1815.816622
1532730420;2018-07-27 14:27;11.45;9.01;10.11;89.06;93.968;90.8;32.3;35.9;191.9;19.7;11.56;1535;1809.209954
1532731020;2018-07-27 14:37;11.46;9;10.11;89.01;93.999;90.8;32.6;36.2;195;19.7;11.56;1355;1802.724705
1532731620;2018-07-27 14:47;11.46;9.01;10.11;89.08;93.999;90.8;32.6;36.2;195;19.7;11.58;1825;1796.360877
1532732220;2018-07-27 14:57;11.48;9;10.12;88.96;94.105;90.8;33.7;37.2;205.7;19.7;11.58;1142;1790.118469
1532732820;2018-07-27 15:07;11.47;9;10.12;88.91;94.09;90.8;33.5;37.1;204.2;19.8;11.59;1748;1783.997481
1532733420;2018-07-27 15:17;11.5;8.99;10.11;88.93;94.105;90.9;32.7;36.3;195.6;19.9;11.6;1748;1777.997913
1532734020;2018-07-27 15:27;11.52;9;10.11;89.08;94.075;90.9;32.4;36;192.6;20;11.63;2201;1772.119764
1532734620;2018-07-27 15:37;11.54;9;10.11;89.09;94.121;90.9;32.8;36.4;197.2;20.1;11.64;1818;1766.363036
1532735220;2018-07-27 15:47;11.56;9;10.11;89;94.181;90.9;33.5;37;203.2;20.2;11.65;2036;1760.727728
1532735820;2018-07-27 15:57;11.59;9.01;10.11;89.11;94.257;90.9;34.2;37.7;211.2;20.3;11.68;2707;1755.21384
1532736420;2018-07-27 16:07;11.62;8.98;10.1;88.94;94.243;90.9;34.1;37.6;209.7;20.4;11.72;744;1749.821372
1532737020;2018-07-27 16:17;11.62;8.99;10.1;89.03;94.228;90.9;33.9;37.5;208.1;20.6;11.73;1156;1744.501045
1532737620;2018-07-27 16:27;11.62;8.97;10.1;88.76;94.273;90.9;34.4;37.9;212.9;20.6;11.73;860;1739.252861
1532738220;2018-07-27 16:37;11.62;8.97;10.11;88.69;94.349;90.9;35.2;38.6;221.2;20.8;11.72;1093;1734.076819
1532738820;2018-07-27 16:47;11.63;8.96;10.11;88.64;94.379;90.9;35.5;38.9;224.6;20.9;11.73;1646;1728.972919
1532739420;2018-07-27 16:57;11.65;8.96;10.11;88.69;94.379;90.9;35.5;38.9;224.6;21.1;11.76;1368;1723.941161
1532740020;2018-07-27 17:07;11.67;8.95;10.09;88.69;94.273;90.9;34.4;37.9;212.9;21.1;11.77;1811;1718.981544
1532740620;2018-07-27 17:17;11.7;8.95;10.1;88.66;94.41;90.9;35.8;39.2;228.2;21.3;11.81;1372;1714.09407
1532741220;2018-07-27 17:27;11.7;8.94;10.09;88.59;94.334;90.9;35;38.5;219.6;21.5;11.81;1077;1709.278738
1532741820;2018-07-27 17:37;11.72;8.92;10.1;88.31;94.456;90.9;36.3;39.7;233.6;21.6;11.82;1011;1704.535548
1532742420;2018-07-27 17:47;11.74;8.93;10.1;88.48;94.471;91;35.4;38.8;223.7;21.6;11.84;1312;1699.8645
1532743020;2018-07-27 17:57;11.75;8.91;10.1;88.21;94.517;91;35.9;39.3;229;21.7;11.85;791;1695.265593
1532743620;2018-07-27 18:07;11.77;8.91;10.09;88.28;94.501;91;35.7;39.1;227.1;21.7;11.85;1152;1699.28
1532744220;2018-07-27 18:17;11.78;8.87;10.08;87.99;94.41;91;34.8;38.2;216.9;21.7;11.89;676;1701.57
1532744820;2018-07-27 18:27;11.77;8.88;10.1;87.92;94.577;91;36.5;39.9;236;21.7;11.88;852;1706.04
1532745420;2018-07-27 18:37;11.77;8.86;10.08;87.87;94.395;91;34.6;38.1;215.3;21.7;11.88;785;1702.95
1532746020;2018-07-27 18:47;11.78;8.87;10.09;87.89;94.517;91;35.9;39.3;229;21.7;11.88;803;1716.17
1532746620;2018-07-27 18:57;11.76;8.83;10.1;87.47;94.532;91;36;39.4;230.7;21.7;11.89;712;1719.71
1532747220;2018-07-27 19:07;11.77;8.85;10.1;87.56;94.577;91;36.5;39.9;236;21.7;11.86;936;1727
1532747820;2018-07-27 19:17;11.77;8.85;10.1;87.63;94.577;91;36.5;39.9;236;21.6;11.88;852;1728.42
1532748420;2018-07-27 19:27;11.77;8.84;10.1;87.51;94.547;91;36.2;39.6;232.5;21.6;11.88;773;1733.07
1532749020;2018-07-27 19:37;11.77;8.82;10.09;87.41;94.501;90.9;36.7;40.1;238.9;21.6;11.88;843;1743.87
1532749620;2018-07-27 19:47;11.78;8.81;10.09;87.36;94.471;91;35.4;38.8;223.7;21.6;11.88;860;1752.07
1532750220;2018-07-27 19:57;11.77;8.82;10.11;87.32;94.607;91;36.8;40.2;239.7;21.6;11.89;709;1759.38
1532750820;2018-07-27 20:07;11.78;8.82;10.09;87.39;94.517;91;35.9;39.3;229;21.4;11.88;689;1777.76
1532751420;2018-07-27 20:17;11.78;8.83;10.11;87.32;94.668;91;37.4;40.7;247.2;21.4;11.88;743;1777.76
1532752020;2018-07-27 20:27;11.77;8.82;10.09;87.34;94.501;91;35.7;39.1;227.1;21.3;11.88;654;1789.32794
1532752620;2018-07-27 20:37;11.76;8.79;10.09;87.12;94.441;91;35.1;38.5;220.4;21.3;11.88;413;1800.89588
1532753220;2018-07-27 20:47;11.75;8.8;10.1;87.14;94.517;91;35.9;39.3;229;21.1;11.88;572;1812.46382
1532753820;2018-07-27 20:57;11.73;8.79;10.12;86.84;94.638;91;37.1;40.4;243.4;21.1;11.86;492;1824.03176
1532754420;2018-07-27 21:07;11.72;8.77;10.12;86.66;94.683;91;37.6;40.9;249;21.1;11.84;442;1835.5997
1532755020;2018-07-27 21:17;11.71;8.76;10.12;86.48;94.668;91;37.4;40.7;247.2;21;11.82;366;1847.16764
1532755620;2018-07-27 21:27;11.7;8.74;10.12;86.4;94.546;91;36.2;39.6;232.4;20.9;11.8;320;1858.73558
1532756220;2018-07-27 21:37;11.67;8.73;10.13;86.18;94.667;91;37.4;40.7;247;20.9;11.8;303;1870.30352
1532756820;2018-07-27 21:47;11.65;8.7;10.14;85.84;94.682;91;37.5;40.9;248.9;20.8;11.77;299;1875.79052
1532757420;2018-07-27 21:57;11.63;8.69;10.13;85.82;94.5;91;35.7;39.1;227;20.7;11.76;336;1881.27752
1532758020;2018-07-27 22:07;11.62;8.69;10.13;85.73;94.546;91;36.2;39.6;232.4;20.7;11.75;241;1886.76452
1532758620;2018-07-27 22:17;11.6;8.66;10.13;85.46;94.484;91;35.5;39;225.2;20.6;11.73;243;1892.25152
1532759220;2018-07-27 22:27;11.58;8.66;10.16;85.32;94.666;91;37.4;40.7;246.9;20.5;11.69;234;1897.73852
1532759820;2018-07-27 22:37;11.54;8.65;10.16;85.09;94.666;90.9;38.4;41.7;259.7;20.5;11.68;228;1903.22552
1532760420;2018-07-27 22:47;11.52;8.64;10.16;84.96;94.621;90.9;37.9;41.3;253.9;20.5;11.65;166;1908.71252
1532761020;2018-07-27 22:57;11.48;8.63;10.18;84.8;94.696;90.9;38.7;42;263.7;20.4;11.61;140;1914.19952
1532761620;2018-07-27 23:07;11.45;8.62;10.19;84.53;94.741;90.9;39.2;42.4;269.8;20.3;11.58;105;1919.68652
1532762220;2018-07-27 23:17;11.4;8.61;10.18;84.57;94.528;90.9;37;40.4;242.2;20.3;11.54;88;1925.17352
1532762820;2018-07-27 23:27;11.36;8.61;10.2;84.46;94.559;90.9;37.3;40.7;246;20.3;11.5;83;1930.66052
1532763420;2018-07-27 23:37;11.3;8.63;10.22;84.44;94.664;90.9;38.4;41.7;259.5;20.3;11.44;75;1933.14752
1532764020;2018-07-27 23:47;11.25;8.6;10.22;84.13;94.542;90.9;37.1;40.5;243.9;20.3;11.39;56;1935.63452
1532764620;2018-07-27 23:57;11.2;8.59;10.24;83.88;94.602;90.9;37.7;41.1;251.5;20.2;11.34;43;1938.12152
1532765220;2018-07-28 00:07;11.13;8.59;10.26;83.77;94.663;90.9;38.4;41.7;259.3;20.1;11.27;37;1940.60852
1532765820;2018-07-28 00:17;11.07;8.59;10.27;83.64;94.586;90.9;37.6;40.9;249.4;20.1;11.21;29;1943.09552
1532766420;2018-07-28 00:27;11.01;8.58;10.29;83.37;94.676;90.9;38.5;41.8;261;20;11.14;22;1945.58252
1532767020;2018-07-28 00:37;10.95;8.59;10.3;83.39;94.6;90.9;37.7;41;251.2;20;11.09;17;1948.06952
1532767620;2018-07-28 00:47;10.88;8.59;10.32;83.24;94.63;90.9;38;41.3;255;20;11.03;14;1950.55652
1532768220;2018-07-28 00:57;10.82;8.59;10.31;83.34;94.447;90.9;36.2;39.6;232.5;19.9;10.95;12;1953.04352
1532768820;2018-07-28 01:07;10.75;8.58;10.32;83.14;94.402;90.9;35.7;39.1;227.3;19.8;10.89;10;1955.53052
1532769420;2018-07-28 01:17;10.68;8.6;10.35;83.13;94.507;90.9;36.8;40.2;239.7;19.8;10.82;9;1955.55002
1532770020;2018-07-28 01:27;10.62;8.6;10.38;82.91;94.612;90.9;37.9;41.2;252.7;19.7;10.75;7;1955.56952
1532770620;2018-07-28 01:37;10.56;8.6;10.39;82.85;94.552;90.9;37.2;40.6;245.2;19.6;10.69;7;1955.58902
1532771220;2018-07-28 01:47;10.49;8.61;10.41;82.64;94.657;90.9;38.3;41.6;258.5;19.5;10.62;6;1954.69402
1532771820;2018-07-28 01:57;10.43;8.61;10.42;82.67;94.55;90.9;37.2;40.6;244.9;19.5;10.55;6;1953.79902
1532772420;2018-07-28 02:07;10.37;8.63;10.44;82.66;94.656;90.8;39.3;42.6;271.8;19.4;10.5;5;1952.90402
1532773020;2018-07-28 02:17;10.3;8.65;10.45;82.74;94.579;90.8;38.5;41.8;261.4;19.2;10.44;5;1952.00902
1532773620;2018-07-28 02:27;10.25;8.64;10.47;82.6;94.594;90.8;38.7;42;263.4;19.2;10.37;6;1951.11402
1532774220;2018-07-28 02:37;10.19;8.64;10.47;82.58;94.472;90.8;37.4;40.8;247.7;19.1;10.32;7;1950.21902
1532774820;2018-07-28 02:47;10.14;8.67;10.48;82.78;94.471;90.8;37.4;40.8;247.5;19.1;10.27;8;1949.32402
1532775420;2018-07-28 02:57;10.09;8.69;10.49;82.85;94.471;90.8;37.4;40.8;247.5;19;10.2;9;1948.42902
1532776020;2018-07-28 03:07;10.05;8.7;10.51;82.76;94.546;90.8;38.2;41.5;257.1;19;10.16;11;1947.53402
1532776620;2018-07-28 03:17;10;8.71;10.52;82.77;94.531;90.8;38;41.3;255.2;18.9;10.11;14;1946.63902
1532777220;2018-07-28 03:27;9.95;8.73;10.53;82.89;94.47;90.8;37.4;40.8;247.4;18.9;10.06;17;1945.14402
1532777820;2018-07-28 03:37;9.9;8.74;10.55;82.89;94.545;90.8;38.2;41.5;257;18.8;10;21;1943.64902
1532778420;2018-07-28 03:47;9.86;8.75;10.55;82.93;94.485;90.8;37.6;40.9;249.3;18.8;9.97;25;1942.15402
1532779020;2018-07-28 03:57;9.8;8.76;10.57;82.88;94.545;90.8;38.2;41.5;257;18.7;9.9;33;1940.65902
1532779620;2018-07-28 04:07;9.76;8.76;10.57;82.87;94.468;90.8;37.4;40.7;247.2;18.7;9.85;42;1939.16402
1532780220;2018-07-28 04:17;9.7;8.8;10.59;83.13;94.483;90.8;37.6;40.9;249;18.7;9.81;58;1937.66902
1532780820;2018-07-28 04:27;9.66;8.8;10.6;83.05;94.498;90.8;37.7;41;250.9;18.6;9.77;73;1936.17402
1532781420;2018-07-28 04:37;9.62;8.83;10.61;83.25;94.467;90.8;37.4;40.7;247;18.6;9.72;76;1934.67902
1532782020;2018-07-28 04:47;9.59;8.84;10.62;83.29;94.467;90.8;37.4;40.7;247;18.5;9.68;83;1933.18402
1532782620;2018-07-28 04:57;9.55;8.86;10.61;83.51;94.345;90.8;36.1;39.6;232.3;18.5;9.65;101;1929.68902
1532783220;2018-07-28 05:07;9.53;8.87;10.63;83.41;94.497;90.8;37.7;41;250.8;18.4;9.61;147;1926.19402
1532783820;2018-07-28 05:17;9.51;8.9;10.62;83.78;94.345;90.9;35.1;38.6;220.8;18.4;9.6;192;1922.69902
1532784420;2018-07-28 05:27;9.49;8.9;10.63;83.71;94.375;90.9;35.4;38.9;224.2;18.5;9.57;233;1919.20402
1532785020;2018-07-28 05:37;9.47;8.93;10.62;84.01;94.285;90.9;34.5;38;214.2;18.4;9.55;270;1915.70902
1532785620;2018-07-28 05:47;9.46;8.95;10.64;84.16;94.359;90.9;35.3;38.7;222.4;18.4;9.55;282;1912.21402
1532786220;2018-07-28 05:57;9.45;8.95;10.64;84.05;94.42;90.9;35.9;39.3;229.3;18.4;9.53;322;1908.71902
1532786820;2018-07-28 06:07;9.44;8.97;10.65;84.2;94.42;91;34.9;38.3;218;18.4;9.52;459;1905.22402
1532787420;2018-07-28 06:17;9.43;8.98;10.64;84.36;94.329;91;33.9;37.5;208.2;18.4;9.51;513;1901.72902
1532788020;2018-07-28 06:27;9.43;9.02;10.64;84.72;94.329;91;33.9;37.5;208.2;18.3;9.51;353;1898.23402
1532788620;2018-07-28 06:37;9.43;9.03;10.63;84.91;94.269;91;33.3;36.9;202;18.3;9.49;345;1894.73902
1532789220;2018-07-28 06:47;9.43;9.04;10.64;84.92;94.329;91;33.9;37.5;208.2;18.3;9.51;331;1891.24402
1532789820;2018-07-28 06:57;9.42;9.04;10.64;84.98;94.284;91;33.5;37;203.5;18.3;9.49;532;1880.38
1532790420;2018-07-28 07:07;9.42;9.07;10.64;85.28;94.253;91.1;32.2;35.8;190.5;18.3;9.49;819;1865.46
1532791020;2018-07-28 07:17;9.42;9.08;10.64;85.3;94.314;91.1;32.8;36.4;196.5;18.3;9.49;948;1855.59
1532791620;2018-07-28 07:27;9.43;9.13;10.63;85.88;94.269;91.1;32.3;35.9;192;18.2;9.51;930;1842.42
1532792220;2018-07-28 07:37;9.43;9.12;10.62;85.87;94.193;91.1;31.5;35.2;184.8;18.2;9.51;768;1831.34
1532792820;2018-07-28 07:47;9.43;9.14;10.63;86.01;94.269;91.1;32.3;35.9;192;18.3;9.51;491;1824.13
1532793420;2018-07-28 07:57;9.43;9.16;10.63;86.17;94.238;91.1;32;35.6;189;18.2;9.51;450;1809.73
1532794020;2018-07-28 08:07;9.43;9.14;10.63;85.99;94.208;91.1;31.7;35.3;186.2;18.2;9.51;607;1809.42
1532794620;2018-07-28 08:17;9.45;9.16;10.63;86.19;94.269;91.1;32.3;35.9;192;18.2;9.52;712;1801.06
1532795220;2018-07-28 08:27;9.45;9.18;10.62;86.4;94.193;91.1;31.5;35.2;184.8;18.2;9.51;960;1791.6
1532795820;2018-07-28 08:37;9.46;9.19;10.62;86.54;94.253;91.1;32.2;35.8;190.5;18.2;9.53;685;1779.75
1532796420;2018-07-28 08:47;9.46;9.21;10.62;86.75;94.179;91.1;31.4;35.1;183.5;18.2;9.55;701;1780.18
1532797020;2018-07-28 08:57;9.48;9.19;10.61;86.63;94.209;91.1;31.7;35.3;186.3;18.2;9.55;849;1771.39
1532797620;2018-07-28 09:07;9.48;9.22;10.63;86.81;94.315;91.1;32.8;36.4;196.6;18.2;9.55;891;1768.06
1532798220;2018-07-28 09:17;9.49;9.22;10.61;86.93;94.179;91.2;30.4;34.1;174.4;18.2;9.56;1214;1762.02
1532798820;2018-07-28 09:27;9.5;9.23;10.62;86.86;94.315;91.2;31.8;35.4;186.9;18.2;9.57;661;1754.46
1532799420;2018-07-28 09:37;9.51;9.24;10.61;87.17;94.194;91.2;30.5;34.2;175.8;18.2;9.57;1021;1751
1532800020;2018-07-28 09:47;9.53;9.25;10.61;87.11;94.315;91.1;32.8;36.4;196.6;18.2;9.59;1050;1754.94
1532800620;2018-07-28 09:57;9.54;9.25;10.61;87.21;94.269;91.1;32.3;35.9;192;18.2;9.6;952;1752.37
1532801220;2018-07-28 10:07;9.55;9.25;10.6;87.24;94.224;91.1;31.9;35.5;187.7;18.2;9.61;904;1749.8
1532801820;2018-07-28 10:17;9.55;9.26;10.61;87.27;94.33;91.2;31.9;35.5;188.3;18.2;9.63;1092;1747.23
1532802420;2018-07-28 10:27;9.56;9.27;10.6;87.44;94.285;91.2;31.5;35.1;184;18.2;9.64;702;1744.66
1532803020;2018-07-28 10:37;9.58;9.27;10.6;87.44;94.331;91.2;31.9;35.6;188.4;18.2;9.65;772;1742.09
1532803620;2018-07-28 10:47;9.58;9.26;10.6;87.33;94.301;91.2;31.6;35.3;185.5;18.1;9.65;597;1739.52
1532804220;2018-07-28 10:57;9.59;9.25;10.59;87.4;94.21;91.2;30.7;34.4;177.2;18;9.66;844;1736.95
1532804820;2018-07-28 11:07;9.6;9.26;10.6;87.36;94.391;91.2;32.5;36.1;194.2;18.1;9.66;1421;1734.38
1532805420;2018-07-28 11:17;9.62;9.27;10.6;87.49;94.376;91.2;32.4;36;192.7;18;9.68;1453;1731.81
1532806020;2018-07-28 11:27;9.64;9.3;10.59;87.77;94.361;91.2;32.2;35.8;191.3;18;9.7;1901;1729.24
1532806620;2018-07-28 11:37;9.66;9.3;10.58;87.87;94.361;91.2;32.2;35.8;191.3;17.9;9.72;2067;1726.67
1532807220;2018-07-28 11:47;9.68;9.32;10.58;88.16;94.332;91.2;31.9;35.6;188.5;18;9.74;1795;1723.403
1532807820;2018-07-28 11:57;9.71;9.32;10.58;88.12;94.407;91.2;32.7;36.3;195.8;17.9;9.77;2159;1720.136
1532808420;2018-07-28 12:07;9.73;9.32;10.58;88.1;94.483;91.2;33.5;37;203.4;17.9;9.8;2080;1716.869
1532809020;2018-07-28 12:17;9.76;9.34;10.56;88.45;94.377;91.2;32.4;36;192.8;17.8;9.82;1598;1713.602
1532809620;2018-07-28 12:27;9.77;9.35;10.57;88.49;94.454;91.2;33.2;36.7;200.5;17.8;9.83;1679;1710.335
1532810220;2018-07-28 12:37;9.8;9.36;10.56;88.57;94.484;91.2;33.5;37;203.5;17.7;9.86;1818;1707.068
1532810820;2018-07-28 12:47;9.83;9.36;10.56;88.64;94.529;91.2;33.9;37.5;208.2;17.7;9.89;1883;1703.801
1532811420;2018-07-28 12:57;9.86;9.37;10.55;88.81;94.454;91.2;33.2;36.7;200.5;17.7;9.91;1869;1700.534
1532812020;2018-07-28 13:07;9.89;9.39;10.54;89.08;94.5;91.2;33.7;37.2;205.2;17.6;9.93;3123;1697.267
1532812620;2018-07-28 13:17;9.93;9.39;10.54;89.14;94.545;91.3;33.1;36.7;199.6;17.6;9.99;2452;1694
1532813220;2018-07-28 13:27;9.98;9.41;10.53;89.36;94.546;91.3;33.1;36.7;199.7;17.6;10.03;1764;1690.121
1532813820;2018-07-28 13:37;10;9.39;10.52;89.24;94.561;91.3;33.3;36.8;201.2;17.6;10.06;1830;1686.242
1532814420;2018-07-28 13:47;10.05;9.4;10.5;89.52;94.501;91.3;32.6;36.2;195.2;17.6;10.1;2573;1682.363
1532815020;2018-07-28 13:57;10.1;9.41;10.5;89.64;94.608;91.3;33.7;37.3;206;17.5;10.15;4029;1678.484
1532815620;2018-07-28 14:07;10.18;9.41;10.48;89.83;94.533;91.2;34;37.5;208.6;17.5;10.21;3907;1674.605
1532816220;2018-07-28 14:17;10.24;9.43;10.47;90.11;94.609;91.3;33.7;37.3;206.1;17.5;10.29;3794;1670.726
1532816820;2018-07-28 14:27;10.3;9.42;10.45;90.12;94.579;91.3;33.4;37;203;17.5;10.36;3229;1669.4875
1532817420;2018-07-28 14:37;10.37;9.43;10.44;90.35;94.641;91.3;34.1;37.6;209.5;17.5;10.41;3468;1668.249
1532818020;2018-07-28 14:47;10.44;9.45;10.42;90.63;94.626;91.3;33.9;37.4;207.9;17.5;10.48;2749;1667.0105
1532818620;2018-07-28 14:57;10.49;9.45;10.4;90.83;94.566;91.3;33.3;36.9;201.7;17.5;10.54;2748;1665.772
1532819220;2018-07-28 15:07;10.56;9.43;10.39;90.7;94.612;91.3;33.8;37.3;206.4;17.5;10.59;3773;1664.5335
1532819820;2018-07-28 15:17;10.63;9.43;10.38;90.87;94.642;91.3;34.1;37.6;209.6;17.5;10.66;2566;1663.295
1532820420;2018-07-28 15:27;10.67;9.42;10.37;90.85;94.674;91.3;34.4;37.9;213;17.5;10.72;2903;1663.047
1532821020;2018-07-28 15:37;10.73;9.4;10.36;90.79;94.659;91.3;34.3;37.8;211.4;17.6;10.78;3159;1663.047
1532821620;2018-07-28 15:47;10.8;9.41;10.34;91.05;94.674;91.3;34.4;37.9;213;17.6;10.84;4461;1663.341
1532822220;2018-07-28 15:57;10.87;9.4;10.31;91.11;94.584;91.3;33.5;37;203.5;17.7;10.92;3135;1663.635
1532822820;2018-07-28 16:07;10.93;9.38;10.29;91.12;94.494;91.3;32.6;36.2;194.5;17.7;10.99;1712;1664.929
1532823420;2018-07-28 16:17;10.95;9.35;10.3;90.77;94.661;91.3;34.3;37.8;211.6;17.6;11.03;1654;1666.223
1532824020;2018-07-28 16:27;11;9.33;10.28;90.69;94.6;91.3;33.7;37.2;205.2;17.6;11.06;2673;1667.517
1532824620;2018-07-28 16:37;11.05;9.33;10.28;90.77;94.677;91.3;34.4;37.9;213.3;17.6;11.1;3232;1668.811
1532825220;2018-07-28 16:47;11.11;9.31;10.26;90.72;94.647;91.3;34.1;37.6;210.1;17.7;11.16;2313;1670.105
1532825820;2018-07-28 16:57;11.14;9.29;10.24;90.73;94.511;91.3;32.7;36.3;196.2;17.7;11.2;655;1671.399
