"","datetimeAK","temp.water.CDS","DO.obs.CDS","temp.water.CUS","DO.obs.CUS","Site"
"358",2022-05-31 11:45:00,2.692,12.398,2.629,12.542,"CRAW"
"359",2022-05-31 12:00:00,2.776,12.374,2.692,12.555,"CRAW"
"360",2022-05-31 12:15:00,2.859,12.358,2.786,12.517,"CRAW"
"361",2022-05-31 12:30:00,2.974,12.331,2.88,12.503,"CRAW"
"362",2022-05-31 12:45:00,3.036,12.302,2.963,12.494,"CRAW"
"363",2022-05-31 13:00:00,3.15,12.25,3.088,12.452,"CRAW"
"364",2022-05-31 13:15:00,3.264,12.231,3.171,12.446,"CRAW"
"365",2022-05-31 13:30:00,3.357,12.179,3.254,12.39,"CRAW"
"366",2022-05-31 13:45:00,3.47,12.157,3.388,12.364,"CRAW"
"367",2022-05-31 14:00:00,3.634,12.087,3.532,12.312,"CRAW"
"368",2022-05-31 14:15:00,3.747,12.065,3.625,12.279,"CRAW"
"369",2022-05-31 14:30:00,3.849,12.019,3.697,12.22,"CRAW"
"370",2022-05-31 14:45:00,3.869,12.042,3.748,12.232,"CRAW"
"371",2022-05-31 15:00:00,3.92,12.029,3.768,12.232,"CRAW"
"372",2022-05-31 15:15:00,3.931,12.02,3.819,12.215,"CRAW"
"373",2022-05-31 15:30:00,3.971,11.997,3.871,12.206,"CRAW"
"374",2022-05-31 15:45:00,4.022,11.973,3.962,12.169,"CRAW"
"375",2022-05-31 16:00:00,4.083,11.937,3.993,12.142,"CRAW"
"376",2022-05-31 16:15:00,4.124,11.939,4.024,12.11,"CRAW"
"377",2022-05-31 16:30:00,4.104,11.919,4.044,12.103,"CRAW"
"378",2022-05-31 16:45:00,4.134,11.905,4.054,12.091,"CRAW"
"379",2022-05-31 17:00:00,4.164,11.879,4.064,12.066,"CRAW"
"380",2022-05-31 17:15:00,4.144,11.871,4.085,12.032,"CRAW"
"381",2022-05-31 17:30:00,4.144,11.859,4.054,12.061,"CRAW"
"382",2022-05-31 17:45:00,4.144,11.876,4.105,12.048,"CRAW"
"383",2022-05-31 18:00:00,4.195,11.853,4.146,12.008,"CRAW"
"384",2022-05-31 18:15:00,4.215,11.832,4.207,11.972,"CRAW"
"385",2022-05-31 18:30:00,4.235,11.828,4.207,11.964,"CRAW"
"386",2022-05-31 18:45:00,4.266,11.793,4.237,11.93,"CRAW"
"387",2022-05-31 19:00:00,4.276,11.77,4.227,11.932,"CRAW"
"388",2022-05-31 19:15:00,4.266,11.746,4.196,11.92,"CRAW"
"389",2022-05-31 19:30:00,4.235,11.752,4.176,11.908,"CRAW"
"390",2022-05-31 19:45:00,4.205,11.753,4.186,11.901,"CRAW"
"391",2022-05-31 20:00:00,4.215,11.754,4.217,11.876,"CRAW"
"392",2022-05-31 20:15:00,4.246,11.735,4.207,11.872,"CRAW"
"393",2022-05-31 20:30:00,4.235,11.719,4.207,11.865,"CRAW"
"394",2022-05-31 20:45:00,4.205,11.72,4.146,11.869,"CRAW"
"395",2022-05-31 21:00:00,4.164,11.731,4.156,11.855,"CRAW"
"396",2022-05-31 21:15:00,4.144,11.719,4.115,11.834,"CRAW"
"397",2022-05-31 21:30:00,4.093,11.745,4.075,11.866,"CRAW"
"398",2022-05-31 21:45:00,4.093,11.723,4.064,11.856,"CRAW"
"399",2022-05-31 22:00:00,4.073,11.737,4.064,11.853,"CRAW"
"400",2022-05-31 22:15:00,4.043,11.756,4.044,11.864,"CRAW"
"401",2022-05-31 22:30:00,4.032,11.768,4.024,11.873,"CRAW"
"402",2022-05-31 22:45:00,4.022,11.78,4.013,11.897,"CRAW"
"403",2022-05-31 23:00:00,3.982,11.808,3.993,11.892,"CRAW"
"404",2022-05-31 23:15:00,3.982,11.8,3.973,11.898,"CRAW"
"405",2022-05-31 23:30:00,3.941,11.812,3.942,11.924,"CRAW"
"406",2022-05-31 23:45:00,3.869,11.849,3.86,11.94,"CRAW"
"407",2022-06-01 00:00:00,3.818,11.851,3.819,11.947,"CRAW"
"408",2022-06-01 00:15:00,3.798,11.859,3.779,11.968,"CRAW"
"409",2022-06-01 00:30:00,3.747,11.876,3.727,11.974,"CRAW"
"410",2022-06-01 00:45:00,3.685,11.89,3.697,11.983,"CRAW"
"411",2022-06-01 01:00:00,3.655,11.894,3.656,12.003,"CRAW"
"412",2022-06-01 01:15:00,3.624,11.913,3.615,12.01,"CRAW"
"413",2022-06-01 01:30:00,3.593,11.919,3.584,12.013,"CRAW"
"414",2022-06-01 01:45:00,3.573,11.931,3.543,12.039,"CRAW"
"415",2022-06-01 02:00:00,3.511,11.945,3.543,12.043,"CRAW"
"416",2022-06-01 02:15:00,3.511,11.953,3.501,12.071,"CRAW"
"417",2022-06-01 02:30:00,3.449,11.969,3.481,12.049,"CRAW"
"418",2022-06-01 02:45:00,3.418,11.99,3.45,12.068,"CRAW"
"419",2022-06-01 03:00:00,3.387,11.983,3.409,12.073,"CRAW"
"420",2022-06-01 03:15:00,3.336,11.995,3.367,12.088,"CRAW"
"421",2022-06-01 03:30:00,3.305,12.005,3.295,12.114,"CRAW"
"422",2022-06-01 03:45:00,3.264,12.009,3.264,12.111,"CRAW"
"423",2022-06-01 04:00:00,3.243,12.021,3.243,12.122,"CRAW"
"424",2022-06-01 04:15:00,3.191,12.062,3.212,12.135,"CRAW"
"425",2022-06-01 04:30:00,3.139,12.066,3.181,12.147,"CRAW"
"426",2022-06-01 04:45:00,3.119,12.076,3.119,12.165,"CRAW"
"427",2022-06-01 05:00:00,3.077,12.075,3.088,12.171,"CRAW"
"428",2022-06-01 05:15:00,3.025,12.096,3.005,12.208,"CRAW"
"429",2022-06-01 05:30:00,3.005,12.119,2.994,12.202,"CRAW"
"430",2022-06-01 05:45:00,2.953,12.129,2.963,12.223,"CRAW"
"431",2022-06-01 06:00:00,2.932,12.146,2.942,12.236,"CRAW"
"432",2022-06-01 06:15:00,2.911,12.164,2.911,12.252,"CRAW"
"433",2022-06-01 06:30:00,2.89,12.169,2.859,12.287,"CRAW"
"434",2022-06-01 06:45:00,2.849,12.185,2.838,12.295,"CRAW"
"435",2022-06-01 07:00:00,2.817,12.199,2.807,12.287,"CRAW"
"436",2022-06-01 07:15:00,2.817,12.205,2.775,12.316,"CRAW"
"437",2022-06-01 07:30:00,2.786,12.202,2.744,12.319,"CRAW"
"438",2022-06-01 07:45:00,2.765,12.212,2.734,12.33,"CRAW"
"439",2022-06-01 08:00:00,2.744,12.233,2.723,12.333,"CRAW"
"440",2022-06-01 08:15:00,2.734,12.235,2.702,12.364,"CRAW"
"441",2022-06-01 08:30:00,2.744,12.241,2.713,12.349,"CRAW"
"442",2022-06-01 08:45:00,2.755,12.235,2.744,12.347,"CRAW"
"443",2022-06-01 09:00:00,2.734,12.261,2.702,12.369,"CRAW"
"444",2022-06-01 09:15:00,2.755,12.256,2.713,12.376,"CRAW"
"445",2022-06-01 09:30:00,2.797,12.246,2.765,12.36,"CRAW"
"446",2022-06-01 09:45:00,2.807,12.257,2.775,12.381,"CRAW"
"447",2022-06-01 10:00:00,2.838,12.25,2.807,12.369,"CRAW"
"448",2022-06-01 10:15:00,2.88,12.239,2.838,12.379,"CRAW"
"449",2022-06-01 10:30:00,2.922,12.234,2.88,12.363,"CRAW"
"450",2022-06-01 10:45:00,2.994,12.224,2.942,12.352,"CRAW"
"451",2022-06-01 11:00:00,3.057,12.204,2.984,12.348,"CRAW"
"452",2022-06-01 11:15:00,3.119,12.196,3.067,12.332,"CRAW"
"453",2022-06-01 11:30:00,3.233,12.19,3.161,12.304,"CRAW"
"454",2022-06-01 11:45:00,3.346,12.143,3.274,12.282,"CRAW"
"455",2022-06-01 12:00:00,3.49,12.12,3.388,12.269,"CRAW"
"456",2022-06-01 12:15:00,3.644,12.078,3.522,12.249,"CRAW"
"457",2022-06-01 12:30:00,3.747,12.068,3.645,12.209,"CRAW"
"458",2022-06-01 12:45:00,3.829,12.022,3.697,12.208,"CRAW"
"459",2022-06-01 13:00:00,3.89,11.994,3.779,12.166,"CRAW"
"460",2022-06-01 13:15:00,3.951,11.993,3.871,12.173,"CRAW"
"461",2022-06-01 13:30:00,4.093,11.954,3.973,12.146,"CRAW"
"462",2022-06-01 13:45:00,4.195,11.932,4.085,12.11,"CRAW"
"463",2022-06-01 14:00:00,4.306,11.918,4.196,12.081,"CRAW"
"464",2022-06-01 14:15:00,4.428,11.88,4.308,12.061,"CRAW"
"465",2022-06-01 14:30:00,4.508,11.841,4.338,12.059,"CRAW"
"466",2022-06-01 14:45:00,4.538,11.828,4.379,12.027,"CRAW"
"467",2022-06-01 15:00:00,4.559,11.813,4.419,12.013,"CRAW"
"468",2022-06-01 15:15:00,4.589,11.811,4.46,12.018,"CRAW"
"469",2022-06-01 15:30:00,4.649,11.785,4.49,12.001,"CRAW"
"470",2022-06-01 15:45:00,4.649,11.78,4.52,11.946,"CRAW"
"471",2022-06-01 16:00:00,4.639,11.763,4.53,11.938,"CRAW"
"472",2022-06-01 16:15:00,4.609,11.762,4.47,11.95,"CRAW"
"473",2022-06-01 16:30:00,4.589,11.76,4.46,11.942,"CRAW"
"474",2022-06-01 16:45:00,4.559,11.752,4.48,11.911,"CRAW"
"475",2022-06-01 17:00:00,4.569,11.749,4.51,11.911,"CRAW"
"476",2022-06-01 17:15:00,4.609,11.741,4.52,11.89,"CRAW"
"477",2022-06-01 17:30:00,4.619,11.727,4.51,11.889,"CRAW"
"478",2022-06-01 17:45:00,4.629,11.728,4.561,11.865,"CRAW"
"479",2022-06-01 18:00:00,4.639,11.72,4.571,11.859,"CRAW"
"480",2022-06-01 18:15:00,4.619,11.724,4.581,11.842,"CRAW"
"481",2022-06-01 18:30:00,4.649,11.702,4.561,11.863,"CRAW"
"482",2022-06-01 18:45:00,4.609,11.712,4.581,11.832,"CRAW"
"483",2022-06-01 19:00:00,4.669,11.681,4.631,11.802,"CRAW"
"484",2022-06-01 19:15:00,4.689,11.658,4.621,11.8,"CRAW"
"485",2022-06-01 19:30:00,4.699,11.659,4.671,11.78,"CRAW"
"486",2022-06-01 19:45:00,4.709,11.644,4.681,11.77,"CRAW"
"487",2022-06-01 20:00:00,4.719,11.657,4.711,11.751,"CRAW"
"488",2022-06-01 20:15:00,4.77,11.616,4.742,11.747,"CRAW"
"489",2022-06-01 20:30:00,4.8,11.602,4.752,11.722,"CRAW"
"490",2022-06-01 20:45:00,4.79,11.61,4.772,11.712,"CRAW"
"491",2022-06-01 21:00:00,4.78,11.611,4.762,11.714,"CRAW"
"492",2022-06-01 21:15:00,4.78,11.608,4.772,11.71,"CRAW"
"493",2022-06-01 21:30:00,4.81,11.603,4.762,11.705,"CRAW"
"494",2022-06-01 21:45:00,4.79,11.585,4.752,11.709,"CRAW"
"495",2022-06-01 22:00:00,4.78,11.587,4.762,11.694,"CRAW"
"496",2022-06-01 22:15:00,4.77,11.581,4.772,11.672,"CRAW"
"497",2022-06-01 22:30:00,4.75,11.596,4.742,11.688,"CRAW"
"498",2022-06-01 22:45:00,4.74,11.593,4.732,11.682,"CRAW"
"499",2022-06-01 23:00:00,4.699,11.598,4.721,11.683,"CRAW"
"500",2022-06-01 23:15:00,4.679,11.611,4.701,11.683,"CRAW"
"501",2022-06-01 23:30:00,4.659,11.602,4.661,11.691,"CRAW"
"502",2022-06-01 23:45:00,4.639,11.612,4.611,11.711,"CRAW"
"503",2022-06-02 00:00:00,4.599,11.643,4.581,11.736,"CRAW"
"504",2022-06-02 00:15:00,4.589,11.617,4.571,11.721,"CRAW"
"505",2022-06-02 00:30:00,4.569,11.632,4.52,11.728,"CRAW"
"506",2022-06-02 00:45:00,4.498,11.638,4.49,11.736,"CRAW"
"507",2022-06-02 01:00:00,4.438,11.65,4.46,11.739,"CRAW"
"508",2022-06-02 01:15:00,4.417,11.652,4.409,11.754,"CRAW"
"509",2022-06-02 01:30:00,4.387,11.665,4.379,11.76,"CRAW"
"510",2022-06-02 01:45:00,4.337,11.693,4.359,11.781,"CRAW"
"511",2022-06-02 02:00:00,4.316,11.688,4.288,11.796,"CRAW"
"512",2022-06-02 02:15:00,4.276,11.704,4.267,11.801,"CRAW"
"513",2022-06-02 02:30:00,4.246,11.722,4.247,11.798,"CRAW"
"514",2022-06-02 02:45:00,4.195,11.735,4.176,11.821,"CRAW"
"515",2022-06-02 03:00:00,4.144,11.743,4.146,11.829,"CRAW"
"516",2022-06-02 03:15:00,4.104,11.772,4.115,11.841,"CRAW"
"517",2022-06-02 03:30:00,4.053,11.784,4.064,11.877,"CRAW"
"518",2022-06-02 03:45:00,4.022,11.793,4.024,11.869,"CRAW"
"519",2022-06-02 04:00:00,4.002,11.803,3.983,11.891,"CRAW"
"520",2022-06-02 04:15:00,3.951,11.815,3.932,11.9,"CRAW"
"521",2022-06-02 04:30:00,3.91,11.821,3.901,11.923,"CRAW"
"522",2022-06-02 04:45:00,3.849,11.849,3.871,11.925,"CRAW"
"523",2022-06-02 05:00:00,3.829,11.857,3.789,11.969,"CRAW"
"524",2022-06-02 05:15:00,3.788,11.879,3.768,11.954,"CRAW"
"525",2022-06-02 05:30:00,3.737,11.881,3.738,11.985,"CRAW"
"526",2022-06-02 05:45:00,3.696,11.903,3.697,11.998,"CRAW"
"527",2022-06-02 06:00:00,3.675,11.906,3.676,11.992,"CRAW"
"528",2022-06-02 06:15:00,3.644,11.923,3.635,12.016,"CRAW"
"529",2022-06-02 06:30:00,3.665,11.923,3.635,12.022,"CRAW"
"530",2022-06-02 06:45:00,3.634,11.936,3.656,12.021,"CRAW"
"531",2022-06-02 07:00:00,3.644,11.937,3.635,12.045,"CRAW"
"532",2022-06-02 07:15:00,3.665,11.936,3.645,12.039,"CRAW"
"533",2022-06-02 07:30:00,3.624,11.946,3.584,12.062,"CRAW"
"534",2022-06-02 07:45:00,3.614,11.964,3.604,12.043,"CRAW"
"535",2022-06-02 08:00:00,3.614,11.947,3.584,12.055,"CRAW"
"536",2022-06-02 08:15:00,3.624,11.963,3.563,12.073,"CRAW"
"537",2022-06-02 08:30:00,3.603,11.96,3.573,12.075,"CRAW"
"538",2022-06-02 08:45:00,3.593,11.982,3.553,12.089,"CRAW"
"539",2022-06-02 09:00:00,3.573,11.977,3.543,12.079,"CRAW"
"540",2022-06-02 09:15:00,3.562,11.985,3.553,12.086,"CRAW"
"541",2022-06-02 09:30:00,3.593,11.977,3.563,12.097,"CRAW"
"542",2022-06-02 09:45:00,3.634,11.969,3.594,12.101,"CRAW"
"543",2022-06-02 10:00:00,3.655,11.964,3.645,12.055,"CRAW"
"544",2022-06-02 10:15:00,3.696,11.953,3.645,12.085,"CRAW"
"545",2022-06-02 10:30:00,3.737,11.954,3.727,12.054,"CRAW"
"546",2022-06-02 10:45:00,3.798,11.932,3.758,12.051,"CRAW"
"547",2022-06-02 11:00:00,3.88,11.931,3.799,12.049,"CRAW"
"548",2022-06-02 11:15:00,3.971,11.908,3.922,12.029,"CRAW"
"549",2022-06-02 11:30:00,4.073,11.884,4.003,12.018,"CRAW"
"550",2022-06-02 11:45:00,4.215,11.859,4.125,11.997,"CRAW"
"551",2022-06-02 12:00:00,4.316,11.85,4.207,11.984,"CRAW"
"552",2022-06-02 12:15:00,4.428,11.824,4.338,11.938,"CRAW"
"553",2022-06-02 12:30:00,4.538,11.774,4.419,11.926,"CRAW"
"554",2022-06-02 12:45:00,4.589,11.74,4.51,11.88,"CRAW"
"555",2022-06-02 13:00:00,4.629,11.733,4.54,11.887,"CRAW"
"556",2022-06-02 13:15:00,4.689,11.74,4.601,11.881,"CRAW"
"557",2022-06-02 13:30:00,4.8,11.709,4.671,11.848,"CRAW"
"558",2022-06-02 13:45:00,4.8,11.699,4.752,11.84,"CRAW"
"559",2022-06-02 14:00:00,4.85,11.674,4.681,11.854,"CRAW"
"560",2022-06-02 14:15:00,5,11.655,4.912,11.828,"CRAW"
"561",2022-06-02 14:30:00,5.139,11.615,5.052,11.784,"CRAW"
"562",2022-06-02 14:45:00,5.139,11.589,4.932,11.755,"CRAW"
"563",2022-06-02 15:00:00,5.06,11.586,4.912,11.779,"CRAW"
"564",2022-06-02 15:15:00,5.079,11.609,4.962,11.768,"CRAW"
"565",2022-06-02 15:30:00,5.099,11.587,5.022,11.752,"CRAW"
"566",2022-06-02 15:45:00,5.139,11.559,4.992,11.755,"CRAW"
"567",2022-06-02 16:00:00,5.119,11.565,5.042,11.739,"CRAW"
"568",2022-06-02 16:15:00,5.129,11.576,5.022,11.699,"CRAW"
"569",2022-06-02 16:30:00,5.079,11.571,4.992,11.708,"CRAW"
"570",2022-06-02 16:45:00,5.05,11.594,4.982,11.721,"CRAW"
"571",2022-06-02 17:00:00,5.06,11.59,4.992,11.714,"CRAW"
"572",2022-06-02 17:15:00,5.069,11.577,5.012,11.727,"CRAW"
"573",2022-06-02 17:30:00,5.069,11.596,5.032,11.72,"CRAW"
"574",2022-06-02 17:45:00,5.079,11.587,5.042,11.694,"CRAW"
"575",2022-06-02 18:00:00,5.109,11.572,5.062,11.7,"CRAW"
"576",2022-06-02 18:15:00,5.149,11.55,5.122,11.688,"CRAW"
"577",2022-06-02 18:30:00,5.169,11.543,5.142,11.667,"CRAW"
"578",2022-06-02 18:45:00,5.189,11.531,5.171,11.636,"CRAW"
"579",2022-06-02 19:00:00,5.219,11.496,5.191,11.613,"CRAW"
"580",2022-06-02 19:15:00,5.229,11.475,5.221,11.585,"CRAW"
"581",2022-06-02 19:30:00,5.219,11.455,5.231,11.547,"CRAW"
"582",2022-06-02 19:45:00,5.209,11.449,5.211,11.557,"CRAW"
"583",2022-06-02 20:00:00,5.239,11.429,5.231,11.539,"CRAW"
"584",2022-06-02 20:15:00,5.239,11.42,5.251,11.511,"CRAW"
"585",2022-06-02 20:30:00,5.239,11.415,5.251,11.497,"CRAW"
"586",2022-06-02 20:45:00,5.219,11.409,5.211,11.501,"CRAW"
"587",2022-06-02 21:00:00,5.219,11.392,5.201,11.493,"CRAW"
"588",2022-06-02 21:15:00,5.189,11.384,5.191,11.486,"CRAW"
"589",2022-06-02 21:30:00,5.169,11.373,5.112,11.49,"CRAW"
"590",2022-06-02 21:45:00,5.089,11.382,5.062,11.491,"CRAW"
"591",2022-06-02 22:00:00,5.06,11.37,5.022,11.488,"CRAW"
"592",2022-06-02 22:15:00,4.96,11.404,4.972,11.489,"CRAW"
"593",2022-06-02 22:30:00,4.91,11.395,4.892,11.512,"CRAW"
"594",2022-06-02 22:45:00,4.85,11.397,4.802,11.536,"CRAW"
"595",2022-06-02 23:00:00,4.77,11.4,4.742,11.549,"CRAW"
"596",2022-06-02 23:15:00,4.709,11.421,4.661,11.549,"CRAW"
"597",2022-06-02 23:30:00,4.629,11.444,4.651,11.506,"CRAW"
"598",2022-06-02 23:45:00,4.569,11.483,4.591,11.548,"CRAW"
"599",2022-06-03 00:00:00,4.528,11.516,4.53,11.593,"CRAW"
"600",2022-06-03 00:15:00,4.468,11.556,4.52,11.608,"CRAW"
"601",2022-06-03 00:30:00,4.478,11.544,4.49,11.61,"CRAW"
"602",2022-06-03 00:45:00,4.428,11.582,4.429,11.636,"CRAW"
"603",2022-06-03 01:00:00,4.367,11.593,4.379,11.652,"CRAW"
"604",2022-06-03 01:15:00,4.296,11.625,4.308,11.679,"CRAW"
"605",2022-06-03 01:30:00,4.256,11.629,4.217,11.714,"CRAW"
"606",2022-06-03 01:45:00,4.164,11.665,4.156,11.725,"CRAW"
"607",2022-06-03 02:00:00,4.083,11.681,4.075,11.753,"CRAW"
"608",2022-06-03 02:15:00,4.012,11.721,3.993,11.774,"CRAW"
"609",2022-06-03 02:30:00,3.92,11.746,3.881,11.821,"CRAW"
"610",2022-06-03 02:45:00,3.849,11.766,3.83,11.831,"CRAW"
"611",2022-06-03 03:00:00,3.777,11.788,3.748,11.868,"CRAW"
"612",2022-06-03 03:15:00,3.685,11.828,3.697,11.886,"CRAW"
"613",2022-06-03 03:30:00,3.634,11.824,3.604,11.914,"CRAW"
"614",2022-06-03 03:45:00,3.573,11.86,3.532,11.931,"CRAW"
"615",2022-06-03 04:00:00,3.49,11.868,3.512,11.919,"CRAW"
"616",2022-06-03 04:15:00,3.449,11.894,3.45,11.953,"CRAW"
"617",2022-06-03 04:30:00,3.377,11.905,3.409,11.972,"CRAW"
"618",2022-06-03 04:45:00,3.346,11.919,3.367,11.983,"CRAW"
"619",2022-06-03 05:00:00,3.315,11.927,3.316,11.996,"CRAW"
"620",2022-06-03 05:15:00,3.295,11.935,3.316,11.997,"CRAW"
"621",2022-06-03 05:30:00,3.264,11.951,3.264,12.022,"CRAW"
"622",2022-06-03 05:45:00,3.233,11.963,3.264,12.018,"CRAW"
"623",2022-06-03 06:00:00,3.222,11.978,3.223,12.046,"CRAW"
"624",2022-06-03 06:15:00,3.222,11.968,3.254,12.036,"CRAW"
"625",2022-06-03 06:30:00,3.243,11.976,3.254,12.04,"CRAW"
"626",2022-06-03 06:45:00,3.212,11.975,3.264,12.041,"CRAW"
"627",2022-06-03 07:00:00,3.253,11.97,3.233,12.049,"CRAW"
"628",2022-06-03 07:15:00,3.233,11.973,3.254,12.044,"CRAW"
"629",2022-06-03 07:30:00,3.253,11.967,3.233,12.053,"CRAW"
"630",2022-06-03 07:45:00,3.243,11.983,3.274,12.029,"CRAW"
"631",2022-06-03 08:00:00,3.284,11.974,3.264,12.04,"CRAW"
"632",2022-06-03 08:15:00,3.315,11.958,3.285,12.037,"CRAW"
"633",2022-06-03 08:30:00,3.305,11.967,3.305,12.039,"CRAW"
"634",2022-06-03 08:45:00,3.346,11.961,3.357,12.034,"CRAW"
"635",2022-06-03 09:00:00,3.398,11.954,3.398,12.028,"CRAW"
"636",2022-06-03 09:15:00,3.439,11.939,3.419,12.028,"CRAW"
"637",2022-06-03 09:30:00,3.501,11.932,3.45,12.04,"CRAW"
"638",2022-06-03 09:45:00,3.531,11.925,3.512,12.006,"CRAW"
"639",2022-06-03 10:00:00,3.583,11.909,3.563,11.999,"CRAW"
"640",2022-06-03 10:15:00,3.614,11.904,3.635,11.975,"CRAW"
"641",2022-06-03 10:30:00,3.696,11.895,3.676,11.976,"CRAW"
"642",2022-06-03 10:45:00,3.767,11.875,3.727,11.968,"CRAW"
"643",2022-06-03 11:00:00,3.88,11.84,3.809,11.949,"CRAW"
"644",2022-06-03 11:15:00,3.961,11.807,3.891,11.942,"CRAW"
"645",2022-06-03 11:30:00,4.053,11.822,3.942,11.935,"CRAW"
"646",2022-06-03 11:45:00,4.175,11.803,4.044,11.908,"CRAW"
"647",2022-06-03 12:00:00,4.246,11.77,4.176,11.869,"CRAW"
"648",2022-06-03 12:15:00,4.397,11.729,4.257,11.864,"CRAW"
"649",2022-06-03 12:30:00,4.488,11.703,4.369,11.845,"CRAW"
"650",2022-06-03 12:45:00,4.609,11.666,4.49,11.814,"CRAW"
"651",2022-06-03 13:00:00,4.729,11.655,4.611,11.784,"CRAW"
"652",2022-06-03 13:15:00,4.83,11.617,4.752,11.767,"CRAW"
"653",2022-06-03 13:30:00,4.98,11.572,4.822,11.752,"CRAW"
"654",2022-06-03 13:45:00,5.079,11.548,4.962,11.706,"CRAW"
"655",2022-06-03 14:00:00,5.259,11.523,5.122,11.674,"CRAW"
"656",2022-06-03 14:15:00,5.348,11.503,5.201,11.629,"CRAW"
"657",2022-06-03 14:30:00,5.368,11.472,5.231,11.624,"CRAW"
"658",2022-06-03 14:45:00,5.467,11.439,5.301,11.604,"CRAW"
"659",2022-06-03 15:00:00,5.467,11.432,5.34,11.587,"CRAW"
"660",2022-06-03 15:15:00,5.496,11.426,5.36,11.581,"CRAW"
"661",2022-06-03 15:30:00,5.506,11.405,5.4,11.54,"CRAW"
"662",2022-06-03 15:45:00,5.546,11.371,5.41,11.528,"CRAW"
"663",2022-06-03 16:00:00,5.565,11.374,5.44,11.517,"CRAW"
"664",2022-06-03 16:15:00,5.585,11.366,5.459,11.523,"CRAW"
"665",2022-06-03 16:30:00,5.605,11.336,5.499,11.496,"CRAW"
"666",2022-06-03 16:45:00,5.605,11.338,5.509,11.485,"CRAW"
"667",2022-06-03 17:00:00,5.575,11.321,5.43,11.465,"CRAW"
"668",2022-06-03 17:15:00,5.516,11.32,5.39,11.456,"CRAW"
"669",2022-06-03 17:30:00,5.477,11.33,5.331,11.472,"CRAW"
"670",2022-06-03 17:45:00,5.437,11.346,5.35,11.476,"CRAW"
"671",2022-06-03 18:00:00,5.437,11.336,5.331,11.465,"CRAW"
"672",2022-06-03 18:15:00,5.378,11.348,5.34,11.457,"CRAW"
"673",2022-06-03 18:30:00,5.407,11.333,5.331,11.446,"CRAW"
"674",2022-06-03 18:45:00,5.378,11.343,5.321,11.442,"CRAW"
"675",2022-06-03 19:00:00,5.358,11.337,5.291,11.425,"CRAW"
"676",2022-06-03 19:15:00,5.348,11.348,5.281,11.435,"CRAW"
"677",2022-06-03 19:30:00,5.308,11.344,5.261,11.441,"CRAW"
"678",2022-06-03 19:45:00,5.308,11.359,5.281,11.429,"CRAW"
"679",2022-06-03 20:00:00,5.318,11.349,5.291,11.424,"CRAW"
"680",2022-06-03 20:15:00,5.338,11.329,5.291,11.414,"CRAW"
"681",2022-06-03 20:30:00,5.338,11.325,5.331,11.401,"CRAW"
"682",2022-06-03 20:45:00,5.328,11.337,5.321,11.411,"CRAW"
"683",2022-06-03 21:00:00,5.358,11.336,5.331,11.398,"CRAW"
"684",2022-06-03 21:15:00,5.348,11.306,5.311,11.401,"CRAW"
"685",2022-06-03 21:30:00,5.318,11.321,5.301,11.397,"CRAW"
"686",2022-06-03 21:45:00,5.318,11.317,5.271,11.395,"CRAW"
"687",2022-06-03 22:00:00,5.298,11.326,5.261,11.408,"CRAW"
"688",2022-06-03 22:15:00,5.288,11.313,5.261,11.377,"CRAW"
"689",2022-06-03 22:30:00,5.288,11.312,5.271,11.388,"CRAW"
"690",2022-06-03 22:45:00,5.278,11.31,5.241,11.395,"CRAW"
"691",2022-06-03 23:00:00,5.259,11.309,5.251,11.383,"CRAW"
"692",2022-06-03 23:15:00,5.249,11.322,5.231,11.384,"CRAW"
"693",2022-06-03 23:30:00,5.229,11.341,5.221,11.382,"CRAW"
"694",2022-06-03 23:45:00,5.229,11.326,5.221,11.38,"CRAW"
"695",2022-06-04 00:00:00,5.229,11.333,5.211,11.403,"CRAW"
"696",2022-06-04 00:15:00,5.209,11.331,5.201,11.39,"CRAW"
"697",2022-06-04 00:30:00,5.209,11.338,5.211,11.376,"CRAW"
"698",2022-06-04 00:45:00,5.179,11.354,5.191,11.385,"CRAW"
"699",2022-06-04 01:00:00,5.189,11.335,5.152,11.396,"CRAW"
"700",2022-06-04 01:15:00,5.149,11.352,5.132,11.407,"CRAW"
"701",2022-06-04 01:30:00,5.089,11.366,5.112,11.404,"CRAW"
"702",2022-06-04 01:45:00,5.079,11.363,5.062,11.43,"CRAW"
"703",2022-06-04 02:00:00,5.06,11.385,5.072,11.415,"CRAW"
"704",2022-06-04 02:15:00,5.04,11.383,5.052,11.412,"CRAW"
"705",2022-06-04 02:30:00,5.04,11.376,5.032,11.431,"CRAW"
"706",2022-06-04 02:45:00,5,11.391,5.032,11.418,"CRAW"
"707",2022-06-04 03:00:00,5.02,11.37,5.002,11.42,"CRAW"
"708",2022-06-04 03:15:00,4.99,11.379,4.982,11.436,"CRAW"
"709",2022-06-04 03:30:00,4.96,11.393,4.942,11.45,"CRAW"
"710",2022-06-04 03:45:00,4.95,11.406,4.912,11.455,"CRAW"
"711",2022-06-04 04:00:00,4.92,11.4,4.902,11.465,"CRAW"
"712",2022-06-04 04:15:00,4.91,11.417,4.922,11.454,"CRAW"
"713",2022-06-04 04:30:00,4.91,11.417,4.882,11.482,"CRAW"
"714",2022-06-04 04:45:00,4.92,11.399,4.892,11.472,"CRAW"
