MiniDOT Logger Concatenated Data File
Sensor:             7450-149332
Concatenation Date: 2022May13 17:12:34 AKDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at pressure: 993.79 (mbar)

            Unix Timestamp,               UTC_Date_&_Time,          Alaska Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1652410920,           2022-05-13 03:02:00,           2022-05-12 19:02:00,      3.530000,     25.311000,          7.649000,                    94.984709,      0.937000
                1652410980,           2022-05-13 03:03:00,           2022-05-12 19:03:00,      3.530000,     25.311000,          7.654000,                    95.046799,      0.938000
                1652411040,           2022-05-13 03:04:00,           2022-05-12 19:04:00,      3.520000,     25.302000,          7.648000,                    94.956579,      0.937000
                1652411100,           2022-05-13 03:05:00,           2022-05-12 19:05:00,      3.530000,     25.286000,          7.649000,                    94.941059,      0.937000
                1652411160,           2022-05-13 03:06:00,           2022-05-12 19:06:00,      3.530000,     25.252000,          7.657000,                    94.980939,      0.938000
                1652411220,           2022-05-13 03:07:00,           2022-05-12 19:07:00,      3.530000,     25.252000,          7.659000,                    95.005748,      0.938000
                1652411280,           2022-05-13 03:08:00,           2022-05-12 19:08:00,      3.530000,     25.201000,          7.660000,                    94.929008,      0.937000
                1652411340,           2022-05-13 03:09:00,           2022-05-12 19:09:00,      3.530000,     25.184000,          7.664000,                    94.948854,      0.937000
                1652411400,           2022-05-13 03:10:00,           2022-05-12 19:10:00,      3.530000,     25.168000,          7.660000,                    94.871337,      0.937000
                1652411460,           2022-05-13 03:11:00,           2022-05-12 19:11:00,      3.530000,     25.134000,          7.663000,                    94.849060,      0.937000
                1652411520,           2022-05-13 03:12:00,           2022-05-12 19:12:00,      3.530000,     25.100000,          7.679000,                    94.987553,      0.938000
                1652411580,           2022-05-13 03:13:00,           2022-05-12 19:13:00,      3.530000,     25.084000,          7.677000,                    94.934801,      0.938000
                1652411640,           2022-05-13 03:14:00,           2022-05-12 19:14:00,      3.530000,     25.075000,          7.689000,                    95.067414,      0.938000
                1652411700,           2022-05-13 03:15:00,           2022-05-12 19:15:00,      3.530000,     25.058000,          7.685000,                    94.988167,      0.938000
                1652411760,           2022-05-13 03:16:00,           2022-05-12 19:16:00,      3.530000,     25.033000,          7.689000,                    94.993779,      0.938000
                1652411820,           2022-05-13 03:17:00,           2022-05-12 19:17:00,      3.530000,     25.008000,          7.700000,                    95.085792,      0.938000
                1652411880,           2022-05-13 03:18:00,           2022-05-12 19:18:00,      3.530000,     24.999000,          7.701000,                    95.082341,      0.938000
                1652411940,           2022-05-13 03:19:00,           2022-05-12 19:19:00,      3.530000,     24.983000,          7.701000,                    95.054254,      0.938000
                1652412000,           2022-05-13 03:20:00,           2022-05-12 19:20:00,      3.530000,     24.949000,          7.710000,                    95.105593,      0.938000
                1652412060,           2022-05-13 03:21:00,           2022-05-12 19:21:00,      3.530000,     24.940000,          7.698000,                    94.941780,      0.937000
                1652412120,           2022-05-13 03:22:00,           2022-05-12 19:22:00,      3.530000,     24.907000,          7.709000,                    95.019473,      0.937000
                1652412180,           2022-05-13 03:23:00,           2022-05-12 19:23:00,      3.530000,     24.898000,          7.717000,                    95.102254,      0.938000
                1652412240,           2022-05-13 03:24:00,           2022-05-12 19:24:00,      3.530000,     24.873000,          7.714000,                    95.021343,      0.938000
                1652412300,           2022-05-13 03:25:00,           2022-05-12 19:25:00,      3.530000,     24.856000,          7.716000,                    95.016094,      0.938000
                1652412360,           2022-05-13 03:26:00,           2022-05-12 19:26:00,      3.530000,     24.823000,          7.707000,                    94.847331,      0.937000
                1652412420,           2022-05-13 03:27:00,           2022-05-12 19:27:00,      3.530000,     24.806000,          7.719000,                    94.965121,      0.938000
                1652412480,           2022-05-13 03:28:00,           2022-05-12 19:28:00,      3.530000,     24.789000,          7.716000,                    94.898338,      0.937000
                1652412540,           2022-05-13 03:29:00,           2022-05-12 19:29:00,      3.530000,     24.747000,          7.722000,                    94.898274,      0.937000
                1652412600,           2022-05-13 03:30:00,           2022-05-12 19:30:00,      3.530000,     24.730000,          7.737000,                    95.052665,      0.938000
                1652412660,           2022-05-13 03:31:00,           2022-05-12 19:31:00,      3.530000,     24.697000,          7.734000,                    94.957701,      0.938000
                1652412720,           2022-05-13 03:32:00,           2022-05-12 19:32:00,      3.530000,     24.722000,          7.733000,                    94.989437,      0.938000
                1652412780,           2022-05-13 03:33:00,           2022-05-12 19:33:00,      3.530000,     24.671000,          7.733000,                    94.899654,      0.938000
