"","X","datetimeAK","Time","CPCRW.CRREL.Main.Met.Station..PYR_Total_TOT.N.A.","ParWm2"
"20995",NA,2021-12-29 11:00:00,"12/29/2021 11:00",0.038,0.288
"20996",NA,2021-12-29 12:00:00,"12/29/2021 12:00",0.374,2.212
"20997",NA,2021-12-29 13:00:00,"12/29/2021 13:00",0.582,3.247
"20998",NA,2021-12-29 14:00:00,"12/29/2021 14:00",0.478,2.684
"20999",NA,2021-12-29 15:00:00,"12/29/2021 15:00",0.148,0.956
"21000",NA,2021-12-29 16:00:00,"12/29/2021 16:00",0,0
"21001",NA,2021-12-29 17:00:00,"12/29/2021 17:00",0,0
"21002",NA,2021-12-29 18:00:00,"12/29/2021 18:00",0,0
"21003",NA,2021-12-29 19:00:00,"12/29/2021 19:00",0,0
"21004",NA,2021-12-29 20:00:00,"12/29/2021 20:00",0,0
"21005",NA,2021-12-29 21:00:00,"12/29/2021 21:00",0,0
"21006",NA,2021-12-29 22:00:00,"12/29/2021 22:00",0,0
"21007",NA,2021-12-29 23:00:00,"12/29/2021 23:00",0,0
"21008",NA,2021-12-30 00:00:00,"12/30/2021 0:00",0,0
"21009",NA,2021-12-30 01:00:00,"12/30/2021 1:00",0,0
"21010",NA,2021-12-30 02:00:00,"12/30/2021 2:00",0,0
"21011",NA,2021-12-30 03:00:00,"12/30/2021 3:00",0,0
"21012",NA,2021-12-30 04:00:00,"12/30/2021 4:00",0,0
"21013",NA,2021-12-30 05:00:00,"12/30/2021 5:00",0,0
"21014",NA,2021-12-30 06:00:00,"12/30/2021 6:00",0,0
"21015",NA,2021-12-30 07:00:00,"12/30/2021 7:00",0,0
"21016",NA,2021-12-30 08:00:00,"12/30/2021 8:00",0,0
"21017",NA,2021-12-30 09:00:00,"12/30/2021 9:00",0,0
"21018",NA,2021-12-30 10:00:00,"12/30/2021 10:00",0,0
"21019",NA,2021-12-30 11:00:00,"12/30/2021 11:00",0.167,0.838
"21020",NA,2021-12-30 12:00:00,"12/30/2021 12:00",0.714,4.717
"21021",NA,2021-12-30 13:00:00,"12/30/2021 13:00",1.048,6.526
"21022",NA,2021-12-30 14:00:00,"12/30/2021 14:00",0.821,4.482
"21023",NA,2021-12-30 15:00:00,"12/30/2021 15:00",0.386,2.188
"21024",NA,2021-12-30 16:00:00,"12/30/2021 16:00",0.019,0.092
"21025",NA,2021-12-30 17:00:00,"12/30/2021 17:00",0,0
"21026",NA,2021-12-30 18:00:00,"12/30/2021 18:00",0,0
"21027",NA,2021-12-30 19:00:00,"12/30/2021 19:00",0,0
"21028",NA,2021-12-30 20:00:00,"12/30/2021 20:00",0,0
"21029",NA,2021-12-30 21:00:00,"12/30/2021 21:00",0,0
"21030",NA,2021-12-30 22:00:00,"12/30/2021 22:00",0,0
"21031",NA,2021-12-30 23:00:00,"12/30/2021 23:00",0,0
"21032",NA,2021-12-31 00:00:00,"12/31/2021 0:00",0,0
"21033",NA,2021-12-31 01:00:00,"12/31/2021 1:00",0,0
"21034",NA,2021-12-31 02:00:00,"12/31/2021 2:00",0,0
"21035",NA,2021-12-31 03:00:00,"12/31/2021 3:00",0,0
"21036",NA,2021-12-31 04:00:00,"12/31/2021 4:00",0,0
"21037",NA,2021-12-31 05:00:00,"12/31/2021 5:00",0,0
"21038",NA,2021-12-31 06:00:00,"12/31/2021 6:00",0,0
"21039",NA,2021-12-31 07:00:00,"12/31/2021 7:00",0,0
"21040",NA,2021-12-31 08:00:00,"12/31/2021 8:00",0,0
"21041",NA,2021-12-31 09:00:00,"12/31/2021 9:00",0,0
"21042",NA,2021-12-31 10:00:00,"12/31/2021 10:00",0,0
"21043",NA,2021-12-31 11:00:00,"12/31/2021 11:00",0.118,0.642
"21044",NA,2021-12-31 12:00:00,"12/31/2021 12:00",0.463,3.238
"21045",NA,2021-12-31 13:00:00,"12/31/2021 13:00",0.854,5.139
"21046",NA,2021-12-31 14:00:00,"12/31/2021 14:00",0.774,4.51
"21047",NA,2021-12-31 15:00:00,"12/31/2021 15:00",0.35,2.202
"21048",NA,2021-12-31 16:00:00,"12/31/2021 16:00",0.055,0.236
"21049",NA,2021-12-31 17:00:00,"12/31/2021 17:00",0,0
"21050",NA,2021-12-31 18:00:00,"12/31/2021 18:00",0,0
"21051",NA,2021-12-31 19:00:00,"12/31/2021 19:00",0,0
"21052",NA,2021-12-31 20:00:00,"12/31/2021 20:00",0,0
"21053",NA,2021-12-31 21:00:00,"12/31/2021 21:00",0,0
"21054",NA,2021-12-31 22:00:00,"12/31/2021 22:00",0,0
"21055",NA,2021-12-31 23:00:00,"12/31/2021 23:00",0,0
"21056",NA,2022-01-01 00:00:00,"1/1/2022 0:00",0,0
"21057",NA,2022-01-01 01:00:00,"1/1/2022 1:00",0,0
"21058",NA,2022-01-01 02:00:00,"1/1/2022 2:00",0,0
"21059",NA,2022-01-01 03:00:00,"1/1/2022 3:00",0,0
"21060",NA,2022-01-01 04:00:00,"1/1/2022 4:00",0,0
"21061",NA,2022-01-01 05:00:00,"1/1/2022 5:00",0,0
"21062",NA,2022-01-01 06:00:00,"1/1/2022 6:00",0,0
"21063",NA,2022-01-01 07:00:00,"1/1/2022 7:00",0,0
"21064",NA,2022-01-01 08:00:00,"1/1/2022 8:00",0,0
"21065",NA,2022-01-01 09:00:00,"1/1/2022 9:00",0,0
"21066",NA,2022-01-01 10:00:00,"1/1/2022 10:00",0,0
"21067",NA,2022-01-01 11:00:00,"1/1/2022 11:00",0.126,0.642
"21068",NA,2022-01-01 12:00:00,"1/1/2022 12:00",0.594,3.749
"21069",NA,2022-01-01 13:00:00,"1/1/2022 13:00",1.168,7.248
"21070",NA,2022-01-01 14:00:00,"1/1/2022 14:00",0.963,6.619
"21071",NA,2022-01-01 15:00:00,"1/1/2022 15:00",0.487,3.211
"21072",NA,2022-01-01 16:00:00,"1/1/2022 16:00",0.074,0.419
"21073",NA,2022-01-01 17:00:00,"1/1/2022 17:00",0,0
"21074",NA,2022-01-01 18:00:00,"1/1/2022 18:00",0,0
"21075",NA,2022-01-01 19:00:00,"1/1/2022 19:00",0,0
"21076",NA,2022-01-01 20:00:00,"1/1/2022 20:00",0,0
"21077",NA,2022-01-01 21:00:00,"1/1/2022 21:00",0,0
"21078",NA,2022-01-01 22:00:00,"1/1/2022 22:00",0,0
"21079",NA,2022-01-01 23:00:00,"1/1/2022 23:00",0,0
"21080",NA,2022-01-02 00:00:00,"1/2/2022 0:00",0,0
"21081",NA,2022-01-02 01:00:00,"1/2/2022 1:00",0,0
"21082",NA,2022-01-02 02:00:00,"1/2/2022 2:00",0,0
"21083",NA,2022-01-02 03:00:00,"1/2/2022 3:00",0,0
"21084",NA,2022-01-02 04:00:00,"1/2/2022 4:00",0,0
"21085",NA,2022-01-02 05:00:00,"1/2/2022 5:00",0,0
"21086",NA,2022-01-02 06:00:00,"1/2/2022 6:00",0,0
"21087",NA,2022-01-02 07:00:00,"1/2/2022 7:00",0,0
"21088",NA,2022-01-02 08:00:00,"1/2/2022 8:00",0,0
"21089",NA,2022-01-02 09:00:00,"1/2/2022 9:00",0,0
"21090",NA,2022-01-02 10:00:00,"1/2/2022 10:00",0,0
"21091",NA,2022-01-02 11:00:00,"1/2/2022 11:00",0.164,0.879
"21092",NA,2022-01-02 12:00:00,"1/2/2022 12:00",0.676,4.38
"21093",NA,2022-01-02 13:00:00,"1/2/2022 13:00",1.136,7.776
"21094",NA,2022-01-02 14:00:00,"1/2/2022 14:00",1.089,7.408
"21095",NA,2022-01-02 15:00:00,"1/2/2022 15:00",0.646,4.012
"21096",NA,2022-01-02 16:00:00,"1/2/2022 16:00",0.123,0.551
"21097",NA,2022-01-02 17:00:00,"1/2/2022 17:00",0,0
"21098",NA,2022-01-02 18:00:00,"1/2/2022 18:00",0,0
"21099",NA,2022-01-02 19:00:00,"1/2/2022 19:00",0,0
"21100",NA,2022-01-02 20:00:00,"1/2/2022 20:00",0,0
"21101",NA,2022-01-02 21:00:00,"1/2/2022 21:00",0,0
"21102",NA,2022-01-02 22:00:00,"1/2/2022 22:00",0,0
"21103",NA,2022-01-02 23:00:00,"1/2/2022 23:00",0,0
"21104",NA,2022-01-03 00:00:00,"1/3/2022 0:00",0,0
"21105",NA,2022-01-03 01:00:00,"1/3/2022 1:00",0,0
"21106",NA,2022-01-03 02:00:00,"1/3/2022 2:00",0,0
"21107",NA,2022-01-03 03:00:00,"1/3/2022 3:00",0,0
"21108",NA,2022-01-03 04:00:00,"1/3/2022 4:00",0,0
"21109",NA,2022-01-03 05:00:00,"1/3/2022 5:00",0,0
"21110",NA,2022-01-03 06:00:00,"1/3/2022 6:00",0,0
"21111",NA,2022-01-03 07:00:00,"1/3/2022 7:00",0,0
"21112",NA,2022-01-03 08:00:00,"1/3/2022 8:00",0,0
"21113",NA,2022-01-03 09:00:00,"1/3/2022 9:00",0,0
"21114",NA,2022-01-03 10:00:00,"1/3/2022 10:00",0,0
"21115",NA,2022-01-03 11:00:00,"1/3/2022 11:00",0.178,0.904
"21116",NA,2022-01-03 12:00:00,"1/3/2022 12:00",0.668,4.535
"21117",NA,2022-01-03 13:00:00,"1/3/2022 13:00",1.095,7.851
"21118",NA,2022-01-03 14:00:00,"1/3/2022 14:00",1.078,7.629
"21119",NA,2022-01-03 15:00:00,"1/3/2022 15:00",0.602,4.09
"21120",NA,2022-01-03 16:00:00,"1/3/2022 16:00",0.115,0.59
"21121",NA,2022-01-03 17:00:00,"1/3/2022 17:00",0,0
"21122",NA,2022-01-03 18:00:00,"1/3/2022 18:00",0,0
"21123",NA,2022-01-03 19:00:00,"1/3/2022 19:00",0,0
"21124",NA,2022-01-03 20:00:00,"1/3/2022 20:00",0,0
"21125",NA,2022-01-03 21:00:00,"1/3/2022 21:00",0,0
"21126",NA,2022-01-03 22:00:00,"1/3/2022 22:00",0,0
"21127",NA,2022-01-03 23:00:00,"1/3/2022 23:00",0,0
"21128",NA,2022-01-04 00:00:00,"1/4/2022 0:00",0,0
"21129",NA,2022-01-04 01:00:00,"1/4/2022 1:00",0,0
"21130",NA,2022-01-04 02:00:00,"1/4/2022 2:00",0,0
"21131",NA,2022-01-04 03:00:00,"1/4/2022 3:00",0,0
"21132",NA,2022-01-04 04:00:00,"1/4/2022 4:00",0,0
"21133",NA,2022-01-04 05:00:00,"1/4/2022 5:00",0,0
"21134",NA,2022-01-04 06:00:00,"1/4/2022 6:00",0,0
"21135",NA,2022-01-04 07:00:00,"1/4/2022 7:00",0,0
"21136",NA,2022-01-04 08:00:00,"1/4/2022 8:00",0,0
"21137",NA,2022-01-04 09:00:00,"1/4/2022 9:00",0,0
"21138",NA,2022-01-04 10:00:00,"1/4/2022 10:00",0,0
"21139",NA,2022-01-04 11:00:00,"1/4/2022 11:00",0.255,1.14
"21140",NA,2022-01-04 12:00:00,"1/4/2022 12:00",0.799,5.06
"21141",NA,2022-01-04 13:00:00,"1/4/2022 13:00",1.111,7.8
"21142",NA,2022-01-04 14:00:00,"1/4/2022 14:00",1.078,7.603
"21143",NA,2022-01-04 15:00:00,"1/4/2022 15:00",0.714,4.51
"21144",NA,2022-01-04 16:00:00,"1/4/2022 16:00",0.151,0.76
"21145",NA,2022-01-04 17:00:00,"1/4/2022 17:00",0,0
"21146",NA,2022-01-04 18:00:00,"1/4/2022 18:00",0,0
"21147",NA,2022-01-04 19:00:00,"1/4/2022 19:00",0,0
"21148",NA,2022-01-04 20:00:00,"1/4/2022 20:00",0,0
"21149",NA,2022-01-04 21:00:00,"1/4/2022 21:00",0,0
"21150",NA,2022-01-04 22:00:00,"1/4/2022 22:00",0,0
"21151",NA,2022-01-04 23:00:00,"1/4/2022 23:00",0,0
"21152",NA,2022-01-05 00:00:00,"1/5/2022 0:00",0,0
"21153",NA,2022-01-05 01:00:00,"1/5/2022 1:00",0,0
"21154",NA,2022-01-05 02:00:00,"1/5/2022 2:00",0,0
"21155",NA,2022-01-05 03:00:00,"1/5/2022 3:00",0,0
"21156",NA,2022-01-05 04:00:00,"1/5/2022 4:00",0,0
"21157",NA,2022-01-05 05:00:00,"1/5/2022 5:00",0,0
"21158",NA,2022-01-05 06:00:00,"1/5/2022 6:00",0,0
"21159",NA,2022-01-05 07:00:00,"1/5/2022 7:00",0,0
"21160",NA,2022-01-05 08:00:00,"1/5/2022 8:00",0,0
"21161",NA,2022-01-05 09:00:00,"1/5/2022 9:00",0,0
"21162",NA,2022-01-05 10:00:00,"1/5/2022 10:00",0,0
"21163",NA,2022-01-05 11:00:00,"1/5/2022 11:00",0.265,1.363
"21164",NA,2022-01-05 12:00:00,"1/5/2022 12:00",0.796,5.335
"21165",NA,2022-01-05 13:00:00,"1/5/2022 13:00",1.117,8.23
"21166",NA,2022-01-05 14:00:00,"1/5/2022 14:00",1.089,8.02
"21167",NA,2022-01-05 15:00:00,"1/5/2022 15:00",0.733,4.903
"21168",NA,2022-01-05 16:00:00,"1/5/2022 16:00",0.181,0.957
"21169",NA,2022-01-05 17:00:00,"1/5/2022 17:00",0,0
"21170",NA,2022-01-05 18:00:00,"1/5/2022 18:00",0,0
"21171",NA,2022-01-05 19:00:00,"1/5/2022 19:00",0,0
"21172",NA,2022-01-05 20:00:00,"1/5/2022 20:00",0,0
"21173",NA,2022-01-05 21:00:00,"1/5/2022 21:00",0,0
"21174",NA,2022-01-05 22:00:00,"1/5/2022 22:00",0,0
"21175",NA,2022-01-05 23:00:00,"1/5/2022 23:00",0,0
"21176",NA,2022-01-06 00:00:00,"1/6/2022 0:00",0,0
"21177",NA,2022-01-06 01:00:00,"1/6/2022 1:00",0,0
"21178",NA,2022-01-06 02:00:00,"1/6/2022 2:00",0,0
"21179",NA,2022-01-06 03:00:00,"1/6/2022 3:00",0,0
"21180",NA,2022-01-06 04:00:00,"1/6/2022 4:00",0,0
"21181",NA,2022-01-06 05:00:00,"1/6/2022 5:00",0,0
"21182",NA,2022-01-06 06:00:00,"1/6/2022 6:00",0,0
"21183",NA,2022-01-06 07:00:00,"1/6/2022 7:00",0,0
"21184",NA,2022-01-06 08:00:00,"1/6/2022 8:00",0,0
"21185",NA,2022-01-06 09:00:00,"1/6/2022 9:00",0,0
"21186",NA,2022-01-06 10:00:00,"1/6/2022 10:00",0,0
"21187",NA,2022-01-06 11:00:00,"1/6/2022 11:00",0.101,0.446
"21188",NA,2022-01-06 12:00:00,"1/6/2022 12:00",0.503,2.555
"21189",NA,2022-01-06 13:00:00,"1/6/2022 13:00",1.135,6.762
"21190",NA,2022-01-06 14:00:00,"1/6/2022 14:00",1.261,8.35
"21191",NA,2022-01-06 15:00:00,"1/6/2022 15:00",0.67,4.954
"21192",NA,2022-01-06 16:00:00,"1/6/2022 16:00",0.175,1.022
"21193",NA,2022-01-06 17:00:00,"1/6/2022 17:00",0,0
"21194",NA,2022-01-06 18:00:00,"1/6/2022 18:00",0,0
"21195",NA,2022-01-06 19:00:00,"1/6/2022 19:00",0,0
"21196",NA,2022-01-06 20:00:00,"1/6/2022 20:00",0,0
"21197",NA,2022-01-06 21:00:00,"1/6/2022 21:00",0,0
"21198",NA,2022-01-06 22:00:00,"1/6/2022 22:00",0,0
"21199",NA,2022-01-06 23:00:00,"1/6/2022 23:00",0,0
"21200",NA,2022-01-07 00:00:00,"1/7/2022 0:00",0,0
"21201",NA,2022-01-07 01:00:00,"1/7/2022 1:00",0,0
"21202",NA,2022-01-07 02:00:00,"1/7/2022 2:00",0,0
"21203",NA,2022-01-07 03:00:00,"1/7/2022 3:00",0,0
"21204",NA,2022-01-07 04:00:00,"1/7/2022 4:00",0,0
"21205",NA,2022-01-07 05:00:00,"1/7/2022 5:00",0,0
"21206",NA,2022-01-07 06:00:00,"1/7/2022 6:00",0,0
"21207",NA,2022-01-07 07:00:00,"1/7/2022 7:00",0,0
"21208",NA,2022-01-07 08:00:00,"1/7/2022 8:00",0,0
"21209",NA,2022-01-07 09:00:00,"1/7/2022 9:00",0,0
"21210",NA,2022-01-07 10:00:00,"1/7/2022 10:00",0,0
"21211",NA,2022-01-07 11:00:00,"1/7/2022 11:00",0.301,1.469
"21212",NA,2022-01-07 12:00:00,"1/7/2022 12:00",0.923,5.967
"21213",NA,2022-01-07 13:00:00,"1/7/2022 13:00",1.418,9.04
"21214",NA,2022-01-07 14:00:00,"1/7/2022 14:00",1.248,8.67
"21215",NA,2022-01-07 15:00:00,"1/7/2022 15:00",0.86,5.704
"21216",NA,2022-01-07 16:00:00,"1/7/2022 16:00",0.233,1.206
"21217",NA,2022-01-07 17:00:00,"1/7/2022 17:00",0,0
"21218",NA,2022-01-07 18:00:00,"1/7/2022 18:00",0,0
"21219",NA,2022-01-07 19:00:00,"1/7/2022 19:00",0,0
"21220",NA,2022-01-07 20:00:00,"1/7/2022 20:00",0,0
"21221",NA,2022-01-07 21:00:00,"1/7/2022 21:00",0,0
"21222",NA,2022-01-07 22:00:00,"1/7/2022 22:00",0,0
"21223",NA,2022-01-07 23:00:00,"1/7/2022 23:00",0,0
"21224",NA,2022-01-08 00:00:00,"1/8/2022 0:00",0,0
"21225",NA,2022-01-08 01:00:00,"1/8/2022 1:00",0,0
"21226",NA,2022-01-08 02:00:00,"1/8/2022 2:00",0,0
"21227",NA,2022-01-08 03:00:00,"1/8/2022 3:00",0,0
"21228",NA,2022-01-08 04:00:00,"1/8/2022 4:00",0,0
"21229",NA,2022-01-08 05:00:00,"1/8/2022 5:00",0,0
"21230",NA,2022-01-08 06:00:00,"1/8/2022 6:00",0,0
"21231",NA,2022-01-08 07:00:00,"1/8/2022 7:00",0,0
"21232",NA,2022-01-08 08:00:00,"1/8/2022 8:00",0,0
"21233",NA,2022-01-08 09:00:00,"1/8/2022 9:00",0,0
"21234",NA,2022-01-08 10:00:00,"1/8/2022 10:00",0.003,0
"21235",NA,2022-01-08 11:00:00,"1/8/2022 11:00",0.367,1.507
"21236",NA,2022-01-08 12:00:00,"1/8/2022 12:00",1.064,5.885
"21237",NA,2022-01-08 13:00:00,"1/8/2022 13:00",1.644,8.56
"21238",NA,2022-01-08 14:00:00,"1/8/2022 14:00",1.806,8.49
"21239",NA,2022-01-08 15:00:00,"1/8/2022 15:00",1.458,5.557
"21240",NA,2022-01-08 16:00:00,"1/8/2022 16:00",0.44,1.179
"21241",NA,2022-01-08 17:00:00,"1/8/2022 17:00",0,0
"21242",NA,2022-01-08 18:00:00,"1/8/2022 18:00",0,0
"21243",NA,2022-01-08 19:00:00,"1/8/2022 19:00",0,0
"21244",NA,2022-01-08 20:00:00,"1/8/2022 20:00",0,0
"21245",NA,2022-01-08 21:00:00,"1/8/2022 21:00",0,0
"21246",NA,2022-01-08 22:00:00,"1/8/2022 22:00",0,0
"21247",NA,2022-01-08 23:00:00,"1/8/2022 23:00",0,0
"21248",NA,2022-01-09 00:00:00,"1/9/2022 0:00",0,0
"21249",NA,2022-01-09 01:00:00,"1/9/2022 1:00",0,0
"21250",NA,2022-01-09 02:00:00,"1/9/2022 2:00",0,0
"21251",NA,2022-01-09 03:00:00,"1/9/2022 3:00",0,0
"21252",NA,2022-01-09 04:00:00,"1/9/2022 4:00",0,0
"21253",NA,2022-01-09 05:00:00,"1/9/2022 5:00",0,0
"21254",NA,2022-01-09 06:00:00,"1/9/2022 6:00",0,0
"21255",NA,2022-01-09 07:00:00,"1/9/2022 7:00",0,0
"21256",NA,2022-01-09 08:00:00,"1/9/2022 8:00",0,0
"21257",NA,2022-01-09 09:00:00,"1/9/2022 9:00",0,0
"21258",NA,2022-01-09 10:00:00,"1/9/2022 10:00",0.011,0.066
"21259",NA,2022-01-09 11:00:00,"1/9/2022 11:00",0.9,4.811
"21260",NA,2022-01-09 12:00:00,"1/9/2022 12:00",3.051,19.44
"21261",NA,2022-01-09 13:00:00,"1/9/2022 13:00",4.401,29.25
"21262",NA,2022-01-09 14:00:00,"1/9/2022 14:00",4.245,27.75
"21263",NA,2022-01-09 15:00:00,"1/9/2022 15:00",3.199,16.99
"21264",NA,2022-01-09 16:00:00,"1/9/2022 16:00",0.805,3.893
"21265",NA,2022-01-09 17:00:00,"1/9/2022 17:00",0.003,0.013
"21266",NA,2022-01-09 18:00:00,"1/9/2022 18:00",0,0
"21267",NA,2022-01-09 19:00:00,"1/9/2022 19:00",0,0
"21268",NA,2022-01-09 20:00:00,"1/9/2022 20:00",0,0
"21269",NA,2022-01-09 21:00:00,"1/9/2022 21:00",0,0
"21270",NA,2022-01-09 22:00:00,"1/9/2022 22:00",0,0
"21271",NA,2022-01-09 23:00:00,"1/9/2022 23:00",0,0
"21272",NA,2022-01-10 00:00:00,"1/10/2022 0:00",0,0
"21273",NA,2022-01-10 01:00:00,"1/10/2022 1:00",0,0
"21274",NA,2022-01-10 02:00:00,"1/10/2022 2:00",0,0
"21275",NA,2022-01-10 03:00:00,"1/10/2022 3:00",0,0
"21276",NA,2022-01-10 04:00:00,"1/10/2022 4:00",0,0
"21277",NA,2022-01-10 05:00:00,"1/10/2022 5:00",0,0
"21278",NA,2022-01-10 06:00:00,"1/10/2022 6:00",0,0
"21279",NA,2022-01-10 07:00:00,"1/10/2022 7:00",0,0
"21280",NA,2022-01-10 08:00:00,"1/10/2022 8:00",0,0
"21281",NA,2022-01-10 09:00:00,"1/10/2022 9:00",0,0
"21282",NA,2022-01-10 10:00:00,"1/10/2022 10:00",0.019,0.092
"21283",NA,2022-01-10 11:00:00,"1/10/2022 11:00",0.804,4.6
"21284",NA,2022-01-10 12:00:00,"1/10/2022 12:00",2.112,13.45
"21285",NA,2022-01-10 13:00:00,"1/10/2022 13:00",4.973,25
"21286",NA,2022-01-10 14:00:00,"1/10/2022 14:00",7.305,32.94
"21287",NA,2022-01-10 15:00:00,"1/10/2022 15:00",3.142,17.53
"21288",NA,2022-01-10 16:00:00,"1/10/2022 16:00",0.758,4.258
"21289",NA,2022-01-10 17:00:00,"1/10/2022 17:00",0,0
"21290",NA,2022-01-10 18:00:00,"1/10/2022 18:00",0,0
"21291",NA,2022-01-10 19:00:00,"1/10/2022 19:00",0,0
"21292",NA,2022-01-10 20:00:00,"1/10/2022 20:00",0,0
"21293",NA,2022-01-10 21:00:00,"1/10/2022 21:00",0,0
"21294",NA,2022-01-10 22:00:00,"1/10/2022 22:00",0,0
"21295",NA,2022-01-10 23:00:00,"1/10/2022 23:00",0,0
"21296",NA,2022-01-11 00:00:00,"1/11/2022 0:00",0,0
"21297",NA,2022-01-11 01:00:00,"1/11/2022 1:00",0,0
"21298",NA,2022-01-11 02:00:00,"1/11/2022 2:00",0,0
"21299",NA,2022-01-11 03:00:00,"1/11/2022 3:00",0,0
"21300",NA,2022-01-11 04:00:00,"1/11/2022 4:00",0,0
"21301",NA,2022-01-11 05:00:00,"1/11/2022 5:00",0,0
"21302",NA,2022-01-11 06:00:00,"1/11/2022 6:00",0,0
"21303",NA,2022-01-11 07:00:00,"1/11/2022 7:00",0,0
"21304",NA,2022-01-11 08:00:00,"1/11/2022 8:00",0,0
"21305",NA,2022-01-11 09:00:00,"1/11/2022 9:00",0,0
"21306",NA,2022-01-11 10:00:00,"1/11/2022 10:00",0.014,0.026
"21307",NA,2022-01-11 11:00:00,"1/11/2022 11:00",0.777,4.311
"21308",NA,2022-01-11 12:00:00,"1/11/2022 12:00",4.273,19.4
"21309",NA,2022-01-11 13:00:00,"1/11/2022 13:00",8.54,35.25
"21310",NA,2022-01-11 14:00:00,"1/11/2022 14:00",7.709,31.25
"21311",NA,2022-01-11 15:00:00,"1/11/2022 15:00",5.198,19.42
"21312",NA,2022-01-11 16:00:00,"1/11/2022 16:00",0.916,4.338
"21313",NA,2022-01-11 17:00:00,"1/11/2022 17:00",0,0
"21314",NA,2022-01-11 18:00:00,"1/11/2022 18:00",0,0
"21315",NA,2022-01-11 19:00:00,"1/11/2022 19:00",0,0
"21316",NA,2022-01-11 20:00:00,"1/11/2022 20:00",0,0
"21317",NA,2022-01-11 21:00:00,"1/11/2022 21:00",0,0
"21318",NA,2022-01-11 22:00:00,"1/11/2022 22:00",0,0
"21319",NA,2022-01-11 23:00:00,"1/11/2022 23:00",0,0
"21320",NA,2022-01-12 00:00:00,"1/12/2022 0:00",0,0
"21321",NA,2022-01-12 01:00:00,"1/12/2022 1:00",0,0
"21322",NA,2022-01-12 02:00:00,"1/12/2022 2:00",0,0
"21323",NA,2022-01-12 03:00:00,"1/12/2022 3:00",0,0
"21324",NA,2022-01-12 04:00:00,"1/12/2022 4:00",0,0
"21325",NA,2022-01-12 05:00:00,"1/12/2022 5:00",0,0
"21326",NA,2022-01-12 06:00:00,"1/12/2022 6:00",0,0
"21327",NA,2022-01-12 07:00:00,"1/12/2022 7:00",0,0
"21328",NA,2022-01-12 08:00:00,"1/12/2022 8:00",0,0
"21329",NA,2022-01-12 09:00:00,"1/12/2022 9:00",0,0
"21330",NA,2022-01-12 10:00:00,"1/12/2022 10:00",0,0
"21331",NA,2022-01-12 11:00:00,"1/12/2022 11:00",0.336,2.096
"21332",NA,2022-01-12 12:00:00,"1/12/2022 12:00",1.518,8.46
"21333",NA,2022-01-12 13:00:00,"1/12/2022 13:00",2.262,13.09
"21334",NA,2022-01-12 14:00:00,"1/12/2022 14:00",3.192,16.03
"21335",NA,2022-01-12 15:00:00,"1/12/2022 15:00",1.542,8.75
"21336",NA,2022-01-12 16:00:00,"1/12/2022 16:00",0.648,2.764
"21337",NA,2022-01-12 17:00:00,"1/12/2022 17:00",0,0
"21338",NA,2022-01-12 18:00:00,"1/12/2022 18:00",0,0
"21339",NA,2022-01-12 19:00:00,"1/12/2022 19:00",0,0
"21340",NA,2022-01-12 20:00:00,"1/12/2022 20:00",0,0
"21341",NA,2022-01-12 21:00:00,"1/12/2022 21:00",0,0
"21342",NA,2022-01-12 22:00:00,"1/12/2022 22:00",0,0
"21343",NA,2022-01-12 23:00:00,"1/12/2022 23:00",0,0
"21344",NA,2022-01-13 00:00:00,"1/13/2022 0:00",0,0
"21345",NA,2022-01-13 01:00:00,"1/13/2022 1:00",0,0
"21346",NA,2022-01-13 02:00:00,"1/13/2022 2:00",0,0
"21347",NA,2022-01-13 03:00:00,"1/13/2022 3:00",0,0
"21348",NA,2022-01-13 04:00:00,"1/13/2022 4:00",0,0
"21349",NA,2022-01-13 05:00:00,"1/13/2022 5:00",0,0
"21350",NA,2022-01-13 06:00:00,"1/13/2022 6:00",0,0
"21351",NA,2022-01-13 07:00:00,"1/13/2022 7:00",0,0
"21352",NA,2022-01-13 08:00:00,"1/13/2022 8:00",0,0
"21353",NA,2022-01-13 09:00:00,"1/13/2022 9:00",0,0
"21354",NA,2022-01-13 10:00:00,"1/13/2022 10:00",0,0
"21355",NA,2022-01-13 11:00:00,"1/13/2022 11:00",0.369,2.779
"21356",NA,2022-01-13 12:00:00,"1/13/2022 12:00",1.437,9.4
"21357",NA,2022-01-13 13:00:00,"1/13/2022 13:00",2.677,14.91
"21358",NA,2022-01-13 14:00:00,"1/13/2022 14:00",2.521,12.95
"21359",NA,2022-01-13 15:00:00,"1/13/2022 15:00",1.232,6.843
"21360",NA,2022-01-13 16:00:00,"1/13/2022 16:00",0.285,1.809
"21361",NA,2022-01-13 17:00:00,"1/13/2022 17:00",0,0
"21362",NA,2022-01-13 18:00:00,"1/13/2022 18:00",0,0
"21363",NA,2022-01-13 19:00:00,"1/13/2022 19:00",0,0
"21364",NA,2022-01-13 20:00:00,"1/13/2022 20:00",0,0
"21365",NA,2022-01-13 21:00:00,"1/13/2022 21:00",0,0
"21366",NA,2022-01-13 22:00:00,"1/13/2022 22:00",0,0
"21367",NA,2022-01-13 23:00:00,"1/13/2022 23:00",0,0
"21368",NA,2022-01-14 00:00:00,"1/14/2022 0:00",0,0
"21369",NA,2022-01-14 01:00:00,"1/14/2022 1:00",0,0
"21370",NA,2022-01-14 02:00:00,"1/14/2022 2:00",0,0
