agency_cd,site_no,datetime,tz_cd,1760_00060,1760_00060_cd
USGS,15484000,6/12/2022 11:45,AKDT,4210,A
USGS,15484000,6/12/2022 12:00,AKDT,4210,A
USGS,15484000,6/12/2022 12:15,AKDT,4210,A
USGS,15484000,6/12/2022 12:30,AKDT,4190,A
USGS,15484000,6/12/2022 12:45,AKDT,4170,A
USGS,15484000,6/12/2022 13:00,AKDT,4210,A
USGS,15484000,6/12/2022 13:15,AKDT,4170,A
USGS,15484000,6/12/2022 13:30,AKDT,4190,A
USGS,15484000,6/12/2022 13:45,AKDT,4170,A
USGS,15484000,6/12/2022 14:00,AKDT,4170,A
USGS,15484000,6/12/2022 14:15,AKDT,4140,A
USGS,15484000,6/12/2022 14:30,AKDT,4170,A
USGS,15484000,6/12/2022 14:45,AKDT,4140,A
USGS,15484000,6/12/2022 15:00,AKDT,4160,A
USGS,15484000,6/12/2022 15:15,AKDT,4140,A
USGS,15484000,6/12/2022 15:30,AKDT,4140,A
USGS,15484000,6/12/2022 15:45,AKDT,4130,A
USGS,15484000,6/12/2022 16:00,AKDT,4130,A
USGS,15484000,6/12/2022 16:15,AKDT,4130,A
USGS,15484000,6/12/2022 16:30,AKDT,4130,A
USGS,15484000,6/12/2022 16:45,AKDT,4140,A
USGS,15484000,6/12/2022 17:00,AKDT,4130,A
USGS,15484000,6/12/2022 17:15,AKDT,4130,A
USGS,15484000,6/12/2022 17:30,AKDT,4110,A
USGS,15484000,6/12/2022 17:45,AKDT,4110,A
USGS,15484000,6/12/2022 18:00,AKDT,4110,A
USGS,15484000,6/12/2022 18:15,AKDT,4110,A
USGS,15484000,6/12/2022 18:30,AKDT,4090,A
USGS,15484000,6/12/2022 18:45,AKDT,4090,A
USGS,15484000,6/12/2022 19:00,AKDT,4090,A
USGS,15484000,6/12/2022 19:15,AKDT,4090,A
USGS,15484000,6/12/2022 19:30,AKDT,4080,A
USGS,15484000,6/12/2022 19:45,AKDT,4080,A
USGS,15484000,6/12/2022 20:00,AKDT,4090,A
USGS,15484000,6/12/2022 20:15,AKDT,4060,A
USGS,15484000,6/12/2022 20:30,AKDT,4080,A
USGS,15484000,6/12/2022 20:45,AKDT,4060,A
USGS,15484000,6/12/2022 21:00,AKDT,4060,A
USGS,15484000,6/12/2022 21:15,AKDT,4060,A
USGS,15484000,6/12/2022 21:30,AKDT,4080,A
USGS,15484000,6/12/2022 21:45,AKDT,4060,A
USGS,15484000,6/12/2022 22:00,AKDT,4050,A
USGS,15484000,6/12/2022 22:15,AKDT,4060,A
USGS,15484000,6/12/2022 22:30,AKDT,4060,A
USGS,15484000,6/12/2022 22:45,AKDT,4030,A
USGS,15484000,6/12/2022 23:00,AKDT,4050,A
USGS,15484000,6/12/2022 23:15,AKDT,4060,A
USGS,15484000,6/12/2022 23:30,AKDT,4060,A
USGS,15484000,6/12/2022 23:45,AKDT,4050,A
USGS,15484000,6/13/2022 0:00,AKDT,4060,A
USGS,15484000,6/13/2022 0:15,AKDT,4050,A
USGS,15484000,6/13/2022 0:30,AKDT,4050,A
USGS,15484000,6/13/2022 0:45,AKDT,4050,A
USGS,15484000,6/13/2022 1:00,AKDT,4030,A
USGS,15484000,6/13/2022 1:15,AKDT,4030,A
USGS,15484000,6/13/2022 1:30,AKDT,4030,A
USGS,15484000,6/13/2022 1:45,AKDT,4030,A
USGS,15484000,6/13/2022 2:00,AKDT,4030,A
USGS,15484000,6/13/2022 2:15,AKDT,4050,A
USGS,15484000,6/13/2022 2:30,AKDT,4050,A
USGS,15484000,6/13/2022 2:45,AKDT,4050,A
USGS,15484000,6/13/2022 3:00,AKDT,4030,A
USGS,15484000,6/13/2022 3:15,AKDT,4030,A
USGS,15484000,6/13/2022 3:30,AKDT,4050,A
USGS,15484000,6/13/2022 3:45,AKDT,4050,A
USGS,15484000,6/13/2022 4:00,AKDT,4050,A
USGS,15484000,6/13/2022 4:15,AKDT,4030,A
USGS,15484000,6/13/2022 4:30,AKDT,4030,A
USGS,15484000,6/13/2022 4:45,AKDT,4050,A
USGS,15484000,6/13/2022 5:00,AKDT,4050,A
USGS,15484000,6/13/2022 5:15,AKDT,4060,A
USGS,15484000,6/13/2022 5:30,AKDT,4050,A
USGS,15484000,6/13/2022 5:45,AKDT,4050,A
USGS,15484000,6/13/2022 6:00,AKDT,4060,A
USGS,15484000,6/13/2022 6:15,AKDT,4050,A
USGS,15484000,6/13/2022 6:30,AKDT,4050,A
USGS,15484000,6/13/2022 6:45,AKDT,4060,A
USGS,15484000,6/13/2022 7:00,AKDT,4050,A
USGS,15484000,6/13/2022 7:15,AKDT,4050,A
USGS,15484000,6/13/2022 7:30,AKDT,4050,A
USGS,15484000,6/13/2022 7:45,AKDT,4050,A
USGS,15484000,6/13/2022 8:00,AKDT,4030,A
USGS,15484000,6/13/2022 8:15,AKDT,4050,A
USGS,15484000,6/13/2022 8:30,AKDT,4050,A
USGS,15484000,6/13/2022 8:45,AKDT,4030,A
USGS,15484000,6/13/2022 9:00,AKDT,4030,A
USGS,15484000,6/13/2022 9:15,AKDT,4050,A
USGS,15484000,6/13/2022 9:30,AKDT,4050,A
USGS,15484000,6/13/2022 9:45,AKDT,4050,A
USGS,15484000,6/13/2022 10:00,AKDT,4030,A
USGS,15484000,6/13/2022 10:15,AKDT,4030,A
USGS,15484000,6/13/2022 10:30,AKDT,4030,A
USGS,15484000,6/13/2022 10:45,AKDT,4030,A
USGS,15484000,6/13/2022 11:00,AKDT,4050,A
USGS,15484000,6/13/2022 11:15,AKDT,4030,A
USGS,15484000,6/13/2022 11:30,AKDT,4000,A
USGS,15484000,6/13/2022 11:45,AKDT,3980,A
USGS,15484000,6/13/2022 12:00,AKDT,4000,A
USGS,15484000,6/13/2022 12:15,AKDT,4010,A
USGS,15484000,6/13/2022 12:30,AKDT,4010,A
USGS,15484000,6/13/2022 12:45,AKDT,4000,A
USGS,15484000,6/13/2022 13:00,AKDT,4010,A
USGS,15484000,6/13/2022 13:15,AKDT,4000,A
USGS,15484000,6/13/2022 13:30,AKDT,3980,A
USGS,15484000,6/13/2022 13:45,AKDT,3980,A
USGS,15484000,6/13/2022 14:00,AKDT,3980,A
USGS,15484000,6/13/2022 14:15,AKDT,3970,A
USGS,15484000,6/13/2022 14:30,AKDT,3970,A
USGS,15484000,6/13/2022 14:45,AKDT,3980,A
USGS,15484000,6/13/2022 15:00,AKDT,3950,A
USGS,15484000,6/13/2022 15:15,AKDT,3970,A
USGS,15484000,6/13/2022 15:30,AKDT,3950,A
USGS,15484000,6/13/2022 15:45,AKDT,3950,A
USGS,15484000,6/13/2022 16:00,AKDT,3950,A
USGS,15484000,6/13/2022 16:15,AKDT,3970,A
USGS,15484000,6/13/2022 16:30,AKDT,3950,A
USGS,15484000,6/13/2022 16:45,AKDT,3940,A
USGS,15484000,6/13/2022 17:00,AKDT,3940,A
USGS,15484000,6/13/2022 17:15,AKDT,3920,A
USGS,15484000,6/13/2022 17:30,AKDT,3950,A
USGS,15484000,6/13/2022 17:45,AKDT,3940,A
USGS,15484000,6/13/2022 18:00,AKDT,3940,A
USGS,15484000,6/13/2022 18:15,AKDT,3940,A
USGS,15484000,6/13/2022 18:30,AKDT,3900,A
USGS,15484000,6/13/2022 18:45,AKDT,3900,A
USGS,15484000,6/13/2022 19:00,AKDT,3920,A
USGS,15484000,6/13/2022 19:15,AKDT,3900,A
USGS,15484000,6/13/2022 19:30,AKDT,3870,A
USGS,15484000,6/13/2022 19:45,AKDT,3890,A
USGS,15484000,6/13/2022 20:00,AKDT,3890,A
USGS,15484000,6/13/2022 20:15,AKDT,3870,A
USGS,15484000,6/13/2022 20:30,AKDT,3870,A
USGS,15484000,6/13/2022 20:45,AKDT,3870,A
USGS,15484000,6/13/2022 21:00,AKDT,3860,A
USGS,15484000,6/13/2022 21:15,AKDT,3860,A
USGS,15484000,6/13/2022 21:30,AKDT,3840,A
USGS,15484000,6/13/2022 21:45,AKDT,3840,A
USGS,15484000,6/13/2022 22:00,AKDT,3860,A
USGS,15484000,6/13/2022 22:15,AKDT,3860,A
USGS,15484000,6/13/2022 22:30,AKDT,3830,A
USGS,15484000,6/13/2022 22:45,AKDT,3830,A
USGS,15484000,6/13/2022 23:00,AKDT,3830,A
USGS,15484000,6/13/2022 23:15,AKDT,3840,A
USGS,15484000,6/13/2022 23:30,AKDT,3840,A
USGS,15484000,6/13/2022 23:45,AKDT,3810,A
USGS,15484000,6/14/2022 0:00,AKDT,3830,A
USGS,15484000,6/14/2022 0:15,AKDT,3830,A
USGS,15484000,6/14/2022 0:30,AKDT,3830,A
USGS,15484000,6/14/2022 0:45,AKDT,3810,A
USGS,15484000,6/14/2022 1:00,AKDT,3810,A
USGS,15484000,6/14/2022 1:15,AKDT,3830,A
USGS,15484000,6/14/2022 1:30,AKDT,3800,A
USGS,15484000,6/14/2022 1:45,AKDT,3800,A
USGS,15484000,6/14/2022 2:00,AKDT,3800,A
USGS,15484000,6/14/2022 2:15,AKDT,3800,A
USGS,15484000,6/14/2022 2:30,AKDT,3800,A
USGS,15484000,6/14/2022 2:45,AKDT,3780,A
USGS,15484000,6/14/2022 3:00,AKDT,3800,A
USGS,15484000,6/14/2022 3:15,AKDT,3810,A
USGS,15484000,6/14/2022 3:30,AKDT,3800,A
USGS,15484000,6/14/2022 3:45,AKDT,3810,A
USGS,15484000,6/14/2022 4:00,AKDT,3800,A
USGS,15484000,6/14/2022 4:15,AKDT,3800,A
USGS,15484000,6/14/2022 4:30,AKDT,3780,A
USGS,15484000,6/14/2022 4:45,AKDT,3780,A
USGS,15484000,6/14/2022 5:00,AKDT,3800,A
USGS,15484000,6/14/2022 5:15,AKDT,3780,A
USGS,15484000,6/14/2022 5:30,AKDT,3760,A
USGS,15484000,6/14/2022 5:45,AKDT,3760,A
USGS,15484000,6/14/2022 6:00,AKDT,3780,A
USGS,15484000,6/14/2022 6:15,AKDT,3800,A
USGS,15484000,6/14/2022 6:30,AKDT,3760,A
USGS,15484000,6/14/2022 6:45,AKDT,3760,A
USGS,15484000,6/14/2022 7:00,AKDT,3760,A
USGS,15484000,6/14/2022 7:15,AKDT,3760,A
USGS,15484000,6/14/2022 7:30,AKDT,3760,A
USGS,15484000,6/14/2022 7:45,AKDT,3760,A
USGS,15484000,6/14/2022 8:00,AKDT,3760,A
USGS,15484000,6/14/2022 8:15,AKDT,3760,A
USGS,15484000,6/14/2022 8:30,AKDT,3780,A
USGS,15484000,6/14/2022 8:45,AKDT,3750,A
USGS,15484000,6/14/2022 9:00,AKDT,3750,A
USGS,15484000,6/14/2022 9:15,AKDT,3760,A
USGS,15484000,6/14/2022 9:30,AKDT,3760,A
USGS,15484000,6/14/2022 9:45,AKDT,3700,A
USGS,15484000,6/14/2022 10:00,AKDT,3750,A
USGS,15484000,6/14/2022 10:15,AKDT,3750,A
USGS,15484000,6/14/2022 10:30,AKDT,3760,A
USGS,15484000,6/14/2022 10:45,AKDT,3750,A
USGS,15484000,6/14/2022 11:00,AKDT,3760,A
USGS,15484000,6/14/2022 11:15,AKDT,3730,A
USGS,15484000,6/14/2022 11:30,AKDT,3750,A
USGS,15484000,6/14/2022 11:45,AKDT,3760,A
USGS,15484000,6/14/2022 12:00,AKDT,3780,A
USGS,15484000,6/14/2022 12:15,AKDT,3760,A
USGS,15484000,6/14/2022 12:30,AKDT,3780,A
USGS,15484000,6/14/2022 12:45,AKDT,3750,A
USGS,15484000,6/14/2022 13:00,AKDT,3750,A
USGS,15484000,6/14/2022 13:15,AKDT,3750,A
USGS,15484000,6/14/2022 13:30,AKDT,3750,A
USGS,15484000,6/14/2022 13:45,AKDT,3750,A
USGS,15484000,6/14/2022 14:00,AKDT,3760,A
USGS,15484000,6/14/2022 14:15,AKDT,3760,A
USGS,15484000,6/14/2022 14:30,AKDT,3760,A
USGS,15484000,6/14/2022 14:45,AKDT,3760,A
USGS,15484000,6/14/2022 15:00,AKDT,3750,A
USGS,15484000,6/14/2022 15:15,AKDT,3760,A
USGS,15484000,6/14/2022 15:30,AKDT,3760,A
USGS,15484000,6/14/2022 15:45,AKDT,3750,A
USGS,15484000,6/14/2022 16:00,AKDT,3730,A
USGS,15484000,6/14/2022 16:15,AKDT,3730,A
USGS,15484000,6/14/2022 16:30,AKDT,3750,A
USGS,15484000,6/14/2022 16:45,AKDT,3730,A
USGS,15484000,6/14/2022 17:00,AKDT,3730,A
USGS,15484000,6/14/2022 17:15,AKDT,3730,A
USGS,15484000,6/14/2022 17:30,AKDT,3720,A
USGS,15484000,6/14/2022 17:45,AKDT,3720,A
USGS,15484000,6/14/2022 18:00,AKDT,3720,A
USGS,15484000,6/14/2022 18:15,AKDT,3720,A
USGS,15484000,6/14/2022 18:30,AKDT,3700,A
USGS,15484000,6/14/2022 18:45,AKDT,3700,A
USGS,15484000,6/14/2022 19:00,AKDT,3690,A
USGS,15484000,6/14/2022 19:15,AKDT,3700,A
USGS,15484000,6/14/2022 19:30,AKDT,3700,A
USGS,15484000,6/14/2022 19:45,AKDT,3700,A
USGS,15484000,6/14/2022 20:00,AKDT,3700,A
USGS,15484000,6/14/2022 20:15,AKDT,3700,A
USGS,15484000,6/14/2022 20:30,AKDT,3690,A
USGS,15484000,6/14/2022 20:45,AKDT,3670,A
USGS,15484000,6/14/2022 21:00,AKDT,3690,A
USGS,15484000,6/14/2022 21:15,AKDT,3690,A
USGS,15484000,6/14/2022 21:30,AKDT,3690,A
USGS,15484000,6/14/2022 21:45,AKDT,3670,A
USGS,15484000,6/14/2022 22:00,AKDT,3660,A
USGS,15484000,6/14/2022 22:15,AKDT,3660,A
USGS,15484000,6/14/2022 22:30,AKDT,3660,A
USGS,15484000,6/14/2022 22:45,AKDT,3640,A
USGS,15484000,6/14/2022 23:00,AKDT,3670,A
USGS,15484000,6/14/2022 23:15,AKDT,3640,A
USGS,15484000,6/14/2022 23:30,AKDT,3660,A
USGS,15484000,6/14/2022 23:45,AKDT,3670,A
USGS,15484000,6/15/2022 0:00,AKDT,3640,A
USGS,15484000,6/15/2022 0:15,AKDT,3660,A
USGS,15484000,6/15/2022 0:30,AKDT,3670,A
USGS,15484000,6/15/2022 0:45,AKDT,3660,A
USGS,15484000,6/15/2022 1:00,AKDT,3640,A
USGS,15484000,6/15/2022 1:15,AKDT,3640,A
USGS,15484000,6/15/2022 1:30,AKDT,3660,A
USGS,15484000,6/15/2022 1:45,AKDT,3640,A
USGS,15484000,6/15/2022 2:00,AKDT,3660,A
USGS,15484000,6/15/2022 2:15,AKDT,3640,A
USGS,15484000,6/15/2022 2:30,AKDT,3660,A
USGS,15484000,6/15/2022 2:45,AKDT,3630,A
USGS,15484000,6/15/2022 3:00,AKDT,3630,A
USGS,15484000,6/15/2022 3:15,AKDT,3630,A
USGS,15484000,6/15/2022 3:30,AKDT,3630,A
USGS,15484000,6/15/2022 3:45,AKDT,3640,A
USGS,15484000,6/15/2022 4:00,AKDT,3640,A
USGS,15484000,6/15/2022 4:15,AKDT,3640,A
USGS,15484000,6/15/2022 4:30,AKDT,3640,A
USGS,15484000,6/15/2022 4:45,AKDT,3640,A
USGS,15484000,6/15/2022 5:00,AKDT,3640,A
USGS,15484000,6/15/2022 5:15,AKDT,3630,A
USGS,15484000,6/15/2022 5:30,AKDT,3640,A
USGS,15484000,6/15/2022 5:45,AKDT,3660,A
USGS,15484000,6/15/2022 6:00,AKDT,3640,A
USGS,15484000,6/15/2022 6:15,AKDT,3640,A
USGS,15484000,6/15/2022 6:30,AKDT,3640,A
USGS,15484000,6/15/2022 6:45,AKDT,3640,A
USGS,15484000,6/15/2022 7:00,AKDT,3640,A
USGS,15484000,6/15/2022 7:15,AKDT,3660,A
USGS,15484000,6/15/2022 7:30,AKDT,3660,A
USGS,15484000,6/15/2022 7:45,AKDT,3660,A
USGS,15484000,6/15/2022 8:00,AKDT,3660,A
USGS,15484000,6/15/2022 8:15,AKDT,3660,A
USGS,15484000,6/15/2022 8:30,AKDT,3640,A
USGS,15484000,6/15/2022 8:45,AKDT,3660,A
USGS,15484000,6/15/2022 9:00,AKDT,3640,A
USGS,15484000,6/15/2022 9:15,AKDT,3670,A
USGS,15484000,6/15/2022 9:30,AKDT,3660,A
USGS,15484000,6/15/2022 9:45,AKDT,3670,A
USGS,15484000,6/15/2022 10:00,AKDT,3670,A
USGS,15484000,6/15/2022 10:15,AKDT,3670,A
USGS,15484000,6/15/2022 10:30,AKDT,3660,A
USGS,15484000,6/15/2022 10:45,AKDT,3670,A
USGS,15484000,6/15/2022 11:00,AKDT,3670,A
USGS,15484000,6/15/2022 11:15,AKDT,3670,A
USGS,15484000,6/15/2022 11:30,AKDT,3660,A
USGS,15484000,6/15/2022 11:45,AKDT,3640,A
USGS,15484000,6/15/2022 12:00,AKDT,3660,A
USGS,15484000,6/15/2022 12:15,AKDT,3670,A
USGS,15484000,6/15/2022 12:30,AKDT,3640,A
USGS,15484000,6/15/2022 12:45,AKDT,3640,A
USGS,15484000,6/15/2022 13:00,AKDT,3660,A
USGS,15484000,6/15/2022 13:15,AKDT,3660,A
USGS,15484000,6/15/2022 13:30,AKDT,3640,A
USGS,15484000,6/15/2022 13:45,AKDT,3640,A
USGS,15484000,6/15/2022 14:00,AKDT,3660,A
USGS,15484000,6/15/2022 14:15,AKDT,3640,A
USGS,15484000,6/15/2022 14:30,AKDT,3640,A
USGS,15484000,6/15/2022 14:45,AKDT,3640,A
USGS,15484000,6/15/2022 15:00,AKDT,3640,A
USGS,15484000,6/15/2022 15:15,AKDT,3640,A
USGS,15484000,6/15/2022 15:30,AKDT,3640,A
USGS,15484000,6/15/2022 15:45,AKDT,3660,A
USGS,15484000,6/15/2022 16:00,AKDT,3630,A
USGS,15484000,6/15/2022 16:15,AKDT,3630,A
USGS,15484000,6/15/2022 16:30,AKDT,3630,A
USGS,15484000,6/15/2022 16:45,AKDT,3610,A
USGS,15484000,6/15/2022 17:00,AKDT,3630,A
USGS,15484000,6/15/2022 17:15,AKDT,3610,A
USGS,15484000,6/15/2022 17:30,AKDT,3610,A
USGS,15484000,6/15/2022 17:45,AKDT,3610,A
USGS,15484000,6/15/2022 18:00,AKDT,3610,A
USGS,15484000,6/15/2022 18:15,AKDT,3600,A
USGS,15484000,6/15/2022 18:30,AKDT,3610,A
USGS,15484000,6/15/2022 18:45,AKDT,3580,A
USGS,15484000,6/15/2022 19:00,AKDT,3580,A
USGS,15484000,6/15/2022 19:15,AKDT,3580,A
USGS,15484000,6/15/2022 19:30,AKDT,3600,A
USGS,15484000,6/15/2022 19:45,AKDT,3600,A
USGS,15484000,6/15/2022 20:00,AKDT,3580,A
USGS,15484000,6/15/2022 20:15,AKDT,3570,A
USGS,15484000,6/15/2022 20:30,AKDT,3580,A
USGS,15484000,6/15/2022 20:45,AKDT,3570,A
USGS,15484000,6/15/2022 21:00,AKDT,3570,A
USGS,15484000,6/15/2022 21:15,AKDT,3580,A
USGS,15484000,6/15/2022 21:30,AKDT,3570,A
USGS,15484000,6/15/2022 21:45,AKDT,3570,A
USGS,15484000,6/15/2022 22:00,AKDT,3570,A
USGS,15484000,6/15/2022 22:15,AKDT,3570,A
USGS,15484000,6/15/2022 22:30,AKDT,3570,A
USGS,15484000,6/15/2022 22:45,AKDT,3570,A
USGS,15484000,6/15/2022 23:00,AKDT,3570,A
USGS,15484000,6/15/2022 23:15,AKDT,3570,A
USGS,15484000,6/15/2022 23:30,AKDT,3550,A
USGS,15484000,6/15/2022 23:45,AKDT,3550,A
USGS,15484000,6/16/2022 0:00,AKDT,3540,A
USGS,15484000,6/16/2022 0:15,AKDT,3550,A
USGS,15484000,6/16/2022 0:30,AKDT,3550,A
USGS,15484000,6/16/2022 0:45,AKDT,3550,A
USGS,15484000,6/16/2022 1:00,AKDT,3550,A
USGS,15484000,6/16/2022 1:15,AKDT,3550,A
USGS,15484000,6/16/2022 1:30,AKDT,3540,A
USGS,15484000,6/16/2022 1:45,AKDT,3550,A
USGS,15484000,6/16/2022 2:00,AKDT,3550,A
USGS,15484000,6/16/2022 2:15,AKDT,3550,A
USGS,15484000,6/16/2022 2:30,AKDT,3570,A
USGS,15484000,6/16/2022 2:45,AKDT,3550,A
USGS,15484000,6/16/2022 3:00,AKDT,3550,A
USGS,15484000,6/16/2022 3:15,AKDT,3550,A
USGS,15484000,6/16/2022 3:30,AKDT,3550,A
USGS,15484000,6/16/2022 3:45,AKDT,3550,A
USGS,15484000,6/16/2022 4:00,AKDT,3550,A
USGS,15484000,6/16/2022 4:15,AKDT,3550,A
USGS,15484000,6/16/2022 4:30,AKDT,3550,A
USGS,15484000,6/16/2022 4:45,AKDT,3550,A
USGS,15484000,6/16/2022 5:00,AKDT,3570,A
USGS,15484000,6/16/2022 5:15,AKDT,3570,A
USGS,15484000,6/16/2022 5:30,AKDT,3570,A
USGS,15484000,6/16/2022 5:45,AKDT,3550,A
USGS,15484000,6/16/2022 6:00,AKDT,3570,A
USGS,15484000,6/16/2022 6:15,AKDT,3550,A
USGS,15484000,6/16/2022 6:30,AKDT,3580,A
USGS,15484000,6/16/2022 6:45,AKDT,3570,A
USGS,15484000,6/16/2022 7:00,AKDT,3580,A
USGS,15484000,6/16/2022 7:15,AKDT,3570,A
USGS,15484000,6/16/2022 7:30,AKDT,3580,A
USGS,15484000,6/16/2022 7:45,AKDT,3570,A
USGS,15484000,6/16/2022 8:00,AKDT,3580,A
USGS,15484000,6/16/2022 8:15,AKDT,3580,A
USGS,15484000,6/16/2022 8:30,AKDT,3580,A
USGS,15484000,6/16/2022 8:45,AKDT,3600,A
USGS,15484000,6/16/2022 9:00,AKDT,3600,A
USGS,15484000,6/16/2022 9:15,AKDT,3600,A
USGS,15484000,6/16/2022 9:30,AKDT,3600,A
USGS,15484000,6/16/2022 9:45,AKDT,3600,A
USGS,15484000,6/16/2022 10:00,AKDT,3610,A
USGS,15484000,6/16/2022 10:15,AKDT,3600,A
USGS,15484000,6/16/2022 10:30,AKDT,3600,A
USGS,15484000,6/16/2022 10:45,AKDT,3600,A
USGS,15484000,6/16/2022 11:00,AKDT,3610,A
USGS,15484000,6/16/2022 11:15,AKDT,3610,A
USGS,15484000,6/16/2022 11:30,AKDT,3580,A
USGS,15484000,6/16/2022 11:45,AKDT,3610,A
USGS,15484000,6/16/2022 12:00,AKDT,3610,A
USGS,15484000,6/16/2022 12:15,AKDT,3600,A
USGS,15484000,6/16/2022 12:30,AKDT,3600,A
USGS,15484000,6/16/2022 12:45,AKDT,3610,A
USGS,15484000,6/16/2022 13:00,AKDT,3610,A
USGS,15484000,6/16/2022 13:15,AKDT,3610,A
USGS,15484000,6/16/2022 13:30,AKDT,3610,A
USGS,15484000,6/16/2022 13:45,AKDT,3600,A
USGS,15484000,6/16/2022 14:00,AKDT,3600,A
USGS,15484000,6/16/2022 14:15,AKDT,3600,A
USGS,15484000,6/16/2022 14:30,AKDT,3600,A
USGS,15484000,6/16/2022 14:45,AKDT,3610,A
USGS,15484000,6/16/2022 15:00,AKDT,3630,A
USGS,15484000,6/16/2022 15:15,AKDT,3600,A
USGS,15484000,6/16/2022 15:30,AKDT,3610,A
USGS,15484000,6/16/2022 15:45,AKDT,3600,A
USGS,15484000,6/16/2022 16:00,AKDT,3600,A
USGS,15484000,6/16/2022 16:15,AKDT,3600,A
USGS,15484000,6/16/2022 16:30,AKDT,3580,A
USGS,15484000,6/16/2022 16:45,AKDT,3600,A
USGS,15484000,6/16/2022 17:00,AKDT,3580,A
USGS,15484000,6/16/2022 17:15,AKDT,3600,A
USGS,15484000,6/16/2022 17:30,AKDT,3600,A
USGS,15484000,6/16/2022 17:45,AKDT,3580,A
USGS,15484000,6/16/2022 18:00,AKDT,3540,A
USGS,15484000,6/16/2022 18:15,AKDT,3600,A
USGS,15484000,6/16/2022 18:30,AKDT,3580,A
USGS,15484000,6/16/2022 18:45,AKDT,3580,A
USGS,15484000,6/16/2022 19:00,AKDT,3580,A
USGS,15484000,6/16/2022 19:15,AKDT,3580,A
USGS,15484000,6/16/2022 19:30,AKDT,3550,A
USGS,15484000,6/16/2022 19:45,AKDT,3580,A
USGS,15484000,6/16/2022 20:00,AKDT,3580,A
USGS,15484000,6/16/2022 20:15,AKDT,3580,A
USGS,15484000,6/16/2022 20:30,AKDT,3580,A
USGS,15484000,6/16/2022 20:45,AKDT,3580,A
USGS,15484000,6/16/2022 21:00,AKDT,3570,A
USGS,15484000,6/16/2022 21:15,AKDT,3580,A
USGS,15484000,6/16/2022 21:30,AKDT,3570,A
USGS,15484000,6/16/2022 21:45,AKDT,3580,A
USGS,15484000,6/16/2022 22:00,AKDT,3580,A
USGS,15484000,6/16/2022 22:15,AKDT,3600,A
USGS,15484000,6/16/2022 22:30,AKDT,3580,A
USGS,15484000,6/16/2022 22:45,AKDT,3580,A
USGS,15484000,6/16/2022 23:00,AKDT,3600,A
USGS,15484000,6/16/2022 23:15,AKDT,3580,A
USGS,15484000,6/16/2022 23:30,AKDT,3600,A
USGS,15484000,6/16/2022 23:45,AKDT,3570,A
USGS,15484000,6/17/2022 0:00,AKDT,3600,A
USGS,15484000,6/17/2022 0:15,AKDT,3610,A
USGS,15484000,6/17/2022 0:30,AKDT,3600,A
USGS,15484000,6/17/2022 0:45,AKDT,3600,A
USGS,15484000,6/17/2022 1:00,AKDT,3600,A
USGS,15484000,6/17/2022 1:15,AKDT,3600,A
USGS,15484000,6/17/2022 1:30,AKDT,3600,A
USGS,15484000,6/17/2022 1:45,AKDT,3600,A
USGS,15484000,6/17/2022 2:00,AKDT,3610,A
USGS,15484000,6/17/2022 2:15,AKDT,3630,A
USGS,15484000,6/17/2022 2:30,AKDT,3610,A
USGS,15484000,6/17/2022 2:45,AKDT,3610,A
USGS,15484000,6/17/2022 3:00,AKDT,3630,A
USGS,15484000,6/17/2022 3:15,AKDT,3630,A
USGS,15484000,6/17/2022 3:30,AKDT,3640,A
USGS,15484000,6/17/2022 3:45,AKDT,3640,A
USGS,15484000,6/17/2022 4:00,AKDT,3630,A
USGS,15484000,6/17/2022 4:15,AKDT,3630,A
USGS,15484000,6/17/2022 4:30,AKDT,3640,A
USGS,15484000,6/17/2022 4:45,AKDT,3640,A
USGS,15484000,6/17/2022 5:00,AKDT,3640,A
USGS,15484000,6/17/2022 5:15,AKDT,3640,A
USGS,15484000,6/17/2022 5:30,AKDT,3640,A
USGS,15484000,6/17/2022 5:45,AKDT,3640,A
USGS,15484000,6/17/2022 6:00,AKDT,3640,A
USGS,15484000,6/17/2022 6:15,AKDT,3660,A
USGS,15484000,6/17/2022 6:30,AKDT,3640,A
USGS,15484000,6/17/2022 6:45,AKDT,3640,A
USGS,15484000,6/17/2022 7:00,AKDT,3640,A
USGS,15484000,6/17/2022 7:15,AKDT,3640,A
USGS,15484000,6/17/2022 7:30,AKDT,3660,A
USGS,15484000,6/17/2022 7:45,AKDT,3660,A
USGS,15484000,6/17/2022 8:00,AKDT,3640,A
USGS,15484000,6/17/2022 8:15,AKDT,3660,A
USGS,15484000,6/17/2022 8:30,AKDT,3670,A
USGS,15484000,6/17/2022 8:45,AKDT,3660,A
USGS,15484000,6/17/2022 9:00,AKDT,3670,A
USGS,15484000,6/17/2022 9:15,AKDT,3670,A
USGS,15484000,6/17/2022 9:30,AKDT,3660,A
USGS,15484000,6/17/2022 9:45,AKDT,3660,A
USGS,15484000,6/17/2022 10:00,AKDT,3660,A
USGS,15484000,6/17/2022 10:15,AKDT,3660,A
USGS,15484000,6/17/2022 10:30,AKDT,3660,A
USGS,15484000,6/17/2022 10:45,AKDT,3670,A
USGS,15484000,6/17/2022 11:00,AKDT,3640,A
USGS,15484000,6/17/2022 11:15,AKDT,3670,A
USGS,15484000,6/17/2022 11:30,AKDT,3660,A
USGS,15484000,6/17/2022 11:45,AKDT,3660,A
