Site Name ,MOOS,,,
Site Number ,4,,,
Logger ,Integrating Light Sensor,,,
Logger Serial Number ,11617,,,
,,,,
,,,,
Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,
,,,,
9484,17/09/2020 , 08:00:00,139,139
9485,17/09/2020 , 08:15:00,307,307
9486,17/09/2020 , 08:30:00,490,490
9487,17/09/2020 , 08:45:00,688,688
9488,17/09/2020 , 09:00:00,808,808
9489,17/09/2020 , 09:15:00,814,814
9490,17/09/2020 , 09:30:00,1117,1117
9491,17/09/2020 , 09:45:00,1715,1715
9492,17/09/2020 , 10:00:00,1502,1502
9493,17/09/2020 , 10:15:00,1060,1060
9494,17/09/2020 , 10:30:00,1325,1325
9495,17/09/2020 , 10:45:00,1853,1853
9496,17/09/2020 , 11:00:00,1719,1719
9497,17/09/2020 , 11:15:00,1451,1451
9498,17/09/2020 , 11:30:00,1748,1748
9499,17/09/2020 , 11:45:00,2122,2122
9500,17/09/2020 , 12:00:00,2659,2659
9501,17/09/2020 , 12:15:00,2643,2643
9502,17/09/2020 , 12:30:00,4204,4204
9503,17/09/2020 , 12:45:00,5937,5937
9504,17/09/2020 , 13:00:00,6059,6059
9505,17/09/2020 , 13:15:00,4470,4470
9506,17/09/2020 , 13:30:00,4569,4569
9507,17/09/2020 , 13:45:00,6333,6333
9508,17/09/2020 , 14:00:00,20759,20759
9509,17/09/2020 , 14:15:00,18421,18421
9510,17/09/2020 , 14:30:00,6331,6331
9511,17/09/2020 , 14:45:00,5426,5426
9512,17/09/2020 , 15:00:00,4992,4992
9513,17/09/2020 , 15:15:00,3727,3727
9514,17/09/2020 , 15:30:00,3973,3973
9515,17/09/2020 , 15:45:00,4195,4195
9516,17/09/2020 , 16:00:00,3414,3414
9517,17/09/2020 , 16:15:00,2971,2971
9518,17/09/2020 , 16:30:00,2778,2778
9519,17/09/2020 , 16:45:00,2554,2554
9520,17/09/2020 , 17:00:00,2495,2495
9521,17/09/2020 , 17:15:00,1459,1459
9522,17/09/2020 , 17:30:00,1514,1514
9523,17/09/2020 , 17:45:00,4715,4715
9524,17/09/2020 , 18:00:00,3873,3873
9525,17/09/2020 , 18:15:00,1771,1771
9526,17/09/2020 , 18:30:00,1166,1166
9527,17/09/2020 , 18:45:00,725,725
9528,17/09/2020 , 19:00:00,643,643
9529,17/09/2020 , 19:15:00,721,721
9530,17/09/2020 , 19:30:00,527,527
9531,17/09/2020 , 19:45:00,358,358
9532,17/09/2020 , 20:00:00,203,203
9533,17/09/2020 , 20:15:00,87,87
9534,17/09/2020 , 20:30:00,26,26
9535,17/09/2020 , 20:45:00,5,5
9536,17/09/2020 , 21:00:00,0,0
9537,17/09/2020 , 21:15:00,0,0
9538,17/09/2020 , 21:30:00,0,0
9539,17/09/2020 , 21:45:00,0,0
9540,17/09/2020 , 22:00:00,0,0
9541,17/09/2020 , 22:15:00,0,0
9542,17/09/2020 , 22:30:00,0,0
9543,17/09/2020 , 22:45:00,0,0
9544,17/09/2020 , 23:00:00,0,0
9545,17/09/2020 , 23:15:00,0,0
9546,17/09/2020 , 23:30:00,0,0
9547,17/09/2020 , 23:45:00,0,0
9548,17/09/2020 , 24:00:00,0,0
9549,18/09/2020 , 00:15:00,0,0
9550,18/09/2020 , 00:30:00,0,0
9551,18/09/2020 , 00:45:00,0,0
9552,18/09/2020 , 01:00:00,0,0
9553,18/09/2020 , 01:15:00,0,0
9554,18/09/2020 , 01:30:00,0,0
9555,18/09/2020 , 01:45:00,0,0
9556,18/09/2020 , 02:00:00,0,0
9557,18/09/2020 , 02:15:00,0,0
9558,18/09/2020 , 02:30:00,0,0
9559,18/09/2020 , 02:45:00,0,0
9560,18/09/2020 , 03:00:00,0,0
9561,18/09/2020 , 03:15:00,0,0
9562,18/09/2020 , 03:30:00,0,0
9563,18/09/2020 , 03:45:00,0,0
9564,18/09/2020 , 04:00:00,0,0
9565,18/09/2020 , 04:15:00,0,0
9566,18/09/2020 , 04:30:00,0,0
9567,18/09/2020 , 04:45:00,0,0
9568,18/09/2020 , 05:00:00,0,0
9569,18/09/2020 , 05:15:00,0,0
9570,18/09/2020 , 05:30:00,0,0
9571,18/09/2020 , 05:45:00,0,0
9572,18/09/2020 , 06:00:00,0,0
9573,18/09/2020 , 06:15:00,0,0
9574,18/09/2020 , 06:30:00,0,0
9575,18/09/2020 , 06:45:00,0,0
9576,18/09/2020 , 07:00:00,6,6
9577,18/09/2020 , 07:15:00,32,32
9578,18/09/2020 , 07:30:00,95,95
9579,18/09/2020 , 07:45:00,190,190
9580,18/09/2020 , 08:00:00,313,313
9581,18/09/2020 , 08:15:00,434,434
9582,18/09/2020 , 08:30:00,604,604
9583,18/09/2020 , 08:45:00,892,892
9584,18/09/2020 , 09:00:00,1355,1355
9585,18/09/2020 , 09:15:00,1257,1257
9586,18/09/2020 , 09:30:00,1117,1117
9587,18/09/2020 , 09:45:00,963,963
9588,18/09/2020 , 10:00:00,1391,1391
9589,18/09/2020 , 10:15:00,1871,1871
9590,18/09/2020 , 10:30:00,2171,2171
9591,18/09/2020 , 10:45:00,1860,1860
9592,18/09/2020 , 11:00:00,2042,2042
9593,18/09/2020 , 11:15:00,1750,1750
9594,18/09/2020 , 11:30:00,3055,3055
9595,18/09/2020 , 11:45:00,3007,3007
9596,18/09/2020 , 12:00:00,3093,3093
9597,18/09/2020 , 12:15:00,3646,3646
9598,18/09/2020 , 12:30:00,4351,4351
9599,18/09/2020 , 12:45:00,4327,4327
9600,18/09/2020 , 13:00:00,4558,4558
9601,18/09/2020 , 13:15:00,7056,7056
9602,18/09/2020 , 13:30:00,10938,10938
9603,18/09/2020 , 13:45:00,5360,5360
9604,18/09/2020 , 14:00:00,5577,5577
9605,18/09/2020 , 14:15:00,5854,5854
9606,18/09/2020 , 14:30:00,6438,6438
9607,18/09/2020 , 14:45:00,6011,6011
9608,18/09/2020 , 15:00:00,4840,4840
9609,18/09/2020 , 15:15:00,3990,3990
9610,18/09/2020 , 15:30:00,3136,3136
9611,18/09/2020 , 15:45:00,2342,2342
9612,18/09/2020 , 16:00:00,2202,2202
9613,18/09/2020 , 16:15:00,1921,1921
9614,18/09/2020 , 16:30:00,2336,2336
9615,18/09/2020 , 16:45:00,2022,2022
9616,18/09/2020 , 17:00:00,2428,2428
9617,18/09/2020 , 17:15:00,2271,2271
9618,18/09/2020 , 17:30:00,2560,2560
9619,18/09/2020 , 17:45:00,3053,3053
9620,18/09/2020 , 18:00:00,1745,1745
9621,18/09/2020 , 18:15:00,1763,1763
9622,18/09/2020 , 18:30:00,1864,1864
9623,18/09/2020 , 18:45:00,645,645
9624,18/09/2020 , 19:00:00,258,258
9625,18/09/2020 , 19:15:00,295,295
9626,18/09/2020 , 19:30:00,322,322
9627,18/09/2020 , 19:45:00,214,214
9628,18/09/2020 , 20:00:00,115,115
9629,18/09/2020 , 20:15:00,44,44
9630,18/09/2020 , 20:30:00,8,8
9631,18/09/2020 , 20:45:00,1,1
9632,18/09/2020 , 21:00:00,0,0
9633,18/09/2020 , 21:15:00,0,0
9634,18/09/2020 , 21:30:00,0,0
9635,18/09/2020 , 21:45:00,0,0
9636,18/09/2020 , 22:00:00,0,0
9637,18/09/2020 , 22:15:00,0,0
9638,18/09/2020 , 22:30:00,0,0
9639,18/09/2020 , 22:45:00,0,0
9640,18/09/2020 , 23:00:00,0,0
9641,18/09/2020 , 23:15:00,0,0
9642,18/09/2020 , 23:30:00,0,0
9643,18/09/2020 , 23:45:00,0,0
9644,18/09/2020 , 24:00:00,0,0
9645,19/09/2020 , 00:15:00,0,0
9646,19/09/2020 , 00:30:00,0,0
9647,19/09/2020 , 00:45:00,0,0
9648,19/09/2020 , 01:00:00,0,0
9649,19/09/2020 , 01:15:00,0,0
9650,19/09/2020 , 01:30:00,0,0
9651,19/09/2020 , 01:45:00,0,0
9652,19/09/2020 , 02:00:00,0,0
9653,19/09/2020 , 02:15:00,0,0
9654,19/09/2020 , 02:30:00,0,0
9655,19/09/2020 , 02:45:00,0,0
9656,19/09/2020 , 03:00:00,0,0
9657,19/09/2020 , 03:15:00,0,0
9658,19/09/2020 , 03:30:00,0,0
9659,19/09/2020 , 03:45:00,0,0
9660,19/09/2020 , 04:00:00,0,0
9661,19/09/2020 , 04:15:00,0,0
9662,19/09/2020 , 04:30:00,0,0
9663,19/09/2020 , 04:45:00,0,0
9664,19/09/2020 , 05:00:00,0,0
9665,19/09/2020 , 05:15:00,0,0
9666,19/09/2020 , 05:30:00,0,0
9667,19/09/2020 , 05:45:00,0,0
9668,19/09/2020 , 06:00:00,0,0
9669,19/09/2020 , 06:15:00,0,0
9670,19/09/2020 , 06:30:00,0,0
9671,19/09/2020 , 06:45:00,0,0
9672,19/09/2020 , 07:00:00,1,1
9673,19/09/2020 , 07:15:00,12,12
9674,19/09/2020 , 07:30:00,34,34
9675,19/09/2020 , 07:45:00,101,101
9676,19/09/2020 , 08:00:00,287,287
9677,19/09/2020 , 08:15:00,440,440
9678,19/09/2020 , 08:30:00,711,711
9679,19/09/2020 , 08:45:00,685,685
9680,19/09/2020 , 09:00:00,598,598
9681,19/09/2020 , 09:15:00,1051,1051
9682,19/09/2020 , 09:30:00,1228,1228
9683,19/09/2020 , 09:45:00,1148,1148
9684,19/09/2020 , 10:00:00,1363,1363
9685,19/09/2020 , 10:15:00,1634,1634
9686,19/09/2020 , 10:30:00,2473,2473
9687,19/09/2020 , 10:45:00,2990,2990
9688,19/09/2020 , 11:00:00,4999,4999
9689,19/09/2020 , 11:15:00,5060,5060
9690,19/09/2020 , 11:30:00,4160,4160
9691,19/09/2020 , 11:45:00,4305,4305
9692,19/09/2020 , 12:00:00,4333,4333
9693,19/09/2020 , 12:15:00,5098,5098
9694,19/09/2020 , 12:30:00,5274,5274
9695,19/09/2020 , 12:45:00,5936,5936
9696,19/09/2020 , 13:00:00,6323,6323
9697,19/09/2020 , 13:15:00,8507,8507
9698,19/09/2020 , 13:30:00,8713,8713
9699,19/09/2020 , 13:45:00,7118,7118
9700,19/09/2020 , 14:00:00,14775,14775
9701,19/09/2020 , 14:15:00,9618,9618
9702,19/09/2020 , 14:30:00,12497,12497
9703,19/09/2020 , 14:45:00,10266,10266
9704,19/09/2020 , 15:00:00,4779,4779
9705,19/09/2020 , 15:15:00,4414,4414
9706,19/09/2020 , 15:30:00,4506,4506
9707,19/09/2020 , 15:45:00,4482,4482
9708,19/09/2020 , 16:00:00,3568,3568
9709,19/09/2020 , 16:15:00,4006,4006
9710,19/09/2020 , 16:30:00,3174,3174
9711,19/09/2020 , 16:45:00,973,973
9712,19/09/2020 , 17:00:00,2913,2913
9713,19/09/2020 , 17:15:00,3058,3058
9714,19/09/2020 , 17:30:00,2461,2461
9715,19/09/2020 , 17:45:00,1309,1309
9716,19/09/2020 , 18:00:00,1924,1924
9717,19/09/2020 , 18:15:00,2149,2149
9718,19/09/2020 , 18:30:00,1623,1623
9719,19/09/2020 , 18:45:00,1730,1730
9720,19/09/2020 , 19:00:00,1320,1320
9721,19/09/2020 , 19:15:00,878,878
9722,19/09/2020 , 19:30:00,509,509
9723,19/09/2020 , 19:45:00,248,248
9724,19/09/2020 , 20:00:00,109,109
9725,19/09/2020 , 20:15:00,38,38
9726,19/09/2020 , 20:30:00,8,8
9727,19/09/2020 , 20:45:00,1,1
9728,19/09/2020 , 21:00:00,0,0
9729,19/09/2020 , 21:15:00,0,0
9730,19/09/2020 , 21:30:00,0,0
9731,19/09/2020 , 21:45:00,0,0
9732,19/09/2020 , 22:00:00,0,0
9733,19/09/2020 , 22:15:00,0,0
9734,19/09/2020 , 22:30:00,0,0
9735,19/09/2020 , 22:45:00,0,0
9736,19/09/2020 , 23:00:00,0,0
9737,19/09/2020 , 23:15:00,0,0
9738,19/09/2020 , 23:30:00,0,0
9739,19/09/2020 , 23:45:00,0,0
9740,19/09/2020 , 24:00:00,0,0
9741,20/09/2020 , 00:15:00,0,0
9742,20/09/2020 , 00:30:00,0,0
9743,20/09/2020 , 00:45:00,0,0
9744,20/09/2020 , 01:00:00,0,0
9745,20/09/2020 , 01:15:00,0,0
9746,20/09/2020 , 01:30:00,0,0
9747,20/09/2020 , 01:45:00,0,0
9748,20/09/2020 , 02:00:00,0,0
9749,20/09/2020 , 02:15:00,0,0
9750,20/09/2020 , 02:30:00,0,0
9751,20/09/2020 , 02:45:00,0,0
9752,20/09/2020 , 03:00:00,0,0
9753,20/09/2020 , 03:15:00,0,0
9754,20/09/2020 , 03:30:00,0,0
9755,20/09/2020 , 03:45:00,0,0
9756,20/09/2020 , 04:00:00,0,0
9757,20/09/2020 , 04:15:00,0,0
9758,20/09/2020 , 04:30:00,0,0
9759,20/09/2020 , 04:45:00,0,0
9760,20/09/2020 , 05:00:00,0,0
9761,20/09/2020 , 05:15:00,0,0
9762,20/09/2020 , 05:30:00,0,0
9763,20/09/2020 , 05:45:00,0,0
9764,20/09/2020 , 06:00:00,0,0
9765,20/09/2020 , 06:15:00,0,0
9766,20/09/2020 , 06:30:00,0,0
9767,20/09/2020 , 06:45:00,0,0
9768,20/09/2020 , 07:00:00,1,1
9769,20/09/2020 , 07:15:00,18,18
9770,20/09/2020 , 07:30:00,60,60
9771,20/09/2020 , 07:45:00,135,135
9772,20/09/2020 , 08:00:00,248,248
9773,20/09/2020 , 08:15:00,447,447
9774,20/09/2020 , 08:30:00,753,753
9775,20/09/2020 , 08:45:00,1086,1086
9776,20/09/2020 , 09:00:00,1174,1174
9777,20/09/2020 , 09:15:00,1454,1454
9778,20/09/2020 , 09:30:00,2188,2188
9779,20/09/2020 , 09:45:00,1697,1697
9780,20/09/2020 , 10:00:00,2320,2320
9781,20/09/2020 , 10:15:00,3196,3196
9782,20/09/2020 , 10:30:00,3518,3518
9783,20/09/2020 , 10:45:00,4252,4252
9784,20/09/2020 , 11:00:00,3728,3728
9785,20/09/2020 , 11:15:00,4845,4845
9786,20/09/2020 , 11:30:00,6712,6712
9787,20/09/2020 , 11:45:00,7201,7201
9788,20/09/2020 , 12:00:00,6270,6270
9789,20/09/2020 , 12:15:00,5483,5483
9790,20/09/2020 , 12:30:00,6393,6393
9791,20/09/2020 , 12:45:00,9462,9462
9792,20/09/2020 , 13:00:00,7616,7616
9793,20/09/2020 , 13:15:00,7491,7491
9794,20/09/2020 , 13:30:00,12642,12642
9795,20/09/2020 , 13:45:00,9669,9669
9796,20/09/2020 , 14:00:00,7765,7765
9797,20/09/2020 , 14:15:00,7370,7370
9798,20/09/2020 , 14:30:00,6902,6902
9799,20/09/2020 , 14:45:00,5580,5580
9800,20/09/2020 , 15:00:00,5170,5170
9801,20/09/2020 , 15:15:00,5928,5928
9802,20/09/2020 , 15:30:00,8989,8989
9803,20/09/2020 , 15:45:00,6122,6122
9804,20/09/2020 , 16:00:00,2478,2478
9805,20/09/2020 , 16:15:00,3009,3009
9806,20/09/2020 , 16:30:00,5156,5156
9807,20/09/2020 , 16:45:00,3060,3060
9808,20/09/2020 , 17:00:00,2401,2401
9809,20/09/2020 , 17:15:00,3781,3781
9810,20/09/2020 , 17:30:00,3737,3737
9811,20/09/2020 , 17:45:00,2461,2461
9812,20/09/2020 , 18:00:00,2570,2570
9813,20/09/2020 , 18:15:00,1632,1632
9814,20/09/2020 , 18:30:00,965,965
9815,20/09/2020 , 18:45:00,749,749
9816,20/09/2020 , 19:00:00,664,664
9817,20/09/2020 , 19:15:00,774,774
9818,20/09/2020 , 19:30:00,602,602
9819,20/09/2020 , 19:45:00,279,279
9820,20/09/2020 , 20:00:00,115,115
9821,20/09/2020 , 20:15:00,41,41
9822,20/09/2020 , 20:30:00,9,9
9823,20/09/2020 , 20:45:00,0,0
9824,20/09/2020 , 21:00:00,0,0
9825,20/09/2020 , 21:15:00,0,0
9826,20/09/2020 , 21:30:00,0,0
9827,20/09/2020 , 21:45:00,0,0
9828,20/09/2020 , 22:00:00,0,0
9829,20/09/2020 , 22:15:00,0,0
9830,20/09/2020 , 22:30:00,0,0
9831,20/09/2020 , 22:45:00,0,0
9832,20/09/2020 , 23:00:00,0,0
9833,20/09/2020 , 23:15:00,0,0
9834,20/09/2020 , 23:30:00,0,0
9835,20/09/2020 , 23:45:00,0,0
9836,20/09/2020 , 24:00:00,0,0
9837,21/09/2020 , 00:15:00,0,0
9838,21/09/2020 , 00:30:00,0,0
9839,21/09/2020 , 00:45:00,0,0
9840,21/09/2020 , 01:00:00,0,0
9841,21/09/2020 , 01:15:00,0,0
9842,21/09/2020 , 01:30:00,0,0
9843,21/09/2020 , 01:45:00,0,0
9844,21/09/2020 , 02:00:00,0,0
9845,21/09/2020 , 02:15:00,0,0
9846,21/09/2020 , 02:30:00,0,0
9847,21/09/2020 , 02:45:00,0,0
9848,21/09/2020 , 03:00:00,0,0
9849,21/09/2020 , 03:15:00,0,0
9850,21/09/2020 , 03:30:00,0,0
9851,21/09/2020 , 03:45:00,0,0
9852,21/09/2020 , 04:00:00,0,0
9853,21/09/2020 , 04:15:00,0,0
9854,21/09/2020 , 04:30:00,0,0
9855,21/09/2020 , 04:45:00,0,0
9856,21/09/2020 , 05:00:00,0,0
9857,21/09/2020 , 05:15:00,0,0
9858,21/09/2020 , 05:30:00,0,0
9859,21/09/2020 , 05:45:00,0,0
9860,21/09/2020 , 06:00:00,0,0
9861,21/09/2020 , 06:15:00,0,0
9862,21/09/2020 , 06:30:00,0,0
9863,21/09/2020 , 06:45:00,0,0
9864,21/09/2020 , 07:00:00,1,1
9865,21/09/2020 , 07:15:00,17,17
9866,21/09/2020 , 07:30:00,65,65
9867,21/09/2020 , 07:45:00,152,152
9868,21/09/2020 , 08:00:00,280,280
9869,21/09/2020 , 08:15:00,391,391
9870,21/09/2020 , 08:30:00,673,673
9871,21/09/2020 , 08:45:00,916,916
9872,21/09/2020 , 09:00:00,1097,1097
9873,21/09/2020 , 09:15:00,1510,1510
9874,21/09/2020 , 09:30:00,1514,1514
9875,21/09/2020 , 09:45:00,1711,1711
9876,21/09/2020 , 10:00:00,2418,2418
9877,21/09/2020 , 10:15:00,2350,2350
9878,21/09/2020 , 10:30:00,1450,1450
9879,21/09/2020 , 10:45:00,1581,1581
9880,21/09/2020 , 11:00:00,1649,1649
9881,21/09/2020 , 11:15:00,1867,1867
9882,21/09/2020 , 11:30:00,2972,2972
9883,21/09/2020 , 11:45:00,3689,3689
9884,21/09/2020 , 12:00:00,1997,1997
9885,21/09/2020 , 12:15:00,7303,7303
9886,21/09/2020 , 12:30:00,9378,9378
9887,21/09/2020 , 12:45:00,11519,11519
9888,21/09/2020 , 13:00:00,15155,15155
9889,21/09/2020 , 13:15:00,14770,14770
9890,21/09/2020 , 13:30:00,21863,21863
9891,21/09/2020 , 13:45:00,23009,23009
9892,21/09/2020 , 14:00:00,21835,21835
9893,21/09/2020 , 14:15:00,20615,20615
9894,21/09/2020 , 14:30:00,14357,14357
9895,21/09/2020 , 14:45:00,12214,12214
9896,21/09/2020 , 15:00:00,11741,11741
9897,21/09/2020 , 15:15:00,6019,6019
9898,21/09/2020 , 15:30:00,6953,6953
9899,21/09/2020 , 15:45:00,4705,4705
9900,21/09/2020 , 16:00:00,2419,2419
9901,21/09/2020 , 16:15:00,2499,2499
9902,21/09/2020 , 16:30:00,1957,1957
9903,21/09/2020 , 16:45:00,1705,1705
9904,21/09/2020 , 17:00:00,1792,1792
9905,21/09/2020 , 17:15:00,1774,1774
9906,21/09/2020 , 17:30:00,1468,1468
9907,21/09/2020 , 17:45:00,1365,1365
9908,21/09/2020 , 18:00:00,1265,1265
9909,21/09/2020 , 18:15:00,1153,1153
9910,21/09/2020 , 18:30:00,1034,1034
9911,21/09/2020 , 18:45:00,897,897
9912,21/09/2020 , 19:00:00,747,747
9913,21/09/2020 , 19:15:00,554,554
9914,21/09/2020 , 19:30:00,350,350
9915,21/09/2020 , 19:45:00,210,210
9916,21/09/2020 , 20:00:00,99,99
9917,21/09/2020 , 20:15:00,31,31
9918,21/09/2020 , 20:30:00,6,6
9919,21/09/2020 , 20:45:00,0,0
9920,21/09/2020 , 21:00:00,0,0
9921,21/09/2020 , 21:15:00,0,0
9922,21/09/2020 , 21:30:00,0,0
9923,21/09/2020 , 21:45:00,0,0
9924,21/09/2020 , 22:00:00,0,0
9925,21/09/2020 , 22:15:00,0,0
9926,21/09/2020 , 22:30:00,0,0
9927,21/09/2020 , 22:45:00,0,0
9928,21/09/2020 , 23:00:00,0,0
9929,21/09/2020 , 23:15:00,0,0
9930,21/09/2020 , 23:30:00,0,0
9931,21/09/2020 , 23:45:00,0,0
9932,21/09/2020 , 24:00:00,0,0
9933,22/09/2020 , 00:15:00,0,0
9934,22/09/2020 , 00:30:00,0,0
9935,22/09/2020 , 00:45:00,0,0
9936,22/09/2020 , 01:00:00,0,0
9937,22/09/2020 , 01:15:00,0,0
9938,22/09/2020 , 01:30:00,0,0
9939,22/09/2020 , 01:45:00,0,0
