"Plot Title: 20574421_MOOS_atmo"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 20574421, SEN S/N: 20574421)","Temp, °C (LGR S/N: 20574421, SEN S/N: 20574421)"
4054,07/22/20 08:15:00 PM,99.082,14.517
4055,07/22/20 08:30:00 PM,99.101,14.517
4056,07/22/20 08:45:00 PM,99.086,14.230
4057,07/22/20 09:00:00 PM,99.094,14.038
4058,07/22/20 09:15:00 PM,99.108,13.942
4059,07/22/20 09:30:00 PM,99.107,13.750
4060,07/22/20 09:45:00 PM,99.115,13.558
4061,07/22/20 10:00:00 PM,99.122,13.173
4062,07/22/20 10:15:00 PM,99.105,12.690
4063,07/22/20 10:30:00 PM,99.117,12.401
4064,07/22/20 10:45:00 PM,99.104,12.013
4065,07/22/20 11:00:00 PM,99.114,11.528
4066,07/22/20 11:15:00 PM,99.133,11.041
4067,07/22/20 11:30:00 PM,99.132,10.553
4068,07/22/20 11:45:00 PM,99.141,10.063
4069,07/23/20 12:00:00 AM,99.145,9.669
4070,07/23/20 12:15:00 AM,99.159,9.275
4071,07/23/20 12:30:00 AM,99.181,8.879
4072,07/23/20 12:45:00 AM,99.176,8.481
4073,07/23/20 01:00:00 AM,99.191,8.282
4074,07/23/20 01:15:00 AM,99.194,8.182
4075,07/23/20 01:30:00 AM,99.204,8.182
4076,07/23/20 01:45:00 AM,99.194,8.182
4077,07/23/20 02:00:00 AM,99.194,8.182
4078,07/23/20 02:15:00 AM,99.185,8.182
4079,07/23/20 02:30:00 AM,99.213,8.182
4080,07/23/20 02:45:00 AM,99.194,8.182
4081,07/23/20 03:00:00 AM,99.201,7.983
4082,07/23/20 03:15:00 AM,99.203,7.582
4083,07/23/20 03:30:00 AM,99.203,7.280
4084,07/23/20 03:45:00 AM,99.197,7.179
4085,07/23/20 04:00:00 AM,99.218,7.079
4086,07/23/20 04:15:00 AM,99.227,7.079
4087,07/23/20 04:30:00 AM,99.218,7.079
4088,07/23/20 04:45:00 AM,99.234,7.179
4089,07/23/20 05:00:00 AM,99.222,7.280
4090,07/23/20 05:15:00 AM,99.219,7.381
4091,07/23/20 05:30:00 AM,99.222,7.582
4092,07/23/20 05:45:00 AM,99.207,7.782
4093,07/23/20 06:00:00 AM,99.201,7.983
4094,07/23/20 06:15:00 AM,99.197,8.382
4095,07/23/20 06:30:00 AM,99.191,8.581
4096,07/23/20 06:45:00 AM,99.203,8.779
4097,07/23/20 07:00:00 AM,99.191,8.879
4098,07/23/20 07:15:00 AM,99.180,9.472
4099,07/23/20 07:30:00 AM,99.178,10.063
4100,07/23/20 07:45:00 AM,99.172,10.748
4101,07/23/20 08:00:00 AM,99.150,11.334
4102,07/23/20 08:15:00 AM,99.157,11.625
4103,07/23/20 08:30:00 AM,99.149,11.819
4104,07/23/20 08:45:00 AM,99.149,12.304
4105,07/23/20 09:00:00 AM,99.141,12.497
4106,07/23/20 09:15:00 AM,99.143,12.207
4107,07/23/20 09:30:00 AM,99.135,12.401
4108,07/23/20 09:45:00 AM,99.137,12.594
4109,07/23/20 10:00:00 AM,99.133,12.690
4110,07/23/20 10:15:00 AM,99.121,12.980
4111,07/23/20 10:30:00 AM,99.110,13.461
4112,07/23/20 10:45:00 AM,99.086,13.365
4113,07/23/20 11:00:00 AM,99.079,13.750
4114,07/23/20 11:15:00 AM,99.069,14.613
4115,07/23/20 11:30:00 AM,99.038,15.282
4116,07/23/20 11:45:00 AM,99.040,16.618
4117,07/23/20 12:00:00 PM,99.045,17.475
4118,07/23/20 12:15:00 PM,99.007,17.094
4119,07/23/20 12:30:00 PM,99.007,17.665
4120,07/23/20 12:45:00 PM,98.992,18.521
4121,07/23/20 01:00:00 PM,98.982,18.711
4122,07/23/20 01:15:00 PM,98.955,17.950
4123,07/23/20 01:30:00 PM,98.949,18.616
4124,07/23/20 01:45:00 PM,98.917,18.140
4125,07/23/20 02:00:00 PM,98.909,17.189
4126,07/23/20 02:15:00 PM,98.889,18.521
4127,07/23/20 02:30:00 PM,98.862,17.760
4128,07/23/20 02:45:00 PM,98.847,18.426
4129,07/23/20 03:00:00 PM,98.828,18.426
4130,07/23/20 03:15:00 PM,98.809,18.616
4131,07/23/20 03:30:00 PM,98.790,18.806
4132,07/23/20 03:45:00 PM,98.790,18.616
4133,07/23/20 04:00:00 PM,98.770,18.996
4134,07/23/20 04:15:00 PM,98.765,19.282
4135,07/23/20 04:30:00 PM,98.755,19.282
4136,07/23/20 04:45:00 PM,98.733,18.996
4137,07/23/20 05:00:00 PM,98.705,18.996
4138,07/23/20 05:15:00 PM,98.690,19.092
4139,07/23/20 05:30:00 PM,98.671,19.282
4140,07/23/20 05:45:00 PM,98.656,19.567
4141,07/23/20 06:00:00 PM,98.641,19.662
4142,07/23/20 06:15:00 PM,98.619,19.377
4143,07/23/20 06:30:00 PM,98.609,19.567
4144,07/23/20 06:45:00 PM,98.583,18.996
4145,07/23/20 07:00:00 PM,98.584,18.616
4146,07/23/20 07:15:00 PM,98.585,18.045
4147,07/23/20 07:30:00 PM,98.567,17.855
4148,07/23/20 07:45:00 PM,98.553,17.760
4149,07/23/20 08:00:00 PM,98.535,17.379
4150,07/23/20 08:15:00 PM,98.512,17.094
4151,07/23/20 08:30:00 PM,98.516,16.808
4152,07/23/20 08:45:00 PM,98.526,16.427
4153,07/23/20 09:00:00 PM,98.506,16.046
4154,07/23/20 09:15:00 PM,98.501,15.760
4155,07/23/20 09:30:00 PM,98.501,15.569
4156,07/23/20 09:45:00 PM,98.486,15.282
4157,07/23/20 10:00:00 PM,98.476,14.900
4158,07/23/20 10:15:00 PM,98.475,14.517
4159,07/23/20 10:30:00 PM,98.459,14.230
4160,07/23/20 10:45:00 PM,98.463,13.942
4161,07/23/20 11:00:00 PM,98.447,13.654
4162,07/23/20 11:15:00 PM,98.441,13.365
4163,07/23/20 11:30:00 PM,98.439,12.980
4164,07/23/20 11:45:00 PM,98.427,12.594
4165,07/24/20 12:00:00 AM,98.407,12.401
4166,07/24/20 12:15:00 AM,98.411,12.304
4167,07/24/20 12:30:00 AM,98.411,12.304
4168,07/24/20 12:45:00 AM,98.384,12.497
4169,07/24/20 01:00:00 AM,98.384,12.497
4170,07/24/20 01:15:00 AM,98.402,12.304
4171,07/24/20 01:30:00 AM,98.395,12.013
4172,07/24/20 01:45:00 AM,98.345,11.625
4173,07/24/20 02:00:00 AM,98.337,11.334
4174,07/24/20 02:15:00 AM,98.358,11.041
4175,07/24/20 02:30:00 AM,98.365,10.846
4176,07/24/20 02:45:00 AM,98.363,10.651
4177,07/24/20 03:00:00 AM,98.374,10.357
4178,07/24/20 03:15:00 AM,98.359,10.259
4179,07/24/20 03:30:00 AM,98.366,10.063
4180,07/24/20 03:45:00 AM,98.336,9.866
4181,07/24/20 04:00:00 AM,98.328,9.571
4182,07/24/20 04:15:00 AM,98.350,9.472
4183,07/24/20 04:30:00 AM,98.338,9.275
4184,07/24/20 04:45:00 AM,98.345,9.077
4185,07/24/20 05:00:00 AM,98.339,8.978
4186,07/24/20 05:15:00 AM,98.327,8.779
4187,07/24/20 05:30:00 AM,98.324,8.581
4188,07/24/20 05:45:00 AM,98.305,8.581
4189,07/24/20 06:00:00 AM,98.302,8.680
4190,07/24/20 06:15:00 AM,98.280,8.779
4191,07/24/20 06:30:00 AM,98.283,8.978
4192,07/24/20 06:45:00 AM,98.270,9.077
4193,07/24/20 07:00:00 AM,98.295,9.176
4194,07/24/20 07:15:00 AM,98.285,9.472
4195,07/24/20 07:30:00 AM,98.296,9.669
4196,07/24/20 07:45:00 AM,98.295,9.965
4197,07/24/20 08:00:00 AM,98.305,10.455
4198,07/24/20 08:15:00 AM,98.270,11.139
4199,07/24/20 08:30:00 AM,98.257,11.722
4200,07/24/20 08:45:00 AM,98.270,12.787
4201,07/24/20 09:00:00 AM,98.282,13.365
4202,07/24/20 09:15:00 AM,98.279,13.654
4203,07/24/20 09:30:00 AM,98.295,13.942
4204,07/24/20 09:45:00 AM,98.291,14.230
4205,07/24/20 10:00:00 AM,98.287,14.325
4206,07/24/20 10:15:00 AM,98.268,14.325
4207,07/24/20 10:30:00 AM,98.283,14.421
4208,07/24/20 10:45:00 AM,98.269,14.517
4209,07/24/20 11:00:00 AM,98.285,15.187
4210,07/24/20 11:15:00 AM,98.267,15.378
4211,07/24/20 11:30:00 AM,98.257,15.187
4212,07/24/20 11:45:00 AM,98.256,14.804
4213,07/24/20 12:00:00 PM,98.250,14.517
4214,07/24/20 12:15:00 PM,98.250,14.325
4215,07/24/20 12:30:00 PM,98.254,14.230
4216,07/24/20 12:45:00 PM,98.252,13.846
4217,07/24/20 01:00:00 PM,98.232,13.461
4218,07/24/20 01:15:00 PM,98.268,13.269
4219,07/24/20 01:30:00 PM,98.257,13.076
4220,07/24/20 01:45:00 PM,98.248,13.076
4221,07/24/20 02:00:00 PM,98.229,13.076
4222,07/24/20 02:15:00 PM,98.228,12.883
4223,07/24/20 02:30:00 PM,98.241,12.787
4224,07/24/20 02:45:00 PM,98.246,12.690
4225,07/24/20 03:00:00 PM,98.223,12.787
4226,07/24/20 03:15:00 PM,98.201,13.076
4227,07/24/20 03:30:00 PM,98.181,13.558
4228,07/24/20 03:45:00 PM,98.173,13.942
4229,07/24/20 04:00:00 PM,98.160,14.230
4230,07/24/20 04:15:00 PM,98.157,14.517
4231,07/24/20 04:30:00 PM,98.162,14.804
4232,07/24/20 04:45:00 PM,98.159,15.091
4233,07/24/20 05:00:00 PM,98.159,15.091
4234,07/24/20 05:15:00 PM,98.144,14.804
4235,07/24/20 05:30:00 PM,98.119,14.517
4236,07/24/20 05:45:00 PM,98.115,14.613
4237,07/24/20 06:00:00 PM,98.124,14.613
4238,07/24/20 06:15:00 PM,98.073,14.517
4239,07/24/20 06:30:00 PM,98.076,14.230
4240,07/24/20 06:45:00 PM,98.080,13.942
4241,07/24/20 07:00:00 PM,98.130,13.654
4242,07/24/20 07:15:00 PM,98.123,12.497
4243,07/24/20 07:30:00 PM,98.090,11.916
4244,07/24/20 07:45:00 PM,98.094,11.819
4245,07/24/20 08:00:00 PM,98.083,12.110
4246,07/24/20 08:15:00 PM,98.108,12.401
4247,07/24/20 08:30:00 PM,98.119,12.594
4248,07/24/20 08:45:00 PM,98.133,12.690
4249,07/24/20 09:00:00 PM,98.143,12.690
4250,07/24/20 09:15:00 PM,98.143,12.690
4251,07/24/20 09:30:00 PM,98.133,12.690
4252,07/24/20 09:45:00 PM,98.137,12.594
4253,07/24/20 10:00:00 PM,98.145,12.401
4254,07/24/20 10:15:00 PM,98.149,12.304
4255,07/24/20 10:30:00 PM,98.129,12.110
4256,07/24/20 10:45:00 PM,98.146,11.916
4257,07/24/20 11:00:00 PM,98.154,11.722
4258,07/24/20 11:15:00 PM,98.171,11.528
4259,07/24/20 11:30:00 PM,98.169,11.334
4260,07/24/20 11:45:00 PM,98.192,11.236
4261,07/25/20 12:00:00 AM,98.182,10.748
4262,07/25/20 12:15:00 AM,98.175,10.455
4263,07/25/20 12:30:00 AM,98.185,10.161
4264,07/25/20 12:45:00 AM,98.183,9.965
4265,07/25/20 01:00:00 AM,98.196,9.866
4266,07/25/20 01:15:00 AM,98.205,9.866
4267,07/25/20 01:30:00 AM,98.215,9.866
4268,07/25/20 01:45:00 AM,98.205,9.866
4269,07/25/20 02:00:00 AM,98.218,9.768
4270,07/25/20 02:15:00 AM,98.219,9.472
4271,07/25/20 02:30:00 AM,98.223,9.373
4272,07/25/20 02:45:00 AM,98.207,9.275
4273,07/25/20 03:00:00 AM,98.211,9.176
4274,07/25/20 03:15:00 AM,98.223,9.077
4275,07/25/20 03:30:00 AM,98.223,9.077
4276,07/25/20 03:45:00 AM,98.223,9.077
4277,07/25/20 04:00:00 AM,98.236,8.978
4278,07/25/20 04:15:00 AM,98.221,8.879
4279,07/25/20 04:30:00 AM,98.243,8.779
4280,07/25/20 04:45:00 AM,98.243,8.779
4281,07/25/20 05:00:00 AM,98.252,8.779
4282,07/25/20 05:15:00 AM,98.252,8.779
4283,07/25/20 05:30:00 AM,98.267,8.879
4284,07/25/20 05:45:00 AM,98.273,8.978
4285,07/25/20 06:00:00 AM,98.289,9.077
4286,07/25/20 06:15:00 AM,98.313,9.176
4287,07/25/20 06:30:00 AM,98.307,9.373
4288,07/25/20 06:45:00 AM,98.315,9.669
4289,07/25/20 07:00:00 AM,98.321,9.768
4290,07/25/20 07:15:00 AM,98.320,10.063
4291,07/25/20 07:30:00 AM,98.340,10.259
4292,07/25/20 07:45:00 AM,98.348,10.553
4293,07/25/20 08:00:00 AM,98.356,10.846
4294,07/25/20 08:15:00 AM,98.377,11.041
4295,07/25/20 08:30:00 AM,98.382,11.139
4296,07/25/20 08:45:00 AM,98.384,11.334
4297,07/25/20 09:00:00 AM,98.386,11.528
4298,07/25/20 09:15:00 AM,98.401,11.625
4299,07/25/20 09:30:00 AM,98.402,11.819
4300,07/25/20 09:45:00 AM,98.413,12.013
4301,07/25/20 10:00:00 AM,98.419,12.110
4302,07/25/20 10:15:00 AM,98.424,12.207
4303,07/25/20 10:30:00 AM,98.444,12.401
4304,07/25/20 10:45:00 AM,98.428,12.787
4305,07/25/20 11:00:00 AM,98.438,12.787
4306,07/25/20 11:15:00 AM,98.434,12.883
4307,07/25/20 11:30:00 AM,98.444,13.076
4308,07/25/20 11:45:00 AM,98.432,13.365
4309,07/25/20 12:00:00 PM,98.446,13.461
4310,07/25/20 12:15:00 PM,98.456,13.461
4311,07/25/20 12:30:00 PM,98.453,13.750
4312,07/25/20 12:45:00 PM,98.441,14.230
4313,07/25/20 01:00:00 PM,98.442,14.421
4314,07/25/20 01:15:00 PM,98.432,14.421
4315,07/25/20 01:30:00 PM,98.437,14.517
4316,07/25/20 01:45:00 PM,98.434,14.804
4317,07/25/20 02:00:00 PM,98.444,15.187
4318,07/25/20 02:15:00 PM,98.435,15.187
4319,07/25/20 02:30:00 PM,98.436,15.569
4320,07/25/20 02:45:00 PM,98.422,15.855
4321,07/25/20 03:00:00 PM,98.413,16.427
4322,07/25/20 03:15:00 PM,98.409,16.713
4323,07/25/20 03:30:00 PM,98.399,16.332
4324,07/25/20 03:45:00 PM,98.390,16.141
4325,07/25/20 04:00:00 PM,98.381,16.523
4326,07/25/20 04:15:00 PM,98.367,16.999
4327,07/25/20 04:30:00 PM,98.343,16.903
4328,07/25/20 04:45:00 PM,98.362,17.475
4329,07/25/20 05:00:00 PM,98.357,17.570
4330,07/25/20 05:15:00 PM,98.366,17.760
4331,07/25/20 05:30:00 PM,98.357,17.760
4332,07/25/20 05:45:00 PM,98.361,17.665
4333,07/25/20 06:00:00 PM,98.357,17.570
4334,07/25/20 06:15:00 PM,98.352,17.665
4335,07/25/20 06:30:00 PM,98.338,17.570
4336,07/25/20 06:45:00 PM,98.319,17.570
4337,07/25/20 07:00:00 PM,98.333,17.665
4338,07/25/20 07:15:00 PM,98.324,17.665
4339,07/25/20 07:30:00 PM,98.324,17.475
4340,07/25/20 07:45:00 PM,98.306,17.284
4341,07/25/20 08:00:00 PM,98.315,17.284
4342,07/25/20 08:15:00 PM,98.310,17.379
4343,07/25/20 08:30:00 PM,98.292,17.189
4344,07/25/20 08:45:00 PM,98.296,16.903
4345,07/25/20 09:00:00 PM,98.296,16.713
4346,07/25/20 09:15:00 PM,98.292,16.427
4347,07/25/20 09:30:00 PM,98.296,16.141
4348,07/25/20 09:45:00 PM,98.305,15.760
4349,07/25/20 10:00:00 PM,98.309,15.473
4350,07/25/20 10:15:00 PM,98.322,15.187
4351,07/25/20 10:30:00 PM,98.317,14.900
4352,07/25/20 10:45:00 PM,98.302,14.613
4353,07/25/20 11:00:00 PM,98.296,14.325
4354,07/25/20 11:15:00 PM,98.290,13.846
4355,07/25/20 11:30:00 PM,98.288,13.461
4356,07/25/20 11:45:00 PM,98.272,13.173
4357,07/26/20 12:00:00 AM,98.284,12.883
4358,07/26/20 12:15:00 AM,98.282,12.497
4359,07/26/20 12:30:00 AM,98.293,12.207
4360,07/26/20 12:45:00 AM,98.290,11.819
4361,07/26/20 01:00:00 AM,98.291,11.334
4362,07/26/20 01:15:00 AM,98.309,10.846
4363,07/26/20 01:30:00 AM,98.300,10.357
4364,07/26/20 01:45:00 AM,98.308,9.866
4365,07/26/20 02:00:00 AM,98.307,9.373
4366,07/26/20 02:15:00 AM,98.304,9.176
4367,07/26/20 02:30:00 AM,98.301,8.978
4368,07/26/20 02:45:00 AM,98.308,8.779
4369,07/26/20 03:00:00 AM,98.308,8.481
4370,07/26/20 03:15:00 AM,98.299,8.481
4371,07/26/20 03:30:00 AM,98.274,8.680
4372,07/26/20 03:45:00 AM,98.293,8.680
4373,07/26/20 04:00:00 AM,98.299,8.779
4374,07/26/20 04:15:00 AM,98.299,8.779
4375,07/26/20 04:30:00 AM,98.295,8.879
4376,07/26/20 04:45:00 AM,98.286,8.879
4377,07/26/20 05:00:00 AM,98.277,8.879
4378,07/26/20 05:15:00 AM,98.271,8.779
4379,07/26/20 05:30:00 AM,98.255,8.680
4380,07/26/20 05:45:00 AM,98.252,8.779
4381,07/26/20 06:00:00 AM,98.267,8.879
4382,07/26/20 06:15:00 AM,98.273,8.978
4383,07/26/20 06:30:00 AM,98.267,9.176
4384,07/26/20 06:45:00 AM,98.269,9.373
4385,07/26/20 07:00:00 AM,98.274,9.768
4386,07/26/20 07:15:00 AM,98.275,10.259
4387,07/26/20 07:30:00 AM,98.296,10.944
4388,07/26/20 07:45:00 AM,98.293,11.528
4389,07/26/20 08:00:00 AM,98.302,11.528
4390,07/26/20 08:15:00 AM,98.302,11.528
4391,07/26/20 08:30:00 AM,98.329,12.013
4392,07/26/20 08:45:00 AM,98.325,12.110
4393,07/26/20 09:00:00 AM,98.317,12.304
4394,07/26/20 09:15:00 AM,98.323,12.401
4395,07/26/20 09:30:00 AM,98.319,12.497
4396,07/26/20 09:45:00 AM,98.337,13.173
4397,07/26/20 10:00:00 AM,98.345,13.654
4398,07/26/20 10:15:00 AM,98.346,14.038
4399,07/26/20 10:30:00 AM,98.353,14.517
4400,07/26/20 10:45:00 AM,98.354,14.709
4401,07/26/20 11:00:00 AM,98.336,15.091
4402,07/26/20 11:15:00 AM,98.328,15.664
4403,07/26/20 11:30:00 AM,98.329,16.427
4404,07/26/20 11:45:00 AM,98.347,17.570
4405,07/26/20 12:00:00 PM,98.352,17.475
4406,07/26/20 12:15:00 PM,98.338,17.379
4407,07/26/20 12:30:00 PM,98.320,17.379
4408,07/26/20 12:45:00 PM,98.384,20.615
4409,07/26/20 01:00:00 PM,98.369,19.853
4410,07/26/20 01:15:00 PM,98.348,19.187
4411,07/26/20 01:30:00 PM,98.360,19.853
4412,07/26/20 01:45:00 PM,98.357,21.091
4413,07/26/20 02:00:00 PM,98.353,20.138
4414,07/26/20 02:15:00 PM,98.349,18.996
4415,07/26/20 02:30:00 PM,98.360,18.426
4416,07/26/20 02:45:00 PM,98.361,18.045
4417,07/26/20 03:00:00 PM,98.343,16.523
4418,07/26/20 03:15:00 PM,98.357,16.046
4419,07/26/20 03:30:00 PM,98.351,15.569
4420,07/26/20 03:45:00 PM,98.345,14.900
4421,07/26/20 04:00:00 PM,98.354,14.709
4422,07/26/20 04:15:00 PM,98.345,14.900
4423,07/26/20 04:30:00 PM,98.371,16.141
4424,07/26/20 04:45:00 PM,98.385,16.999
4425,07/26/20 05:00:00 PM,98.399,17.665
4426,07/26/20 05:15:00 PM,98.404,17.379
4427,07/26/20 05:30:00 PM,98.399,17.284
4428,07/26/20 05:45:00 PM,98.390,17.284
4429,07/26/20 06:00:00 PM,98.409,17.284
4430,07/26/20 06:15:00 PM,98.432,17.570
4431,07/26/20 06:30:00 PM,98.474,17.094
4432,07/26/20 06:45:00 PM,98.455,16.332
4433,07/26/20 07:00:00 PM,98.450,16.046
4434,07/26/20 07:15:00 PM,98.455,15.760
4435,07/26/20 07:30:00 PM,98.450,15.664
4436,07/26/20 07:45:00 PM,98.450,16.046
4437,07/26/20 08:00:00 PM,98.446,16.141
4438,07/26/20 08:15:00 PM,98.469,16.999
4439,07/26/20 08:30:00 PM,98.464,17.475
4440,07/26/20 08:45:00 PM,98.497,17.760
4441,07/26/20 09:00:00 PM,98.497,17.379
4442,07/26/20 09:15:00 PM,98.512,17.094
4443,07/26/20 09:30:00 PM,98.516,16.427
4444,07/26/20 09:45:00 PM,98.525,16.046
4445,07/26/20 10:00:00 PM,98.534,15.855
4446,07/26/20 10:15:00 PM,98.547,15.378
4447,07/26/20 10:30:00 PM,98.565,14.996
4448,07/26/20 10:45:00 PM,98.578,14.709
4449,07/26/20 11:00:00 PM,98.572,14.421
4450,07/26/20 11:15:00 PM,98.600,14.230
4451,07/26/20 11:30:00 PM,98.608,14.038
4452,07/26/20 11:45:00 PM,98.627,14.038
4453,07/27/20 12:00:00 AM,98.631,13.942
4454,07/27/20 12:15:00 AM,98.653,13.654
4455,07/27/20 12:30:00 AM,98.652,13.461
4456,07/27/20 12:45:00 AM,98.670,13.269
4457,07/27/20 01:00:00 AM,98.678,13.076
4458,07/27/20 01:15:00 AM,98.710,12.980
4459,07/27/20 01:30:00 AM,98.704,12.883
4460,07/27/20 01:45:00 AM,98.726,13.269
4461,07/27/20 02:00:00 AM,98.746,13.654
4462,07/27/20 02:15:00 AM,98.766,13.846
4463,07/27/20 02:30:00 AM,98.753,13.942
4464,07/27/20 02:45:00 AM,98.766,13.846
4465,07/27/20 03:00:00 AM,98.774,13.654
4466,07/27/20 03:15:00 AM,98.779,13.558
4467,07/27/20 03:30:00 AM,98.783,13.461
4468,07/27/20 03:45:00 AM,98.792,13.461
4469,07/27/20 04:00:00 AM,98.801,13.461
4470,07/27/20 04:15:00 AM,98.807,13.558
4471,07/27/20 04:30:00 AM,98.820,13.461
4472,07/27/20 04:45:00 AM,98.811,13.461
4473,07/27/20 05:00:00 AM,98.828,13.269
4474,07/27/20 05:15:00 AM,98.828,13.269
4475,07/27/20 05:30:00 AM,98.842,13.173
4476,07/27/20 05:45:00 AM,98.823,13.173
4477,07/27/20 06:00:00 AM,98.842,13.173
4478,07/27/20 06:15:00 AM,98.842,13.173
4479,07/27/20 06:30:00 AM,98.870,13.173
4480,07/27/20 06:45:00 AM,98.874,13.076
4481,07/27/20 07:00:00 AM,98.907,13.173
4482,07/27/20 07:15:00 AM,98.907,13.173
4483,07/27/20 07:30:00 AM,98.921,13.076
4484,07/27/20 07:45:00 AM,98.934,12.980
4485,07/27/20 08:00:00 AM,98.947,12.883
4486,07/27/20 08:15:00 AM,98.957,12.883
4487,07/27/20 08:30:00 AM,98.981,12.980
4488,07/27/20 08:45:00 AM,99.005,13.076
4489,07/27/20 09:00:00 AM,99.005,13.076
4490,07/27/20 09:15:00 AM,98.994,12.883
4491,07/27/20 09:30:00 AM,99.013,12.883
4492,07/27/20 09:45:00 AM,98.998,12.787
4493,07/27/20 10:00:00 AM,99.021,12.690
4494,07/27/20 10:15:00 AM,99.021,12.690
4495,07/27/20 10:30:00 AM,99.030,12.690
4496,07/27/20 10:45:00 AM,99.054,12.787
4497,07/27/20 11:00:00 AM,99.063,12.787
4498,07/27/20 11:15:00 AM,99.050,12.883
4499,07/27/20 11:30:00 AM,99.065,12.980
4500,07/27/20 11:45:00 AM,99.066,13.173
4501,07/27/20 12:00:00 PM,99.091,13.461
4502,07/27/20 12:15:00 PM,99.091,13.461
4503,07/27/20 12:30:00 PM,99.086,13.365
4504,07/27/20 12:45:00 PM,99.095,13.365
4505,07/27/20 01:00:00 PM,99.095,13.365
4506,07/27/20 01:15:00 PM,99.095,13.365
4507,07/27/20 01:30:00 PM,99.105,13.365
4508,07/27/20 01:45:00 PM,99.118,13.269
4509,07/27/20 02:00:00 PM,99.127,13.269
4510,07/27/20 02:15:00 PM,99.118,13.269
4511,07/27/20 02:30:00 PM,99.114,13.365
4512,07/27/20 02:45:00 PM,99.119,13.461
4513,07/27/20 03:00:00 PM,99.135,13.750
4514,07/27/20 03:15:00 PM,99.140,13.846
4515,07/27/20 03:30:00 PM,99.131,13.846
4516,07/27/20 03:45:00 PM,99.132,14.038
4517,07/27/20 04:00:00 PM,99.123,14.230
4518,07/27/20 04:15:00 PM,99.127,14.134
4519,07/27/20 04:30:00 PM,99.126,13.942
4520,07/27/20 04:45:00 PM,99.126,13.942
4521,07/27/20 05:00:00 PM,99.126,13.942
4522,07/27/20 05:15:00 PM,99.122,14.038
4523,07/27/20 05:30:00 PM,99.119,14.325
4524,07/27/20 05:45:00 PM,99.109,14.325
4525,07/27/20 06:00:00 PM,99.114,14.230
4526,07/27/20 06:15:00 PM,99.104,14.230
4527,07/27/20 06:30:00 PM,99.104,14.230
4528,07/27/20 06:45:00 PM,99.104,14.230
4529,07/27/20 07:00:00 PM,99.114,14.230
4530,07/27/20 07:15:00 PM,99.109,14.134
4531,07/27/20 07:30:00 PM,99.127,14.134
4532,07/27/20 07:45:00 PM,99.113,14.038
4533,07/27/20 08:00:00 PM,99.094,14.038
4534,07/27/20 08:15:00 PM,99.089,13.942
4535,07/27/20 08:30:00 PM,99.093,13.846
4536,07/27/20 08:45:00 PM,99.102,13.654
4537,07/27/20 09:00:00 PM,99.106,13.558
4538,07/27/20 09:15:00 PM,99.095,13.365
4539,07/27/20 09:30:00 PM,99.094,13.173
4540,07/27/20 09:45:00 PM,99.094,13.173
4541,07/27/20 10:00:00 PM,99.089,13.076
4542,07/27/20 10:15:00 PM,99.093,12.980
4543,07/27/20 10:30:00 PM,99.101,12.787
4544,07/27/20 10:45:00 PM,99.105,12.690
4545,07/27/20 11:00:00 PM,99.099,12.594
4546,07/27/20 11:15:00 PM,99.098,12.401
4547,07/27/20 11:30:00 PM,99.121,12.304
4548,07/27/20 11:45:00 PM,99.128,12.110
4549,07/28/20 12:00:00 AM,99.127,11.916
4550,07/28/20 12:15:00 AM,99.135,11.722
4551,07/28/20 12:30:00 AM,99.129,11.625
4552,07/28/20 12:45:00 AM,99.133,11.528
4553,07/28/20 01:00:00 AM,99.123,11.528
4554,07/28/20 01:15:00 AM,99.133,11.528
4555,07/28/20 01:30:00 AM,99.146,11.431
4556,07/28/20 01:45:00 AM,99.155,11.431
4557,07/28/20 02:00:00 AM,99.155,11.431
4558,07/28/20 02:15:00 AM,99.165,11.431
4559,07/28/20 02:30:00 AM,99.165,11.431
4560,07/28/20 02:45:00 AM,99.155,11.431
4561,07/28/20 03:00:00 AM,99.165,11.431
4562,07/28/20 03:15:00 AM,99.150,11.334
4563,07/28/20 03:30:00 AM,99.150,11.334
4564,07/28/20 03:45:00 AM,99.163,11.236
4565,07/28/20 04:00:00 AM,99.172,11.236
4566,07/28/20 04:15:00 AM,99.172,11.236
4567,07/28/20 04:30:00 AM,99.194,11.139
4568,07/28/20 04:45:00 AM,99.198,11.041
4569,07/28/20 05:00:00 AM,99.205,10.846
4570,07/28/20 05:15:00 AM,99.200,10.748
4571,07/28/20 05:30:00 AM,99.207,10.553
4572,07/28/20 05:45:00 AM,99.201,10.455
4573,07/28/20 06:00:00 AM,99.199,10.259
4574,07/28/20 06:15:00 AM,99.208,10.259
4575,07/28/20 06:30:00 AM,99.223,10.357
4576,07/28/20 06:45:00 AM,99.216,10.553
4577,07/28/20 07:00:00 AM,99.233,10.846
4578,07/28/20 07:15:00 AM,99.217,11.041
4579,07/28/20 07:30:00 AM,99.221,11.431
4580,07/28/20 07:45:00 AM,99.233,11.819
4581,07/28/20 08:00:00 AM,99.252,11.819
4582,07/28/20 08:15:00 AM,99.278,11.625
4583,07/28/20 08:30:00 AM,99.288,11.625
4584,07/28/20 08:45:00 AM,99.288,11.625
4585,07/28/20 09:00:00 AM,99.306,11.625
4586,07/28/20 09:15:00 AM,99.306,11.625
4587,07/28/20 09:30:00 AM,99.320,11.528
