"","datetimeAK","discharge","depth"
"636",2022-05-10 01:15:00,NA,NA
"637",2022-05-10 01:30:00,NA,NA
"638",2022-05-10 01:45:00,NA,NA
"639",2022-05-10 02:00:00,NA,NA
"640",2022-05-10 02:15:00,NA,NA
"641",2022-05-10 02:30:00,NA,NA
"642",2022-05-10 02:45:00,NA,NA
"643",2022-05-10 03:00:00,NA,NA
"644",2022-05-10 03:15:00,NA,NA
"645",2022-05-10 03:30:00,NA,NA
"646",2022-05-10 03:45:00,NA,NA
"647",2022-05-10 04:00:00,NA,NA
"648",2022-05-10 04:15:00,NA,NA
"649",2022-05-10 04:30:00,NA,NA
"650",2022-05-10 04:45:00,NA,NA
"651",2022-05-10 05:00:00,NA,NA
"652",2022-05-10 05:15:00,NA,NA
"653",2022-05-10 05:30:00,NA,NA
"654",2022-05-10 05:45:00,NA,NA
"655",2022-05-10 06:00:00,NA,NA
"656",2022-05-10 06:15:00,NA,NA
"657",2022-05-10 06:30:00,NA,NA
"658",2022-05-10 06:45:00,NA,NA
"659",2022-05-10 07:00:00,NA,NA
"660",2022-05-10 07:15:00,NA,NA
"661",2022-05-10 07:30:00,NA,NA
"662",2022-05-10 07:45:00,NA,NA
"663",2022-05-10 08:00:00,NA,NA
"664",2022-05-10 08:15:00,NA,NA
"665",2022-05-10 08:30:00,NA,NA
"666",2022-05-10 08:45:00,NA,NA
"667",2022-05-10 09:00:00,NA,NA
"668",2022-05-10 09:15:00,NA,NA
"669",2022-05-10 09:30:00,NA,NA
"670",2022-05-10 09:45:00,NA,NA
"671",2022-05-10 10:00:00,NA,NA
"672",2022-05-10 10:15:00,NA,NA
"673",2022-05-10 10:30:00,NA,NA
"674",2022-05-10 10:45:00,NA,NA
"675",2022-05-10 11:00:00,NA,NA
"676",2022-05-10 11:15:00,NA,NA
"677",2022-05-10 11:30:00,NA,NA
"678",2022-05-10 11:45:00,NA,NA
"679",2022-05-10 12:00:00,NA,NA
"680",2022-05-10 12:15:00,NA,NA
"681",2022-05-10 12:30:00,NA,NA
"682",2022-05-10 12:45:00,NA,NA
"683",2022-05-10 13:00:00,NA,NA
"684",2022-05-10 13:15:00,NA,NA
"685",2022-05-10 13:30:00,NA,NA
"686",2022-05-10 13:45:00,NA,NA
"687",2022-05-10 14:00:00,NA,NA
"688",2022-05-10 14:15:00,NA,NA
"689",2022-05-10 14:30:00,NA,NA
"690",2022-05-10 14:45:00,NA,NA
"691",2022-05-10 15:00:00,NA,NA
"692",2022-05-10 15:15:00,NA,NA
"693",2022-05-10 15:30:00,NA,NA
"694",2022-05-10 15:45:00,NA,NA
"695",2022-05-10 16:00:00,NA,NA
"696",2022-05-10 16:15:00,NA,NA
"697",2022-05-10 16:30:00,NA,NA
"698",2022-05-10 16:45:00,NA,NA
"699",2022-05-10 17:00:00,NA,NA
"700",2022-05-10 17:15:00,NA,NA
"701",2022-05-10 17:30:00,NA,NA
"702",2022-05-10 17:45:00,NA,NA
"703",2022-05-10 18:00:00,NA,NA
"704",2022-05-10 18:15:00,NA,NA
"705",2022-05-10 18:30:00,NA,NA
"706",2022-05-10 18:45:00,NA,NA
"707",2022-05-10 19:00:00,NA,NA
"708",2022-05-10 19:15:00,NA,NA
"709",2022-05-10 19:30:00,NA,NA
"710",2022-05-10 19:45:00,NA,NA
"711",2022-05-10 20:00:00,NA,NA
"712",2022-05-10 20:15:00,NA,NA
"713",2022-05-10 20:30:00,NA,NA
"714",2022-05-10 20:45:00,NA,NA
"715",2022-05-10 21:00:00,NA,NA
"716",2022-05-10 21:15:00,NA,NA
"717",2022-05-10 21:30:00,NA,NA
"718",2022-05-10 21:45:00,NA,NA
"719",2022-05-10 22:00:00,NA,NA
"720",2022-05-10 22:15:00,NA,NA
"721",2022-05-10 22:30:00,NA,NA
"722",2022-05-10 22:45:00,NA,NA
"723",2022-05-10 23:00:00,NA,NA
"724",2022-05-10 23:15:00,NA,NA
"725",2022-05-10 23:30:00,NA,NA
"726",2022-05-10 23:45:00,NA,NA
"727",2022-05-11 00:00:00,NA,NA
"728",2022-05-11 00:15:00,NA,NA
"729",2022-05-11 00:30:00,NA,NA
"730",2022-05-11 00:45:00,NA,NA
"731",2022-05-11 01:00:00,NA,NA
"732",2022-05-11 01:15:00,NA,NA
"733",2022-05-11 01:30:00,NA,NA
"734",2022-05-11 01:45:00,NA,NA
"735",2022-05-11 02:00:00,NA,NA
"736",2022-05-11 02:15:00,NA,NA
"737",2022-05-11 02:30:00,NA,NA
"738",2022-05-11 02:45:00,NA,NA
"739",2022-05-11 03:00:00,NA,NA
"740",2022-05-11 03:15:00,NA,NA
"741",2022-05-11 03:30:00,NA,NA
"742",2022-05-11 03:45:00,NA,NA
"743",2022-05-11 04:00:00,NA,NA
"744",2022-05-11 04:15:00,NA,NA
"745",2022-05-11 04:30:00,NA,NA
"746",2022-05-11 04:45:00,NA,NA
"747",2022-05-11 05:00:00,NA,NA
"748",2022-05-11 05:15:00,NA,NA
"749",2022-05-11 05:30:00,NA,NA
"750",2022-05-11 05:45:00,NA,NA
"751",2022-05-11 06:00:00,NA,NA
"752",2022-05-11 06:15:00,NA,NA
"753",2022-05-11 06:30:00,NA,NA
"754",2022-05-11 06:45:00,NA,NA
"755",2022-05-11 07:00:00,NA,NA
"756",2022-05-11 07:15:00,NA,NA
"757",2022-05-11 07:30:00,NA,NA
"758",2022-05-11 07:45:00,NA,NA
"759",2022-05-11 08:00:00,NA,NA
"760",2022-05-11 08:15:00,NA,NA
"761",2022-05-11 08:30:00,NA,NA
"762",2022-05-11 08:45:00,NA,NA
"763",2022-05-11 09:00:00,NA,NA
"764",2022-05-11 09:15:00,NA,NA
"765",2022-05-11 09:30:00,NA,NA
"766",2022-05-11 09:45:00,NA,NA
"767",2022-05-11 10:00:00,NA,NA
"768",2022-05-11 10:15:00,NA,NA
"769",2022-05-11 10:30:00,NA,NA
"770",2022-05-11 10:45:00,NA,NA
"771",2022-05-11 11:00:00,NA,NA
"772",2022-05-11 11:15:00,NA,NA
"773",2022-05-11 11:30:00,NA,NA
"774",2022-05-11 11:45:00,NA,NA
"775",2022-05-11 12:00:00,NA,NA
"776",2022-05-11 12:15:00,NA,NA
"777",2022-05-11 12:30:00,NA,NA
"778",2022-05-11 12:45:00,NA,NA
"779",2022-05-11 13:00:00,NA,NA
"780",2022-05-11 13:15:00,NA,NA
"781",2022-05-11 13:30:00,NA,NA
"782",2022-05-11 13:45:00,NA,NA
"783",2022-05-11 14:00:00,NA,NA
"784",2022-05-11 14:15:00,NA,NA
"785",2022-05-11 14:30:00,NA,NA
"786",2022-05-11 14:45:00,NA,NA
"787",2022-05-11 15:00:00,NA,NA
"788",2022-05-11 15:15:00,NA,NA
"789",2022-05-11 15:30:00,NA,NA
"790",2022-05-11 15:45:00,NA,NA
"791",2022-05-11 16:00:00,NA,NA
"792",2022-05-11 16:15:00,NA,NA
"793",2022-05-11 16:30:00,NA,NA
"794",2022-05-11 16:45:00,NA,NA
"795",2022-05-11 17:00:00,NA,NA
"796",2022-05-11 17:15:00,NA,NA
"797",2022-05-11 17:30:00,NA,NA
"798",2022-05-11 17:45:00,NA,NA
"799",2022-05-11 18:00:00,NA,NA
"800",2022-05-11 18:15:00,NA,NA
"801",2022-05-11 18:30:00,NA,NA
"802",2022-05-11 18:45:00,NA,NA
"803",2022-05-11 19:00:00,NA,NA
"804",2022-05-11 19:15:00,NA,NA
"805",2022-05-11 19:30:00,NA,NA
"806",2022-05-11 19:45:00,NA,NA
"807",2022-05-11 20:00:00,NA,NA
"808",2022-05-11 20:15:00,NA,NA
"809",2022-05-11 20:30:00,NA,NA
"810",2022-05-11 20:45:00,NA,NA
"811",2022-05-11 21:00:00,NA,NA
"812",2022-05-11 21:15:00,NA,NA
"813",2022-05-11 21:30:00,NA,NA
"814",2022-05-11 21:45:00,NA,NA
"815",2022-05-11 22:00:00,NA,NA
"816",2022-05-11 22:15:00,NA,NA
"817",2022-05-11 22:30:00,NA,NA
"818",2022-05-11 22:45:00,NA,NA
"819",2022-05-11 23:00:00,NA,NA
"820",2022-05-11 23:15:00,NA,NA
"821",2022-05-11 23:30:00,NA,NA
"822",2022-05-11 23:45:00,NA,NA
"823",2022-05-12 00:00:00,NA,NA
"824",2022-05-12 00:15:00,NA,NA
"825",2022-05-12 00:30:00,NA,NA
"826",2022-05-12 00:45:00,NA,NA
"827",2022-05-12 01:00:00,NA,NA
"828",2022-05-12 01:15:00,NA,NA
"829",2022-05-12 01:30:00,NA,NA
"830",2022-05-12 01:45:00,NA,NA
"831",2022-05-12 02:00:00,NA,NA
"832",2022-05-12 02:15:00,NA,NA
"833",2022-05-12 02:30:00,NA,NA
"834",2022-05-12 02:45:00,NA,NA
"835",2022-05-12 03:00:00,NA,NA
"836",2022-05-12 03:15:00,NA,NA
"837",2022-05-12 03:30:00,NA,NA
"838",2022-05-12 03:45:00,NA,NA
"839",2022-05-12 04:00:00,NA,NA
"840",2022-05-12 04:15:00,NA,NA
"841",2022-05-12 04:30:00,NA,NA
"842",2022-05-12 04:45:00,NA,NA
"843",2022-05-12 05:00:00,NA,NA
"844",2022-05-12 05:15:00,NA,NA
"845",2022-05-12 05:30:00,NA,NA
"846",2022-05-12 05:45:00,NA,NA
"847",2022-05-12 06:00:00,NA,NA
"848",2022-05-12 06:15:00,NA,NA
"849",2022-05-12 06:30:00,NA,NA
"850",2022-05-12 06:45:00,NA,NA
"851",2022-05-12 07:00:00,NA,NA
"852",2022-05-12 07:15:00,NA,NA
"853",2022-05-12 07:30:00,NA,NA
"854",2022-05-12 07:45:00,NA,NA
"855",2022-05-12 08:00:00,NA,NA
"856",2022-05-12 08:15:00,NA,NA
"857",2022-05-12 08:30:00,NA,NA
"858",2022-05-12 08:45:00,NA,NA
"859",2022-05-12 09:00:00,NA,NA
"860",2022-05-12 09:15:00,NA,NA
"861",2022-05-12 09:30:00,NA,NA
"862",2022-05-12 09:45:00,NA,NA
"863",2022-05-12 10:00:00,NA,NA
"864",2022-05-12 10:15:00,NA,NA
"865",2022-05-12 10:30:00,NA,NA
"866",2022-05-12 10:45:00,NA,NA
"867",2022-05-12 11:00:00,NA,NA
"868",2022-05-12 11:15:00,NA,NA
"869",2022-05-12 11:30:00,NA,NA
"870",2022-05-12 11:45:00,NA,NA
"871",2022-05-12 12:00:00,NA,NA
"872",2022-05-12 12:15:00,NA,NA
"873",2022-05-12 12:30:00,NA,NA
"874",2022-05-12 12:45:00,NA,NA
"875",2022-05-12 13:00:00,NA,NA
"876",2022-05-12 13:15:00,NA,NA
"877",2022-05-12 13:30:00,NA,NA
"878",2022-05-12 13:45:00,NA,NA
"879",2022-05-12 14:00:00,NA,NA
"880",2022-05-12 14:15:00,NA,NA
"881",2022-05-12 14:30:00,NA,NA
"882",2022-05-12 14:45:00,NA,NA
"883",2022-05-12 15:00:00,NA,NA
"884",2022-05-12 15:15:00,NA,NA
"885",2022-05-12 15:30:00,NA,NA
"886",2022-05-12 15:45:00,NA,NA
"887",2022-05-12 16:00:00,NA,NA
"888",2022-05-12 16:15:00,NA,NA
"889",2022-05-12 16:30:00,NA,NA
"890",2022-05-12 16:45:00,NA,NA
"891",2022-05-12 17:00:00,NA,NA
"892",2022-05-12 17:15:00,NA,NA
"893",2022-05-12 17:30:00,NA,NA
"894",2022-05-12 17:45:00,NA,NA
"895",2022-05-12 18:00:00,NA,NA
"896",2022-05-12 18:15:00,NA,NA
"897",2022-05-12 18:30:00,NA,NA
"898",2022-05-12 18:45:00,NA,NA
"899",2022-05-12 19:00:00,NA,NA
"900",2022-05-12 19:15:00,NA,NA
"901",2022-05-12 19:30:00,NA,NA
"902",2022-05-12 19:45:00,NA,NA
"903",2022-05-12 20:00:00,NA,NA
"904",2022-05-12 20:15:00,NA,NA
"905",2022-05-12 20:30:00,NA,NA
"906",2022-05-12 20:45:00,NA,NA
"907",2022-05-12 21:00:00,NA,NA
"908",2022-05-12 21:15:00,NA,NA
"909",2022-05-12 21:30:00,NA,NA
"910",2022-05-12 21:45:00,NA,NA
"911",2022-05-12 22:00:00,NA,NA
"912",2022-05-12 22:15:00,NA,NA
"913",2022-05-12 22:30:00,NA,NA
"914",2022-05-12 22:45:00,NA,NA
"915",2022-05-12 23:00:00,NA,NA
"916",2022-05-12 23:15:00,NA,NA
"917",2022-05-12 23:30:00,NA,NA
"918",2022-05-12 23:45:00,NA,NA
"919",2022-05-13 00:00:00,NA,NA
"920",2022-05-13 00:15:00,NA,NA
"921",2022-05-13 00:30:00,NA,NA
"922",2022-05-13 00:45:00,NA,NA
"923",2022-05-13 01:00:00,NA,NA
"924",2022-05-13 01:15:00,NA,NA
"925",2022-05-13 01:30:00,NA,NA
"926",2022-05-13 01:45:00,NA,NA
"927",2022-05-13 02:00:00,NA,NA
"928",2022-05-13 02:15:00,NA,NA
"929",2022-05-13 02:30:00,NA,NA
"930",2022-05-13 02:45:00,NA,NA
"931",2022-05-13 03:00:00,NA,NA
"932",2022-05-13 03:15:00,NA,NA
"933",2022-05-13 03:30:00,NA,NA
"934",2022-05-13 03:45:00,NA,NA
"935",2022-05-13 04:00:00,NA,NA
"936",2022-05-13 04:15:00,NA,NA
"937",2022-05-13 04:30:00,NA,NA
"938",2022-05-13 04:45:00,NA,NA
"939",2022-05-13 05:00:00,NA,NA
"940",2022-05-13 05:15:00,NA,NA
"941",2022-05-13 05:30:00,NA,NA
"942",2022-05-13 05:45:00,NA,NA
"943",2022-05-13 06:00:00,NA,NA
"944",2022-05-13 06:15:00,NA,NA
"945",2022-05-13 06:30:00,NA,NA
"946",2022-05-13 06:45:00,NA,NA
"947",2022-05-13 07:00:00,NA,NA
"948",2022-05-13 07:15:00,NA,NA
"949",2022-05-13 07:30:00,NA,NA
"950",2022-05-13 07:45:00,NA,NA
"951",2022-05-13 08:00:00,NA,NA
"952",2022-05-13 08:15:00,NA,NA
"953",2022-05-13 08:30:00,NA,NA
"954",2022-05-13 08:45:00,NA,NA
"955",2022-05-13 09:00:00,NA,NA
"956",2022-05-13 09:15:00,NA,NA
"957",2022-05-13 09:30:00,NA,NA
"958",2022-05-13 09:45:00,NA,NA
"959",2022-05-13 10:00:00,NA,NA
"960",2022-05-13 10:15:00,NA,NA
"961",2022-05-13 10:30:00,NA,NA
"962",2022-05-13 10:45:00,NA,NA
"963",2022-05-13 11:00:00,NA,NA
"964",2022-05-13 11:15:00,NA,NA
"965",2022-05-13 11:30:00,NA,NA
"966",2022-05-13 11:45:00,NA,NA
"967",2022-05-13 12:00:00,NA,NA
"968",2022-05-13 12:15:00,NA,NA
"969",2022-05-13 12:30:00,NA,NA
"970",2022-05-13 12:45:00,NA,NA
"971",2022-05-13 13:00:00,NA,NA
"972",2022-05-13 13:15:00,NA,NA
"973",2022-05-13 13:30:00,NA,NA
"974",2022-05-13 13:45:00,NA,NA
"975",2022-05-13 14:00:00,NA,NA
"976",2022-05-13 14:15:00,NA,NA
"977",2022-05-13 14:30:00,NA,NA
"978",2022-05-13 14:45:00,NA,NA
"979",2022-05-13 15:00:00,NA,NA
"980",2022-05-13 15:15:00,NA,NA
"981",2022-05-13 15:30:00,NA,NA
"982",2022-05-13 15:45:00,NA,NA
"983",2022-05-13 16:00:00,NA,NA
"984",2022-05-13 16:15:00,NA,NA
"985",2022-05-13 16:30:00,NA,NA
"986",2022-05-13 16:45:00,NA,NA
"987",2022-05-13 17:00:00,NA,NA
"988",2022-05-13 17:15:00,NA,NA
"989",2022-05-13 17:30:00,NA,NA
"990",2022-05-13 17:45:00,NA,NA
"991",2022-05-13 18:00:00,NA,NA
"992",2022-05-13 18:15:00,NA,NA
"993",2022-05-13 18:30:00,NA,NA
"994",2022-05-13 18:45:00,NA,NA
"995",2022-05-13 19:00:00,NA,NA
"996",2022-05-13 19:15:00,NA,NA
"997",2022-05-13 19:30:00,NA,NA
"998",2022-05-13 19:45:00,NA,NA
"999",2022-05-13 20:00:00,NA,NA
"1000",2022-05-13 20:15:00,NA,NA
"1001",2022-05-13 20:30:00,NA,NA
"1002",2022-05-13 20:45:00,NA,NA
"1003",2022-05-13 21:00:00,NA,NA
"1004",2022-05-13 21:15:00,NA,NA
"1005",2022-05-13 21:30:00,NA,NA
"1006",2022-05-13 21:45:00,NA,NA
"1007",2022-05-13 22:00:00,NA,NA
"1008",2022-05-13 22:15:00,NA,NA
"1009",2022-05-13 22:30:00,NA,NA
"1010",2022-05-13 22:45:00,NA,NA
"1011",2022-05-13 23:00:00,NA,NA
"1012",2022-05-13 23:15:00,NA,NA
"1013",2022-05-13 23:30:00,NA,NA
"1014",2022-05-13 23:45:00,NA,NA
"1015",2022-05-14 00:00:00,NA,NA
"1016",2022-05-14 00:15:00,NA,NA
"1017",2022-05-14 00:30:00,NA,NA
"1018",2022-05-14 00:45:00,NA,NA
"1019",2022-05-14 01:00:00,NA,NA
"1020",2022-05-14 01:15:00,NA,NA
"1021",2022-05-14 01:30:00,NA,NA
"1022",2022-05-14 01:45:00,NA,NA
"1023",2022-05-14 02:00:00,NA,NA
"1024",2022-05-14 02:15:00,NA,NA
"1025",2022-05-14 02:30:00,NA,NA
"1026",2022-05-14 02:45:00,NA,NA
"1027",2022-05-14 03:00:00,NA,NA
"1028",2022-05-14 03:15:00,NA,NA
"1029",2022-05-14 03:30:00,NA,NA
"1030",2022-05-14 03:45:00,NA,NA
"1031",2022-05-14 04:00:00,NA,NA
"1032",2022-05-14 04:15:00,NA,NA
"1033",2022-05-14 04:30:00,NA,NA
"1034",2022-05-14 04:45:00,NA,NA
"1035",2022-05-14 05:00:00,NA,NA
"1036",2022-05-14 05:15:00,NA,NA
"1037",2022-05-14 05:30:00,NA,NA
"1038",2022-05-14 05:45:00,NA,NA
"1039",2022-05-14 06:00:00,NA,NA
"1040",2022-05-14 06:15:00,NA,NA
"1041",2022-05-14 06:30:00,NA,NA
"1042",2022-05-14 06:45:00,NA,NA
"1043",2022-05-14 07:00:00,NA,NA
"1044",2022-05-14 07:15:00,NA,NA
"1045",2022-05-14 07:30:00,NA,NA
"1046",2022-05-14 07:45:00,NA,NA
"1047",2022-05-14 08:00:00,NA,NA
"1048",2022-05-14 08:15:00,NA,NA
"1049",2022-05-14 08:30:00,NA,NA
"1050",2022-05-14 08:45:00,NA,NA
"1051",2022-05-14 09:00:00,NA,NA
"1052",2022-05-14 09:15:00,NA,NA
"1053",2022-05-14 09:30:00,NA,NA
"1054",2022-05-14 09:45:00,NA,NA
"1055",2022-05-14 10:00:00,NA,NA
"1056",2022-05-14 10:15:00,NA,NA
"1057",2022-05-14 10:30:00,NA,NA
"1058",2022-05-14 10:45:00,NA,NA
"1059",2022-05-14 11:00:00,NA,NA
"1060",2022-05-14 11:15:00,NA,NA
"1061",2022-05-14 11:30:00,NA,NA
"1062",2022-05-14 11:45:00,NA,NA
"1063",2022-05-14 12:00:00,NA,NA
"1064",2022-05-14 12:15:00,NA,NA
"1065",2022-05-14 12:30:00,NA,NA
"1066",2022-05-14 12:45:00,NA,NA
"1067",2022-05-14 13:00:00,NA,NA
"1068",2022-05-14 13:15:00,NA,NA
"1069",2022-05-14 13:30:00,NA,NA
"1070",2022-05-14 13:45:00,NA,NA
"1071",2022-05-14 14:00:00,NA,NA
"1072",2022-05-14 14:15:00,NA,NA
"1073",2022-05-14 14:30:00,NA,NA
"1074",2022-05-14 14:45:00,NA,NA
"1075",2022-05-14 15:00:00,NA,NA
"1076",2022-05-14 15:15:00,NA,NA
"1077",2022-05-14 15:30:00,NA,NA
"1078",2022-05-14 15:45:00,NA,NA
"1079",2022-05-14 16:00:00,NA,NA
"1080",2022-05-14 16:15:00,NA,NA
"1081",2022-05-14 16:30:00,NA,NA
"1082",2022-05-14 16:45:00,NA,NA
"1083",2022-05-14 17:00:00,NA,NA
"1084",2022-05-14 17:15:00,NA,NA
"1085",2022-05-14 17:30:00,NA,NA
"1086",2022-05-14 17:45:00,NA,NA
"1087",2022-05-14 18:00:00,NA,NA
"1088",2022-05-14 18:15:00,NA,NA
"1089",2022-05-14 18:30:00,NA,NA
"1090",2022-05-14 18:45:00,NA,NA
"1091",2022-05-14 19:00:00,NA,NA
"1092",2022-05-14 19:15:00,NA,NA
"1093",2022-05-14 19:30:00,NA,NA
"1094",2022-05-14 19:45:00,NA,NA
"1095",2022-05-14 20:00:00,NA,NA
"1096",2022-05-14 20:15:00,NA,NA
"1097",2022-05-14 20:30:00,NA,NA
"1098",2022-05-14 20:45:00,NA,NA
"1099",2022-05-14 21:00:00,NA,NA
"1100",2022-05-14 21:15:00,NA,NA
"1101",2022-05-14 21:30:00,NA,NA
"1102",2022-05-14 21:45:00,NA,NA
"1103",2022-05-14 22:00:00,NA,NA
"1104",2022-05-14 22:15:00,NA,NA
"1105",2022-05-14 22:30:00,NA,NA
"1106",2022-05-14 22:45:00,NA,NA
"1107",2022-05-14 23:00:00,NA,NA
"1108",2022-05-14 23:15:00,NA,NA
"1109",2022-05-14 23:30:00,NA,NA
"1110",2022-05-14 23:45:00,NA,NA
"1111",2022-05-15 00:00:00,NA,NA
"1112",2022-05-15 00:15:00,NA,NA
"1113",2022-05-15 00:30:00,NA,NA
"1114",2022-05-15 00:45:00,NA,NA
"1115",2022-05-15 01:00:00,NA,NA
"1116",2022-05-15 01:15:00,NA,NA
"1117",2022-05-15 01:30:00,NA,NA
"1118",2022-05-15 01:45:00,NA,NA
"1119",2022-05-15 02:00:00,NA,NA
"1120",2022-05-15 02:15:00,NA,NA
"1121",2022-05-15 02:30:00,NA,NA
"1122",2022-05-15 02:45:00,NA,NA
"1123",2022-05-15 03:00:00,NA,NA
"1124",2022-05-15 03:15:00,NA,NA
"1125",2022-05-15 03:30:00,NA,NA
"1126",2022-05-15 03:45:00,NA,NA
"1127",2022-05-15 04:00:00,NA,NA
"1128",2022-05-15 04:15:00,NA,NA
"1129",2022-05-15 04:30:00,NA,NA
"1130",2022-05-15 04:45:00,NA,NA
"1131",2022-05-15 05:00:00,NA,NA
"1132",2022-05-15 05:15:00,NA,NA
"1133",2022-05-15 05:30:00,NA,NA
"1134",2022-05-15 05:45:00,NA,NA
"1135",2022-05-15 06:00:00,NA,NA
"1136",2022-05-15 06:15:00,NA,NA
"1137",2022-05-15 06:30:00,NA,NA
"1138",2022-05-15 06:45:00,NA,NA
"1139",2022-05-15 07:00:00,NA,NA
"1140",2022-05-15 07:15:00,NA,NA
"1141",2022-05-15 07:30:00,NA,NA
"1142",2022-05-15 07:45:00,NA,NA
"1143",2022-05-15 08:00:00,NA,NA
"1144",2022-05-15 08:15:00,NA,NA
"1145",2022-05-15 08:30:00,NA,NA
"1146",2022-05-15 08:45:00,NA,NA
"1147",2022-05-15 09:00:00,NA,NA
"1148",2022-05-15 09:15:00,NA,NA
"1149",2022-05-15 09:30:00,NA,NA
"1150",2022-05-15 09:45:00,NA,NA
"1151",2022-05-15 10:00:00,NA,NA
"1152",2022-05-15 10:15:00,NA,NA
"1153",2022-05-15 10:30:00,NA,NA
"1154",2022-05-15 10:45:00,NA,NA
"1155",2022-05-15 11:00:00,NA,NA
"1156",2022-05-15 11:15:00,NA,NA
"1157",2022-05-15 11:30:00,NA,NA
"1158",2022-05-15 11:45:00,NA,NA
"1159",2022-05-15 12:00:00,NA,NA
"1160",2022-05-15 12:15:00,NA,NA
"1161",2022-05-15 12:30:00,NA,NA
"1162",2022-05-15 12:45:00,NA,NA
"1163",2022-05-15 13:00:00,NA,NA
"1164",2022-05-15 13:15:00,NA,NA
"1165",2022-05-15 13:30:00,NA,NA
"1166",2022-05-15 13:45:00,NA,NA
"1167",2022-05-15 14:00:00,NA,NA
"1168",2022-05-15 14:15:00,NA,NA
"1169",2022-05-15 14:30:00,NA,NA
"1170",2022-05-15 14:45:00,NA,NA
"1171",2022-05-15 15:00:00,NA,NA
"1172",2022-05-15 15:15:00,NA,NA
"1173",2022-05-15 15:30:00,NA,NA
"1174",2022-05-15 15:45:00,NA,NA
"1175",2022-05-15 16:00:00,NA,NA
"1176",2022-05-15 16:15:00,NA,NA
"1177",2022-05-15 16:30:00,NA,NA
"1178",2022-05-15 16:45:00,NA,NA
"1179",2022-05-15 17:00:00,NA,NA
"1180",2022-05-15 17:15:00,NA,NA
"1181",2022-05-15 17:30:00,NA,NA
"1182",2022-05-15 17:45:00,NA,NA
"1183",2022-05-15 18:00:00,NA,NA
"1184",2022-05-15 18:15:00,NA,NA
"1185",2022-05-15 18:30:00,NA,NA
"1186",2022-05-15 18:45:00,NA,NA
"1187",2022-05-15 19:00:00,NA,NA
"1188",2022-05-15 19:15:00,NA,NA
"1189",2022-05-15 19:30:00,NA,NA
"1190",2022-05-15 19:45:00,NA,NA
"1191",2022-05-15 20:00:00,NA,NA
"1192",2022-05-15 20:15:00,NA,NA
"1193",2022-05-15 20:30:00,NA,NA
"1194",2022-05-15 20:45:00,NA,NA
"1195",2022-05-15 21:00:00,NA,NA
"1196",2022-05-15 21:15:00,NA,NA
"1197",2022-05-15 21:30:00,NA,NA
"1198",2022-05-15 21:45:00,NA,NA
"1199",2022-05-15 22:00:00,NA,NA
"1200",2022-05-15 22:15:00,NA,NA
"1201",2022-05-15 22:30:00,NA,NA
"1202",2022-05-15 22:45:00,NA,NA
"1203",2022-05-15 23:00:00,NA,NA
"1204",2022-05-15 23:15:00,NA,NA
"1205",2022-05-15 23:30:00,NA,NA
"1206",2022-05-15 23:45:00,NA,NA
"1207",2022-05-16 00:00:00,NA,NA
"1208",2022-05-16 00:15:00,NA,NA
"1209",2022-05-16 00:30:00,NA,NA
"1210",2022-05-16 00:45:00,NA,NA
"1211",2022-05-16 01:00:00,NA,NA
"1212",2022-05-16 01:15:00,NA,NA
"1213",2022-05-16 01:30:00,NA,NA
"1214",2022-05-16 01:45:00,NA,NA
"1215",2022-05-16 02:00:00,NA,NA
"1216",2022-05-16 02:15:00,NA,NA
"1217",2022-05-16 02:30:00,NA,NA
"1218",2022-05-16 02:45:00,NA,NA
"1219",2022-05-16 03:00:00,NA,NA
"1220",2022-05-16 03:15:00,NA,NA
"1221",2022-05-16 03:30:00,NA,NA
"1222",2022-05-16 03:45:00,NA,NA
"1223",2022-05-16 04:00:00,NA,NA
"1224",2022-05-16 04:15:00,NA,NA
"1225",2022-05-16 04:30:00,NA,NA
"1226",2022-05-16 04:45:00,NA,NA
"1227",2022-05-16 05:00:00,NA,NA
"1228",2022-05-16 05:15:00,NA,NA
"1229",2022-05-16 05:30:00,NA,NA
"1230",2022-05-16 05:45:00,NA,NA
"1231",2022-05-16 06:00:00,NA,NA
"1232",2022-05-16 06:15:00,NA,NA
"1233",2022-05-16 06:30:00,NA,NA
"1234",2022-05-16 06:45:00,NA,NA
"1235",2022-05-16 07:00:00,NA,NA
"1236",2022-05-16 07:15:00,NA,NA
"1237",2022-05-16 07:30:00,NA,NA
"1238",2022-05-16 07:45:00,NA,NA
"1239",2022-05-16 08:00:00,NA,NA
"1240",2022-05-16 08:15:00,NA,NA
"1241",2022-05-16 08:30:00,NA,NA
"1242",2022-05-16 08:45:00,NA,NA
"1243",2022-05-16 09:00:00,NA,NA
"1244",2022-05-16 09:15:00,NA,NA
"1245",2022-05-16 09:30:00,NA,NA
"1246",2022-05-16 09:45:00,NA,NA
"1247",2022-05-16 10:00:00,NA,NA
"1248",2022-05-16 10:15:00,NA,NA
"1249",2022-05-16 10:30:00,NA,NA
"1250",2022-05-16 10:45:00,NA,NA
"1251",2022-05-16 11:00:00,NA,NA
"1252",2022-05-16 11:15:00,NA,NA
"1253",2022-05-16 11:30:00,NA,NA
"1254",2022-05-16 11:45:00,NA,NA
"1255",2022-05-16 12:00:00,NA,NA
"1256",2022-05-16 12:15:00,NA,NA
"1257",2022-05-16 12:30:00,NA,NA
"1258",2022-05-16 12:45:00,NA,NA
