Site Name ,AZ1
Site Number ,123
Logger ,Integrating Light Sensor
Logger Serial Number ,6365


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

475,18/06/2022 , 13:15:00,2200,2200
476,18/06/2022 , 13:30:00,3820,3820
477,18/06/2022 , 13:45:00,4112,4112
478,18/06/2022 , 14:00:00,3102,3102
479,18/06/2022 , 14:15:00,3168,3168
480,18/06/2022 , 14:30:00,3383,3383
481,18/06/2022 , 14:45:00,4021,4021
482,18/06/2022 , 15:00:00,15407,15407
483,18/06/2022 , 15:15:00,16957,16957
484,18/06/2022 , 15:30:00,22821,22821
485,18/06/2022 , 15:45:00,4352,4352
486,18/06/2022 , 16:00:00,1797,1797
487,18/06/2022 , 16:15:00,1653,1653
488,18/06/2022 , 16:30:00,1857,1857
489,18/06/2022 , 16:45:00,1007,1007
490,18/06/2022 , 17:00:00,743,743
491,18/06/2022 , 17:15:00,924,924
492,18/06/2022 , 17:30:00,1279,1279
493,18/06/2022 , 17:45:00,1173,1173
494,18/06/2022 , 18:00:00,1400,1400
495,18/06/2022 , 18:15:00,1825,1825
496,18/06/2022 , 18:30:00,1472,1472
497,18/06/2022 , 18:45:00,1387,1387
498,18/06/2022 , 19:00:00,1192,1192
499,18/06/2022 , 19:15:00,1131,1131
500,18/06/2022 , 19:30:00,940,940
501,18/06/2022 , 19:45:00,619,619
502,18/06/2022 , 20:00:00,503,503
503,18/06/2022 , 20:15:00,482,482
504,18/06/2022 , 20:30:00,378,378
505,18/06/2022 , 20:45:00,400,400
506,18/06/2022 , 21:00:00,431,431
507,18/06/2022 , 21:15:00,388,388
508,18/06/2022 , 21:30:00,393,393
509,18/06/2022 , 21:45:00,345,345
510,18/06/2022 , 22:00:00,288,288
511,18/06/2022 , 22:15:00,241,241
512,18/06/2022 , 22:30:00,214,214
513,18/06/2022 , 22:45:00,225,225
514,18/06/2022 , 23:00:00,253,253
515,18/06/2022 , 23:15:00,197,197
516,18/06/2022 , 23:30:00,131,131
517,18/06/2022 , 23:45:00,99,99
518,18/06/2022 , 24:00:00,82,82
519,19/06/2022 , 00:15:00,65,65
520,19/06/2022 , 00:30:00,41,41
521,19/06/2022 , 00:45:00,25,25
522,19/06/2022 , 01:00:00,16,16
523,19/06/2022 , 01:15:00,13,13
524,19/06/2022 , 01:30:00,9,9
525,19/06/2022 , 01:45:00,10,10
526,19/06/2022 , 02:00:00,12,12
527,19/06/2022 , 02:15:00,13,13
528,19/06/2022 , 02:30:00,15,15
529,19/06/2022 , 02:45:00,19,19
530,19/06/2022 , 03:00:00,23,23
531,19/06/2022 , 03:15:00,26,26
532,19/06/2022 , 03:30:00,26,26
533,19/06/2022 , 03:45:00,31,31
534,19/06/2022 , 04:00:00,53,53
535,19/06/2022 , 04:15:00,97,97
536,19/06/2022 , 04:30:00,117,117
537,19/06/2022 , 04:45:00,146,146
538,19/06/2022 , 05:00:00,197,197
539,19/06/2022 , 05:15:00,280,280
540,19/06/2022 , 05:30:00,367,367
541,19/06/2022 , 05:45:00,447,447
542,19/06/2022 , 06:00:00,577,577
543,19/06/2022 , 06:15:00,709,709
544,19/06/2022 , 06:30:00,859,859
545,19/06/2022 , 06:45:00,825,825
546,19/06/2022 , 07:00:00,828,828
547,19/06/2022 , 07:15:00,862,862
548,19/06/2022 , 07:30:00,854,854
549,19/06/2022 , 07:45:00,832,832
550,19/06/2022 , 08:00:00,926,926
551,19/06/2022 , 08:15:00,1374,1374
552,19/06/2022 , 08:30:00,2019,2019
553,19/06/2022 , 08:45:00,1997,1997
554,19/06/2022 , 09:00:00,2431,2431
555,19/06/2022 , 09:15:00,3094,3094
556,19/06/2022 , 09:30:00,1897,1897
557,19/06/2022 , 09:45:00,1975,1975
558,19/06/2022 , 10:00:00,2627,2627
559,19/06/2022 , 10:15:00,2116,2116
560,19/06/2022 , 10:30:00,2369,2369
561,19/06/2022 , 10:45:00,1858,1858
562,19/06/2022 , 11:00:00,2360,2360
563,19/06/2022 , 11:15:00,3642,3642
564,19/06/2022 , 11:30:00,3339,3339
565,19/06/2022 , 11:45:00,2664,2664
566,19/06/2022 , 12:00:00,2379,2379
567,19/06/2022 , 12:15:00,3153,3153
568,19/06/2022 , 12:30:00,1990,1990
569,19/06/2022 , 12:45:00,2129,2129
570,19/06/2022 , 13:00:00,2683,2683
571,19/06/2022 , 13:15:00,2717,2717
572,19/06/2022 , 13:30:00,1505,1505
573,19/06/2022 , 13:45:00,1888,1888
574,19/06/2022 , 14:00:00,2208,2208
575,19/06/2022 , 14:15:00,2949,2949
576,19/06/2022 , 14:30:00,3498,3498
577,19/06/2022 , 14:45:00,7524,7524
578,19/06/2022 , 15:00:00,13683,13683
579,19/06/2022 , 15:15:00,9199,9199
580,19/06/2022 , 15:30:00,1892,1892
581,19/06/2022 , 15:45:00,1186,1186
582,19/06/2022 , 16:00:00,3328,3328
583,19/06/2022 , 16:15:00,3884,3884
584,19/06/2022 , 16:30:00,1255,1255
585,19/06/2022 , 16:45:00,2250,2250
586,19/06/2022 , 17:00:00,2583,2583
587,19/06/2022 , 17:15:00,1688,1688
588,19/06/2022 , 17:30:00,1748,1748
589,19/06/2022 , 17:45:00,2703,2703
590,19/06/2022 , 18:00:00,4899,4899
591,19/06/2022 , 18:15:00,1104,1104
592,19/06/2022 , 18:30:00,674,674
593,19/06/2022 , 18:45:00,756,756
594,19/06/2022 , 19:00:00,726,726
595,19/06/2022 , 19:15:00,829,829
596,19/06/2022 , 19:30:00,794,794
597,19/06/2022 , 19:45:00,545,545
598,19/06/2022 , 20:00:00,654,654
599,19/06/2022 , 20:15:00,688,688
600,19/06/2022 , 20:30:00,515,515
601,19/06/2022 , 20:45:00,454,454
602,19/06/2022 , 21:00:00,402,402
603,19/06/2022 , 21:15:00,319,319
604,19/06/2022 , 21:30:00,294,294
605,19/06/2022 , 21:45:00,271,271
606,19/06/2022 , 22:00:00,232,232
607,19/06/2022 , 22:15:00,178,178
608,19/06/2022 , 22:30:00,144,144
609,19/06/2022 , 22:45:00,129,129
610,19/06/2022 , 23:00:00,126,126
611,19/06/2022 , 23:15:00,119,119
612,19/06/2022 , 23:30:00,73,73
