Site Name ,AZ2
Site Number ,123
Logger ,Integrating Light Sensor
Logger Serial Number ,7922


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

515,13/08/2022 , 22:00:00,125,125
516,13/08/2022 , 22:15:00,65,65
517,13/08/2022 , 22:30:00,30,30
518,13/08/2022 , 22:45:00,14,14
519,13/08/2022 , 23:00:00,4,4
520,13/08/2022 , 23:15:00,0,0
521,13/08/2022 , 23:30:00,0,0
522,13/08/2022 , 23:45:00,0,0
523,13/08/2022 , 24:00:00,0,0
524,14/08/2022 , 00:15:00,0,0
525,14/08/2022 , 00:30:00,0,0
526,14/08/2022 , 00:45:00,0,0
527,14/08/2022 , 01:00:00,0,0
528,14/08/2022 , 01:15:00,0,0
529,14/08/2022 , 01:30:00,0,0
530,14/08/2022 , 01:45:00,0,0
531,14/08/2022 , 02:00:00,0,0
532,14/08/2022 , 02:15:00,0,0
533,14/08/2022 , 02:30:00,0,0
534,14/08/2022 , 02:45:00,0,0
535,14/08/2022 , 03:00:00,0,0
536,14/08/2022 , 03:15:00,0,0
537,14/08/2022 , 03:30:00,0,0
538,14/08/2022 , 03:45:00,0,0
539,14/08/2022 , 04:00:00,0,0
540,14/08/2022 , 04:15:00,0,0
541,14/08/2022 , 04:30:00,0,0
542,14/08/2022 , 04:45:00,0,0
543,14/08/2022 , 05:00:00,0,0
544,14/08/2022 , 05:15:00,3,3
545,14/08/2022 , 05:30:00,12,12
546,14/08/2022 , 05:45:00,28,28
547,14/08/2022 , 06:00:00,43,43
548,14/08/2022 , 06:15:00,60,60
549,14/08/2022 , 06:30:00,108,108
550,14/08/2022 , 06:45:00,158,158
551,14/08/2022 , 07:00:00,205,205
552,14/08/2022 , 07:15:00,230,230
553,14/08/2022 , 07:30:00,351,351
554,14/08/2022 , 07:45:00,881,881
555,14/08/2022 , 08:00:00,1221,1221
556,14/08/2022 , 08:15:00,937,937
557,14/08/2022 , 08:30:00,922,922
558,14/08/2022 , 08:45:00,1193,1193
559,14/08/2022 , 09:00:00,889,889
560,14/08/2022 , 09:15:00,1497,1497
561,14/08/2022 , 09:30:00,1680,1680
562,14/08/2022 , 09:45:00,1274,1274
563,14/08/2022 , 10:00:00,1393,1393
564,14/08/2022 , 10:15:00,2127,2127
565,14/08/2022 , 10:30:00,2669,2669
566,14/08/2022 , 10:45:00,3016,3016
567,14/08/2022 , 11:00:00,3398,3398
568,14/08/2022 , 11:15:00,4251,4251
569,14/08/2022 , 11:30:00,3851,3851
570,14/08/2022 , 11:45:00,3580,3580
571,14/08/2022 , 12:00:00,2588,2588
572,14/08/2022 , 12:15:00,2778,2778
573,14/08/2022 , 12:30:00,2123,2123
574,14/08/2022 , 12:45:00,2890,2890
575,14/08/2022 , 13:00:00,3066,3066
576,14/08/2022 , 13:15:00,2752,2752
577,14/08/2022 , 13:30:00,3099,3099
578,14/08/2022 , 13:45:00,3548,3548
579,14/08/2022 , 14:00:00,4373,4373
580,14/08/2022 , 14:15:00,4518,4518
581,14/08/2022 , 14:30:00,4864,4864
582,14/08/2022 , 14:45:00,4479,4479
583,14/08/2022 , 15:00:00,3599,3599
584,14/08/2022 , 15:15:00,3810,3810
585,14/08/2022 , 15:30:00,3044,3044
586,14/08/2022 , 15:45:00,2929,2929
587,14/08/2022 , 16:00:00,3399,3399
588,14/08/2022 , 16:15:00,3019,3019
589,14/08/2022 , 16:30:00,3389,3389
590,14/08/2022 , 16:45:00,3332,3332
591,14/08/2022 , 17:00:00,2752,2752
592,14/08/2022 , 17:15:00,2396,2396
593,14/08/2022 , 17:30:00,2271,2271
594,14/08/2022 , 17:45:00,2350,2350
595,14/08/2022 , 18:00:00,2515,2515
596,14/08/2022 , 18:15:00,2287,2287
597,14/08/2022 , 18:30:00,2032,2032
598,14/08/2022 , 18:45:00,1602,1602
599,14/08/2022 , 19:00:00,1419,1419
600,14/08/2022 , 19:15:00,1433,1433
601,14/08/2022 , 19:30:00,1265,1265
602,14/08/2022 , 19:45:00,919,919
603,14/08/2022 , 20:00:00,606,606
604,14/08/2022 , 20:15:00,107,107
605,14/08/2022 , 20:30:00,103,103
606,14/08/2022 , 20:45:00,196,196
607,14/08/2022 , 21:00:00,250,250
608,14/08/2022 , 21:15:00,187,187
609,14/08/2022 , 21:30:00,174,174
610,14/08/2022 , 21:45:00,160,160
611,14/08/2022 , 22:00:00,129,129
612,14/08/2022 , 22:15:00,103,103
613,14/08/2022 , 22:30:00,41,41
614,14/08/2022 , 22:45:00,12,12
